Date,Video,H/R,Dec,O/S,Opp,Record,GF,GA,PPG,PP Opp,PPGA,TS,SHGF,SHGA,SF,SA,Att,W Goalie,W Goal
Jun 10 '00,,R,W,OT,DAL,16-7,2,1,0,1,0,4,1,0,45,31,17001,M. Brodeur,J. Arnott
Jun 08 '00,,H,L,OT,DAL,15-7,0,1,0,3,0,2,0,0,48,41,19040,E. Belfour,M. Modano
Jun 05 '00,,R,W,,DAL,15-6,3,1,0,4,1,5,1,0,31,17,17001,M. Brodeur,J. Madden
Jun 03 '00,,R,W,,DAL,14-6,2,1,1,2,1,4,0,0,31,23,17001,M. Brodeur,P. Sykora
Jun 01 '00,,H,L,,DAL,13-6,1,2,0,2,0,1,0,0,28,17,19040,E. Belfour,B. Hull
May 30 '00,,H,W,,DAL,13-5,7,3,1,4,0,0,0,0,26,18,19040,M. Brodeur,S. Stevens
May 26 '00,,R,W,,PHI,12-5,2,1,1,3,1,4,0,0,18,27,20037,M. Brodeur,P. Elias
May 24 '00,,H,W,,PHI,11-5,2,1,0,2,0,1,0,0,26,13,19040,M. Brodeur,A. Mogilny
May 22 '00,,R,W,,PHI,10-5,4,1,1,2,1,5,0,0,30,21,19945,M. Brodeur,B. Holik
May 20 '00,,H,L,,PHI,9-5,1,3,0,1,0,1,0,0,25,21,19040,B. Boucher,C. Berube
May 18 '00,,H,L,,PHI,9-4,2,4,0,2,0,3,0,0,29,21,19040,B. Boucher,R. Tocchet
May 16 '00,,R,L,,PHI,9-3,3,4,0,1,0,1,0,0,33,30,19855,B. Boucher,D. Langkow
May 14 '00,,R,W,,PHI,9-2,4,1,1,2,0,2,0,0,24,36,19779,M. Brodeur,P. Sykora
May 08 '00,,H,W,,TOR,8-2,3,0,0,4,0,2,0,0,27,6,19040,M. Brodeur,P. Sykora
May 06 '00,,R,W,,TOR,7-2,4,3,2,5,0,2,0,0,32,25,19477,M. Brodeur,J. Madden
May 03 '00,,H,L,,TOR,6-2,2,3,1,3,0,1,0,0,36,22,19040,C. Joseph,T. Kaberle
May 01 '00,,H,W,,TOR,6-1,5,1,2,8,0,5,1,1,36,23,18524,M. Brodeur,S. Gomez
Apr 29 '00,,R,W,,TOR,5-1,1,0,0,2,0,5,0,0,33,20,19375,M. Brodeur,C. White
Apr 27 '00,,R,L,,TOR,4-1,1,2,0,3,0,5,0,0,33,21,19337,C. Joseph,D. Tucker
Apr 20 '00,,R,W,,FLA,4-0,4,1,1,4,1,4,0,0,35,36,19250,M. Brodeur,S. Niedermayer
Apr 18 '00,,R,W,,FLA,3-0,2,1,1,5,0,3,0,0,40,22,19250,M. Brodeur,B. Rafalski
Apr 16 '00,,H,W,,FLA,2-0,2,1,0,6,0,6,1,0,28,23,17206,M. Brodeur,S. Stevens
Apr 13 '00,,H,W,,FLA,1-0,4,3,0,1,0,1,0,0,33,23,15024,M. Brodeur,S. Gomez
