Date,Video,H/R,Dec,O/S,Opp,Record,GF,GA,PPG,PP Opp,PPGA,TS,SHGF,SHGA,SF,SA,Att,W Goalie,W Goal
13 Apr '02,,H,L,,TOR,39-27-9-7,2,5,1,6,2,5,0,0,28,26,18500,T. Barrasso,M. Renberg
11 Apr '02,,H,W,,BOS,39-26-9-7,4,0,0,4,0,3,0,0,19,22,16731,J. Hurme,B. Brunet
09 Apr '02,,R,L,,MTL,38-26-9-7,3,4,1,3,0,2,0,0,28,17,21273,J. Theodore,Y. Perreault
07 Apr '02,,H,L,,MTL,38-25-9-7,1,3,0,2,1,2,0,0,35,19,17994,J. Theodore,P. Brisebois
05 Apr '02,,R,T,OT,WSH,38-24-9-7,0,0,0,3,0,2,0,0,28,25,18672,P. Lalime,-
02 Apr '02,,H,W,,CAR,38-24-8-7,4,3,1,5,1,7,0,0,21,38,16371,P. Lalime,C. Phillips
30 Mar '02,,H,W,,TBL,37-24-8-7,3,1,1,5,0,4,0,0,36,17,17859,P. Lalime,M. Hossa
28 Mar '02,,H,L,,FLA,36-24-8-7,3,4,1,4,0,1,0,0,40,29,14352,W. Flaherty,K. Huselius
27 Mar '02,,R,W,,NYI,36-23-8-7,4,1,1,6,1,2,0,0,35,28,13384,P. Lalime,B. Brunet
24 Mar '02,,H,O,OT,BUF,35-23-8-7,2,3,1,3,1,5,1,0,27,26,17098,M. Noronen,E. Rasmussen
23 Mar '02,,H,O,OT,ATL,35-23-8-6,2,3,1,9,0,2,0,0,52,15,16061,F. Cassivi,D. Heatley
21 Mar '02,,H,L,,NYR,35-23-8-5,2,5,0,3,1,1,0,0,19,18,16245,M. Richter,T. Poti
19 Mar '02,,R,L,,BUF,35-22-8-5,1,5,1,4,0,1,0,1,34,24,13381,M. Biron,C. Gratton
17 Mar '02,,H,W,,FLA,35-21-8-5,2,0,2,6,0,6,0,0,41,28,16405,P. Lalime,Z. Chara
16 Mar '02,,H,W,,NYI,34-21-8-5,4,3,1,2,1,4,0,0,31,21,18137,P. Lalime,R. Bonk
14 Mar '02,,H,L,,EDM,33-21-8-5,1,4,0,2,0,4,0,0,21,18,18397,T. Salo,R. Murray
12 Mar '02,,R,W,OT,MIN,33-20-8-5,4,3,1,3,0,3,0,0,32,19,18064,J. Hurme,M. Arvedson
10 Mar '02,,R,W,,ANA,32-20-8-5,4,2,2,5,0,4,0,0,19,18,12358,P. Lalime,D. Alfredsson
09 Mar '02,,R,L,,PHX,31-20-8-5,2,3,0,3,1,5,0,0,21,29,15381,S. Burke,T. Numminen
07 Mar '02,,R,L,,SJS,31-19-8-5,2,5,0,3,1,6,0,1,22,30,17496,E. Nabokov,J. Jillson
04 Mar '02,,R,T,OT,LAK,31-18-8-5,1,1,0,4,0,3,0,0,25,30,15815,F. Potvin,C. Johnson
02 Mar '02,,H,O,OT,WSH,31-18-7-5,2,3,0,2,0,5,0,0,32,29,17814,O. Kolzig,J. Jagr
28 Feb '02,,R,W,,NYR,31-18-7-4,3,0,1,5,0,2,0,0,31,34,18200,P. Lalime,R. Bonk
26 Feb '02,,R,W,,MTL,30-18-7-4,5,2,2,4,0,3,0,0,27,22,20254,P. Lalime,R. Bonk
12 Feb '02,,H,W,,PIT,29-18-7-4,5,1,1,5,0,3,1,0,37,26,17332,P. Lalime,S. McEachern
09 Feb '02,,H,L,,DET,28-18-7-4,2,3,0,1,1,3,0,0,22,26,18500,D. Hasek,S. Fedorov
08 Feb '02,,R,O,OT,BUF,28-17-7-4,2,3,0,5,2,3,0,0,20,25,18104,M. Biron,J. Woolley
06 Feb '02,,R,W,,CBJ,28-17-7-3,6,4,1,4,1,5,0,0,30,28,18136,P. Lalime,J. Hull
04 Feb '02,,R,T,OT,TBL,27-17-7-3,4,4,1,4,0,2,0,0,33,31,12358,J. Hurme,D. Alfredsson
30 Jan '02,,H,W,,PHI,27-17-6-3,3,1,1,5,0,4,0,0,32,19,15761,P. Lalime,M. Hossa
26 Jan '02,,R,T,OT,MTL,26-17-6-3,1,1,0,4,0,5,0,0,36,25,21273,J. Theodore,D. Alfredsson
24 Jan '02,,H,W,,BOS,26-17-5-3,4,3,2,7,1,3,0,0,35,25,17093,P. Lalime,S. McEachern
22 Jan '02,,R,T,OT,PHI,25-17-5-3,1,1,0,2,0,0,0,0,34,43,19469,P. Lalime,M. Havlat
20 Jan '02,,R,O,OT,DET,25-17-4-3,2,3,1,6,0,5,0,0,22,39,20058,D. Hasek,M. Dandenault
19 Jan '02,,H,W,,MIN,25-17-4-2,4,1,1,6,0,3,0,0,40,23,17398,P. Lalime,M. Havlat
17 Jan '02,,R,L,,BOS,24-17-4-2,2,5,1,5,1,5,1,0,25,34,15989,B. Dafoe,B. Rolston
