Date,Video,H/R,Dec,O/S,Opp,Record,GF,GA,PPG,PP Opp,PPGA,TS,SHGF,SHGA,SF,SA,Att,W Goalie,W Goal
11 May '10,video,H,L,,CHI,6-6,1,5,0,2,0,2,0,1,30,35,18810,A. Niemi,K. Versteeg
09 May '10,video,R,W,,CHI,6-5,4,1,1,6,0,4,0,0,24,30,22192,R. Luongo,K. Bieksa
07 May '10,video,H,L,,CHI,5-5,4,7,2,4,4,8,0,0,30,34,18810,A. Niemi,J. Toews
05 May '10,video,H,L,,CHI,5-4,2,5,0,4,2,6,0,0,33,35,18810,A. Niemi,D. Byfuglien
03 May '10,video,R,L,,CHI,5-3,2,4,1,6,0,2,0,1,26,34,22142,A. Niemi,K. Versteeg
01 May '10,video,R,W,,CHI,5-2,5,1,1,4,1,6,0,0,28,37,22184,R. Luongo,M. Raymond
25 Apr '10,video,R,W,,LAK,4-2,4,2,1,3,0,5,0,0,22,32,18287,R. Luongo,D. Sedin
23 Apr '10,video,H,W,,LAK,3-2,7,2,1,6,1,5,0,0,30,26,18810,R. Luongo,D. Sedin
21 Apr '10,video,R,W,,LAK,2-2,6,4,2,4,2,4,0,0,37,26,18322,R. Luongo,H. Sedin
19 Apr '10,video,R,L,,LAK,1-2,3,5,0,4,3,3,0,0,28,23,18264,J. Quick,B. Richardson
17 Apr '10,video,H,L,OT,LAK,1-1,2,3,1,3,2,6,0,0,26,32,18810,J. Quick,A. Kopitar
15 Apr '10,video,H,W,OT,LAK,1-0,3,2,1,4,2,3,0,0,44,27,18810,R. Luongo,M. Samuelsson
