Date,Video,H/R,Dec,O/S,Opp,Record,GF,GA,PPG,PP Opp,PPGA,TS,SHGF,SHGA,SF,SA,Att,W Goalie,W Goal
May 27 '11,video,R,L,,BOS,11-7,0,1,0,0,0,0,0,0,24,38,17565,T. Thomas,N. Horton
May 25 '11,video,H,W,,BOS,11-6,5,4,3,4,1,5,0,0,26,20,21426,D. Roloson,M. St. Louis
May 23 '11,video,R,L,,BOS,10-6,1,3,0,4,0,4,0,0,34,20,17565,T. Thomas,B. Marchand
May 21 '11,video,H,W,,BOS,10-5,5,3,0,2,0,2,0,1,37,30,21216,M. Smith,S. Gagne
May 19 '11,video,H,L,,BOS,9-5,0,2,0,3,0,3,0,0,31,25,21027,T. Thomas,D. Krejci
May 17 '11,video,R,L,,BOS,9-4,5,6,1,4,2,6,0,0,41,35,17565,T. Thomas,M. Ryder
May 14 '11,video,R,W,,BOS,9-3,5,2,1,5,0,4,0,0,34,33,17565,D. Roloson,T. Purcell
May 04 '11,video,H,W,,WSH,8-3,5,3,2,5,1,3,0,0,37,36,20835,D. Roloson,M. Bergeron
May 03 '11,video,H,W,,WSH,7-3,4,3,0,4,1,5,0,0,30,32,20613,D. Roloson,R. Malone
May 01 '11,video,R,W,OT,WSH,6-3,3,2,1,5,0,6,0,0,23,37,18398,D. Roloson,V. Lecavalier
Apr 29 '11,video,R,W,,WSH,5-3,4,2,1,4,0,5,0,0,24,28,18398,D. Roloson,S. Stamkos
Apr 27 '11,video,R,W,,PIT,4-3,1,0,0,2,0,5,0,0,23,36,18507,D. Roloson,S. Bergenheim
Apr 25 '11,video,H,W,,PIT,3-3,4,2,0,3,0,5,0,0,21,29,20309,D. Roloson,S. Downie
Apr 23 '11,video,R,W,,PIT,2-3,8,2,4,7,0,7,0,0,25,33,18535,D. Roloson,V. Lecavalier
Apr 20 '11,video,H,L,OT,PIT,1-3,2,3,0,4,1,3,0,0,31,53,20326,M. Fleury,J. Neal
Apr 18 '11,video,H,L,,PIT,1-2,2,3,2,4,0,2,0,0,27,30,20545,M. Fleury,T. Kennedy
Apr 15 '11,video,R,W,,PIT,1-1,5,1,2,6,0,7,1,0,21,36,18507,D. Roloson,V. Lecavalier
Apr 13 '11,video,R,L,,PIT,0-1,0,3,0,1,0,6,0,0,32,40,18390,M. Fleury,A. Kovalev
