Date,Video,H/R,Dec,O/S,Opp,Record,GF,GA,PPG,PP Opp,PPGA,TS,SHGF,SHGA,SF,SA,Att,W Goalie,W Goal
Apr 10 '11,video,H,W,,DAL,39-35-8,5,3,1,2,2,5,0,0,23,29,18504,J. Theodore,A. Miettinen
Apr 08 '11,video,R,W,,EDM,38-35-8,3,1,1,7,0,3,0,0,27,29,16839,J. Theodore,J. Spurgeon
Apr 07 '11,video,R,L,,VAN,37-35-8,0,5,0,4,1,3,0,0,29,28,18860,R. Luongo,M. Raymond
Apr 03 '11,video,R,L,,DET,37-34-8,2,4,0,5,1,3,0,0,29,34,20066,J. Howard,T. Holmstrom
Apr 02 '11,video,H,L,,TBL,37-33-8,1,3,0,4,0,4,0,0,30,23,18591,D. Roloson,S. Downie
Mar 31 '11,video,H,W,,EDM,37-32-8,4,2,1,6,2,6,0,0,22,35,18120,N. Backstrom,B. Staubitz
Mar 29 '11,video,R,W,SO,STL,36-32-8,2,2,0,4,1,4,0,0,28,29,19150,J. Theodore,M. Koivu
Mar 26 '11,video,H,L,,STL,35-32-8,3,6,1,1,0,5,0,0,16,47,18112,T. Conklin,D. Backes
Mar 22 '11,video,H,L,,TOR,35-31-8,0,3,0,7,1,6,0,0,29,17,18761,J. Reimer,J. Lupul
Mar 20 '11,video,H,L,,MTL,35-30-8,1,8,1,3,1,5,0,0,31,32,18595,A. Auld,A. Kostitsyn
Mar 19 '11,video,H,O,OT,CBJ,35-29-8,4,5,0,1,0,0,0,0,36,33,18305,M. Garon,A. Vermette
Mar 17 '11,video,R,L,,SJS,35-29-7,2,3,0,1,1,5,1,0,30,50,17562,A. Niemi,P. Marleau
Mar 14 '11,video,R,L,,VAN,35-28-7,2,4,0,6,2,2,0,0,35,22,18860,R. Luongo,R. Kesler
Mar 11 '11,video,R,L,,DAL,35-27-7,0,4,0,3,0,4,0,0,14,31,14545,K. Lehtonen,J. Benn
Mar 10 '11,video,R,L,,NSH,35-26-7,0,4,0,1,0,3,0,0,19,31,15343,P. Rinne,J. Ward
Mar 08 '11,video,H,W,,COL,35-25-7,5,2,1,5,1,5,1,0,25,30,18441,N. Backstrom,J. Madden
Mar 06 '11,video,H,O,OT,BUF,34-25-7,2,3,1,2,0,2,0,0,26,33,18091,J. Enroth,D. Stafford
Mar 03 '11,video,R,W,,NYR,34-25-6,3,1,1,1,0,4,0,0,19,41,18200,J. Theodore,C. Wellman
Mar 02 '11,video,R,L,,NYI,33-25-6,1,4,0,3,2,3,0,0,34,41,7098,A. Montoya,K. Okposo
Feb 28 '11,video,H,L,,CHI,33-24-6,2,4,0,3,0,2,0,1,26,34,19155,C. Crawford,J. Toews
Feb 25 '11,video,R,W,OT,ANA,33-23-6,3,2,0,4,0,5,0,0,31,48,13617,J. Theodore,P. Bouchard
Feb 24 '11,video,R,L,,LAK,32-23-6,2,4,1,5,1,4,0,1,27,30,18118,J. Bernier,D. Doughty
Feb 22 '11,video,H,W,,EDM,32-22-6,4,1,1,4,0,6,0,0,23,21,17321,N. Backstrom,K. Brodziak
Feb 20 '11,video,H,O,SO,DET,31-22-6,1,1,0,3,0,2,0,0,26,39,18912,J. Howard,P. Datsyuk
Feb 18 '11,video,H,W,,ANA,31-22-5,5,1,2,4,0,5,1,0,26,30,18967,N. Backstrom,M. Cullen
Feb 16 '11,video,R,L,,CHI,30-22-5,1,3,1,3,2,6,0,0,34,37,21535,C. Crawford,T. Brouwer
Feb 15 '11,video,H,L,,VAN,30-21-5,1,4,1,4,1,1,0,1,29,14,18106,C. Schneider,J. Hansen
Feb 12 '11,video,H,W,,STL,30-20-5,3,1,1,6,1,4,0,0,31,25,19322,N. Backstrom,A. Miettinen
Feb 11 '11,video,R,W,SO,STL,29-20-5,4,4,0,2,0,3,0,0,27,35,19150,J. Theodore,J. Madden
Feb 09 '11,video,H,W,,COL,28-20-5,3,2,1,4,0,4,0,0,24,25,18194,N. Backstrom,J. Madden
Feb 05 '11,video,R,L,,PHX,27-20-5,0,1,0,4,0,3,0,0,25,41,14587,I. Bryzgalov,T. Pyatt
Feb 03 '11,video,R,W,,COL,27-19-5,4,3,0,3,0,3,0,0,25,41,13818,J. Theodore,P. Bouchard
Feb 01 '11,video,H,W,SO,LAK,26-19-5,0,0,0,2,0,2,0,0,25,27,17504,N. Backstrom,P. Bouchard
Jan 25 '11,video,R,W,,CHI,25-19-5,4,2,0,2,1,1,0,0,22,33,21247,N. Backstrom,A. Miettinen
Jan 22 '11,video,R,L,,SJS,24-19-5,3,4,2,6,1,3,0,0,26,42,17562,A. Niemi,B. Ferriero
Jan 19 '11,video,R,W,,CGY,24-18-5,6,0,1,3,0,2,0,0,24,37,19289,N. Backstrom,M. Havlat
Jan 18 '11,video,R,W,,EDM,23-18-5,4,1,1,3,1,7,0,0,26,32,16839,A. Khudobin,B. Burns
Jan 16 '11,video,H,W,,VAN,22-18-5,4,0,1,3,0,4,1,0,25,32,18458,A. Khudobin,A. Brunette
Jan 14 '11,video,H,L,,COL,21-18-5,1,4,0,4,1,2,0,0,33,18,18218,C. Anderson,M. Hejduk
Jan 11 '11,video,R,L,,NSH,21-17-5,1,5,0,3,0,2,0,0,26,30,15311,P. Rinne,J. Ward
Jan 09 '11,video,H,L,,DAL,21-16-5,0,4,0,2,0,3,0,0,26,28,18082,A. Raycroft,T. Daley
Jan 08 '11,video,R,W,,PIT,21-15-5,4,0,0,5,0,4,0,0,37,26,18263,J. Theodore,C. Kobasew
Jan 06 '11,video,R,W,,BOS,20-15-5,3,1,1,2,0,4,0,0,34,36,17565,J. Theodore,C. Clutterbuck
Jan 04 '11,video,R,W,,NJD,19-15-5,2,1,0,0,0,3,0,0,18,22,13257,J. Theodore,C. Stoner
Jan 02 '11,video,H,W,OT,PHX,18-15-5,6,5,1,1,0,2,0,0,29,44,17240,J. Theodore,C. Barker
Dec 31 '10,video,H,L,,NSH,17-15-5,1,4,0,4,0,1,0,0,23,32,18285,P. Rinne,P. Hornqvist
Dec 29 '10,video,H,W,,SJS,17-14-5,5,3,1,5,2,4,0,0,24,32,19131,N. Backstrom,B. Burns
Dec 27 '10,video,R,O,SO,CBJ,16-14-5,3,3,0,7,0,0,0,0,40,22,14454,S. Mason,K. Wilson
Dec 26 '10,video,H,L,,DET,16-14-4,1,4,1,6,1,6,0,0,17,27,19227,J. Howard,D. Cleary
Dec 23 '10,video,R,W,,COL,16-13-4,3,1,1,3,1,2,1,0,32,37,16323,N. Backstrom,M. Cullen
Dec 20 '10,video,H,W,,CGY,15-13-4,4,1,2,3,0,4,0,0,23,35,18315,N. Backstrom,M. Havlat
Dec 18 '10,video,R,W,,CGY,14-13-4,3,1,1,2,0,1,0,0,16,29,19289,N. Backstrom,M. Koivu
Dec 16 '10,video,H,L,,OTT,13-13-4,1,3,0,3,2,2,0,0,24,25,17366,P. Leclaire,N. Foligno
Dec 12 '10,video,R,L,,ANA,13-12-4,2,6,1,4,2,6,0,1,22,36,14338,J. Hiller,R. Getzlaf
Dec 11 '10,video,R,W,OT,LAK,13-11-4,3,2,1,4,1,9,1,0,21,26,18118,J. Theodore,B. Burns
Dec 09 '10,video,R,W,,PHX,12-11-4,3,2,1,3,1,2,0,0,33,35,7749,N. Backstrom,A. Brunette
Dec 04 '10,video,R,O,OT,DAL,11-11-4,3,4,0,3,2,6,0,0,31,33,14344,K. Lehtonen,S. Robidas
Dec 03 '10,video,H,O,SO,CGY,11-11-3,2,2,0,4,0,4,0,0,22,32,17130,H. Karlsson,R. Bourque
Dec 01 '10,video,H,L,,PHX,11-11-2,2,4,0,3,0,2,0,0,35,36,17101,J. LaBarbera,S. Upshall
Nov 29 '10,video,R,L,,CGY,11-10-2,0,3,0,3,1,3,0,0,32,31,19289,M. Kiprusoff,J. Bouwmeester
Nov 27 '10,video,R,L,,COL,11-9-2,4,7,1,3,1,4,0,0,32,40,18007,P. Budaj,K. Shattenkirk
Nov 26 '10,video,H,W,,NSH,11-8-2,5,2,0,2,2,5,0,0,23,34,17814,J. Theodore,M. Havlat
Nov 24 '10,video,H,L,,PHI,10-8-2,1,6,0,3,0,3,0,1,16,28,16516,S. Bobrovsky,J. Carter
Nov 20 '10,video,H,L,,NYR,10-7-2,2,5,0,4,1,5,1,0,28,30,18695,M. Biron,A. Frolov
Nov 19 '10,video,R,W,OT,DET,10-6-2,4,3,0,3,1,4,0,0,27,44,20066,J. Theodore,J. Madden
Nov 17 '10,video,H,W,OT,ANA,9-6-2,2,1,0,1,1,1,0,0,27,28,16890,N. Backstrom,A. Miettinen
Nov 14 '10,video,R,W,,TBL,8-6-2,4,1,2,3,1,3,0,0,18,38,14868,N. Backstrom,J. Madden
Nov 12 '10,video,R,L,,FLA,7-6-2,1,2,1,3,0,4,0,0,23,27,15043,T. Vokoun,M. Santorelli
Nov 11 '10,video,R,L,,ATL,7-5-2,1,5,1,3,0,2,0,1,33,34,10055,O. Pavelec,J. Slater
Nov 06 '10,video,R,W,,CBJ,7-4-2,3,2,2,4,0,4,0,0,24,37,13457,J. Theodore,C. Clutterbuck
Nov 05 '10,video,H,W,,CGY,6-4-2,2,1,0,3,1,4,0,0,23,34,17124,N. Backstrom,M. Havlat
Nov 02 '10,video,H,W,,SJS,5-4-2,1,0,1,9,0,5,0,0,16,36,16502,N. Backstrom,A. Brunette
Oct 30 '10,video,H,L,,CHI,4-4-2,1,3,0,3,0,2,0,0,26,32,18376,M. Turco,D. Keith
Oct 28 '10,video,H,W,,WSH,4-3-2,2,1,1,5,0,2,0,0,17,22,17352,N. Backstrom,M. Koivu
Oct 25 '10,video,H,O,SO,LAK,3-3-2,2,2,0,4,2,7,0,0,22,34,17094,J. Quick,M. Handzus
Oct 22 '10,video,R,L,,VAN,3-3-1,1,5,0,4,0,5,0,0,24,35,18860,C. Schneider,R. Kesler
Oct 21 '10,video,R,W,,EDM,3-2-1,4,2,1,3,2,10,0,0,25,36,16839,N. Backstrom,G. Latendresse
Oct 19 '10,video,H,W,,VAN,2-2-1,6,2,3,3,1,6,0,0,24,27,16806,N. Backstrom,C. Clutterbuck
Oct 16 '10,video,H,L,,CBJ,1-2-1,2,3,1,5,0,4,0,1,23,25,17336,M. Garon,R. Umberger
Oct 14 '10,video,H,W,,EDM,1-1-1,4,2,4,6,1,7,0,0,24,26,18449,N. Backstrom,M. Koivu
Oct 08 '10,video,R,O,SO,CAR,0-1-1,1,1,1,5,0,5,0,0,42,37,13465,C. Ward,J. Skinner
Oct 07 '10,video,H,L,,CAR,0-1-0,3,4,2,5,2,5,0,0,29,31,12355,C. Ward,B. Sutter
