Date,Video,H/R,Dec,O/S,Opp,Record,GF,GA,PPG,PP Opp,PPGA,TS,SHGF,SHGA,SF,SA,Att,W Goalie,W Goal
Apr 09 '16,video,H,L,,ANA,39-39-4,3,5,1,7,2,4,0,0,32,31,17932,J. Gibson,R. Getzlaf
Apr 07 '16,video,R,L,,DAL,39-38-4,2,4,0,4,2,5,0,0,19,31,18532,K. Lehtonen,J. Benn
Apr 05 '16,video,R,L,,NSH,39-37-4,3,4,0,3,1,2,0,0,28,28,17113,P. Rinne,C. Smith
Apr 03 '16,video,H,L,,STL,39-36-4,1,5,0,4,1,3,0,0,31,39,15485,J. Allen,M. Paajarvi
Apr 01 '16,,H,L,,WSH,39-35-4,2,4,1,3,1,3,0,0,19,47,18049,B. Holtby,J. Chimera
Mar 29 '16,video,R,L,,STL,39-34-4,1,3,0,1,2,3,0,0,21,27,19263,B. Elliott,T. Brouwer
Mar 28 '16,video,R,W,,NSH,39-33-4,4,3,0,1,0,2,0,0,27,35,16443,S. Varlamov,S. Matthias
Mar 26 '16,,H,L,,MIN,38-33-4,0,4,0,5,1,5,0,1,29,35,18007,D. Dubnyk,Z. Parise
Mar 24 '16,video,H,L,,PHI,38-32-4,2,4,0,1,0,2,0,0,34,44,18087,S. Mason,C. Giroux
Mar 20 '16,video,R,W,,EDM,38-31-4,3,2,1,2,0,4,0,0,25,28,16839,C. Pickard,B. Comeau
Mar 18 '16,video,R,W,SO,CGY,37-31-4,3,3,0,2,0,2,0,2,28,33,19289,S. Varlamov,M. Boedker
Mar 16 '16,,R,W,,VAN,36-31-4,3,1,0,2,0,1,0,0,34,29,18426,S. Varlamov,M. Boedker
Mar 12 '16,video,R,L,,WPG,35-31-4,2,3,1,3,1,4,0,0,37,30,15294,O. Pavelec,A. Lowry
Mar 09 '16,video,H,W,,ANA,35-30-4,3,0,0,2,0,3,0,0,26,37,14292,S. Varlamov,N. MacKinnon
Mar 07 '16,video,H,W,,ARI,34-30-4,3,1,1,2,0,3,0,0,37,38,15393,S. Varlamov,M. Duchene
Mar 05 '16,video,H,L,,NSH,33-30-4,2,5,0,3,0,4,0,0,36,40,17165,P. Rinne,M. Fisher
Mar 03 '16,,H,W,,FLA,33-29-4,3,2,1,3,0,3,0,0,26,40,16194,C. Pickard,M. Duchene
Mar 01 '16,video,R,L,,MIN,32-29-4,3,6,1,3,0,3,0,0,33,30,19107,D. Dubnyk,C. Coyle
Feb 27 '16,video,H,L,,DET,32-28-4,3,5,0,3,0,5,0,0,27,28,50095,P. Mrazek,B. Richards
Feb 24 '16,video,H,W,SO,SJS,32-27-4,3,3,1,2,0,1,0,0,41,33,15564,C. Pickard,N. MacKinnon
Feb 21 '16,video,R,L,,VAN,31-27-4,1,5,0,2,1,2,0,0,38,29,18431,R. Miller,J. Hansen
Feb 20 '16,video,R,W,,EDM,31-26-4,3,2,0,3,0,3,0,0,29,27,16939,C. Pickard,T. Barrie
Feb 17 '16,video,H,W,,MTL,30-26-4,3,2,1,3,0,3,1,0,28,34,16271,S. Varlamov,J. Iginla
Feb 14 '16,video,R,L,,BUF,29-26-4,1,4,0,6,0,3,0,0,35,21,19070,R. Lehner,E. Kane
Feb 12 '16,video,R,W,SO,DET,29-25-4,2,2,0,3,1,5,0,0,21,45,20027,S. Varlamov,B. Comeau
Feb 11 '16,video,R,W,,OTT,28-25-4,4,3,3,4,2,4,0,0,27,29,17632,S. Varlamov,B. Comeau
Feb 09 '16,video,H,L,,VAN,27-25-4,1,3,0,4,0,1,0,0,30,28,14436,J. Markstrom,S. Baertschi
Feb 06 '16,video,H,L,,WPG,27-24-4,2,4,1,4,1,2,0,0,34,39,14983,M. Hutchinson,D. Stafford
Feb 04 '16,video,H,O,OT,DAL,27-23-4,3,4,0,3,1,2,0,0,24,44,14351,A. Niemi,J. Klingberg
Feb 02 '16,video,H,L,,CHI,27-23-3,1,2,0,2,0,3,0,0,23,42,18007,C. Crawford,A. Panarin
Jan 27 '16,video,R,W,,LAK,27-22-3,4,3,1,6,0,5,0,1,19,38,18230,C. Pickard,N. MacKinnon
Jan 26 '16,video,R,L,,SJS,26-22-3,1,6,1,5,3,5,0,0,22,24,17424,M. Jones,T. Hertl
Jan 23 '16,video,R,W,,DAL,26-21-3,3,1,0,1,1,5,2,0,15,43,18532,S. Varlamov,G. Landeskog
Jan 22 '16,video,H,W,SO,STL,25-21-3,1,1,0,3,0,2,0,0,41,34,16366,S. Varlamov,G. Landeskog
Jan 20 '16,video,H,W,,BUF,24-21-3,2,1,0,3,1,2,0,0,35,28,13274,S. Varlamov,F. Beauchemin
Jan 18 '16,video,R,W,,WPG,23-21-3,2,1,1,2,0,2,0,0,34,37,15294,S. Varlamov,J. Iginla
Jan 16 '16,video,R,L,,CBJ,22-21-3,1,2,0,3,0,3,0,0,30,21,17776,J. Korpisalo,J. Johnson
Jan 14 '16,video,H,W,,NJD,22-20-3,3,0,0,2,0,3,1,0,26,27,15636,C. Pickard,M. Duchene
Jan 12 '16,video,H,L,,TBL,21-20-3,0,4,0,2,0,4,0,0,21,38,14227,B. Bishop,O. Palat
Jan 10 '16,video,R,L,,CHI,21-19-3,3,6,0,2,1,2,0,0,37,35,22007,C. Crawford,P. Kane
Jan 08 '16,video,H,W,,NSH,21-18-3,5,3,2,6,1,3,0,0,27,22,17680,S. Varlamov,T. Barrie
Jan 06 '16,video,H,W,OT,STL,20-18-3,4,3,0,3,1,2,0,0,33,38,13359,S. Varlamov,G. Landeskog
Jan 04 '16,video,H,W,,LAK,19-18-3,4,1,3,5,1,5,0,0,33,31,15202,S. Varlamov,T. Barrie
Jan 02 '16,video,H,L,,CGY,18-18-3,0,4,0,2,1,7,0,0,26,34,18087,K. Ramo,D. Hamilton
Dec 31 '15,video,H,O,OT,CHI,18-17-3,3,4,1,3,2,6,0,0,30,43,18048,S. Darling,J. Toews
Dec 28 '15,video,R,W,,SJS,18-17-2,6,3,4,6,0,3,0,0,26,38,17562,C. Pickard,B. Comeau
Dec 27 '15,video,H,O,OT,ARI,17-17-2,1,2,1,3,0,3,0,0,39,28,18064,A. Lindback,M. Boedker
Dec 21 '15,video,H,L,,TOR,17-17-1,4,7,1,4,3,3,0,0,28,22,16084,J. Bernier,T. Bozak
Dec 19 '15,video,H,W,,EDM,17-16-1,5,1,1,1,0,2,1,0,29,40,17570,S. Varlamov,T. Barrie
Dec 17 '15,video,H,W,,NYI,16-16-1,2,1,0,2,1,5,0,0,30,34,15811,S. Varlamov,F. Beauchemin
Dec 15 '15,video,R,W,,CHI,15-16-1,3,0,0,4,0,2,0,0,27,29,21473,S. Varlamov,M. Duchene
Dec 13 '15,video,R,W,,STL,14-16-1,3,1,0,2,1,1,0,0,18,43,17961,S. Varlamov,J. Mitchell
Dec 12 '15,video,R,W,,NSH,13-16-1,3,2,1,5,0,5,0,0,25,36,17113,S. Varlamov,A. Martinsen
Dec 09 '15,video,H,L,,PIT,12-16-1,2,4,0,5,0,2,0,0,26,33,15838,M. Fleury,P. Hornqvist
Dec 07 '15,video,H,W,OT,MIN,12-15-1,2,1,0,0,0,2,0,0,20,20,16589,S. Varlamov,J. Mitchell
Dec 05 '15,video,R,L,,MIN,11-15-1,0,3,0,2,0,4,0,0,20,44,19173,D. Kuemper,M. Dumba
Dec 03 '15,video,R,W,,NYR,11-14-1,2,1,0,0,0,1,0,0,18,25,18006,S. Varlamov,M. Duchene
Dec 01 '15,video,R,W,,NJD,10-14-1,2,1,0,3,0,2,0,0,25,28,14019,R. Berra,T. Barrie
Nov 30 '15,video,R,L,,NYI,9-14-1,3,5,0,3,1,3,0,0,28,28,11585,T. Greiss,C. Cizikas
Nov 28 '15,video,H,W,,WPG,9-13-1,5,3,1,3,0,2,0,1,25,28,16311,S. Varlamov,C. Wagner
Nov 25 '15,video,H,L,,OTT,8-13-1,3,5,1,6,0,1,0,1,43,29,16570,C. Anderson,Z. Smith
Nov 23 '15,video,R,W,,WPG,8-12-1,4,1,1,3,0,2,0,0,29,21,15294,S. Varlamov,C. McLeod
Nov 21 '15,video,R,L,,WSH,7-12-1,3,7,1,1,1,4,0,0,27,32,18506,B. Holtby,N. Schmidt
Nov 19 '15,video,R,L,,PIT,7-11-1,3,4,1,5,1,4,0,0,31,30,18430,M. Fleury,S. Crosby
