Date,Video,H/R,Dec,O/S,Opp,Record,GF,GA,PPG,PP Opp,PPGA,TS,SHGF,SHGA,SF,SA,Att,W Goalie,W Goal
03 Apr '04,,H,L,,TOR,43-23-10-6,0,6,0,2,2,6,0,0,28,17,18500,E. Belfour,R. Francis
02 Apr '04,,R,W,,PHI,43-22-10-6,3,1,1,2,0,4,0,0,19,40,19776,M. Prusek,Z. Chara
31 Mar '04,,R,W,,FLA,42-22-10-6,5,4,1,5,0,5,1,1,35,34,15876,R. Emery,M. Havlat
29 Mar '04,,R,W,OT,TBL,41-22-10-6,5,4,0,2,1,2,0,0,36,28,19844,M. Prusek,C. Phillips
27 Mar '04,,R,T,OT,TOR,40-22-10-6,2,2,0,2,1,2,0,0,30,25,19480,M. Prusek,B. McCabe
25 Mar '04,,R,W,,MTL,40-22-9-6,4,0,0,4,0,6,0,0,31,29,21273,P. Lalime,B. Smolinski
23 Mar '04,,R,L,,BOS,39-22-9-6,2,4,1,3,0,4,0,0,30,36,15887,A. Raycroft,G. Murray
20 Mar '04,,H,O,OT,CAR,39-21-9-6,2,3,0,4,0,2,0,0,29,29,18500,A. Irbe,B. Hedican
18 Mar '04,,H,W,,COL,39-21-9-5,2,0,1,5,0,4,0,0,35,23,18500,P. Lalime,P. Schaefer
16 Mar '04,,R,L,,MIN,38-21-9-5,2,5,1,4,3,4,0,0,38,22,18568,D. Roloson,M. Gaborik
14 Mar '04,,R,L,,EDM,38-20-9-5,1,3,0,1,1,3,0,0,13,22,16839,T. Conklin,E. Moreau
13 Mar '04,,R,W,,VAN,38-19-9-5,2,1,0,5,0,3,0,0,20,20,18630,M. Prusek,D. Alfredsson
11 Mar '04,,R,L,,CGY,37-19-9-5,2,4,1,3,1,5,0,0,23,34,17869,M. Kiprusoff,V. Nieminen
08 Mar '04,,R,W,,WSH,37-18-9-5,4,1,2,6,0,5,0,0,21,14,17776,P. Lalime,M. Havlat
06 Mar '04,,H,W,,NSH,36-18-9-5,4,2,1,2,1,5,0,0,31,27,18500,M. Prusek,P. Bondra
05 Mar '04,,R,L,,PHI,35-18-9-5,3,5,2,6,1,4,0,0,26,30,19539,R. Esche,K. Johnsson
03 Mar '04,,R,L,,BUF,35-17-9-5,3,4,0,2,2,4,0,0,34,27,11956,M. Biron,M. Satan
28 Feb '04,,H,W,,BUF,35-16-9-5,7,1,1,6,0,5,0,0,33,15,18500,P. Lalime,W. Redden
26 Feb '04,,H,T,OT,PHI,34-16-9-5,1,1,1,5,1,3,0,0,41,18,18500,P. Lalime,S. Gagne
24 Feb '04,,R,L,,MTL,34-16-8-5,2,4,1,3,2,7,0,0,19,27,21273,J. Theodore,S. Begin
22 Feb '04,,R,W,,PIT,34-15-8-5,6,3,0,4,1,3,0,0,34,26,11780,M. Prusek,C. Neil
21 Feb '04,,H,W,,CGY,33-15-8-5,2,1,1,6,1,6,0,0,24,19,18500,P. Lalime,M. Havlat
19 Feb '04,,H,O,OT,ATL,32-15-8-5,2,3,0,5,1,4,0,0,33,17,18500,P. Nurminen,S. McEachern
17 Feb '04,,R,T,OT,WSH,32-15-8-4,1,1,1,7,1,4,0,0,48,19,13901,M. Prusek,M. Hossa
16 Feb '04,,R,W,,NYR,32-15-7-4,4,1,1,4,0,3,0,0,31,15,18200,P. Lalime,Z. Chara
14 Feb '04,,H,W,,MTL,31-15-7-4,5,2,1,4,0,5,1,1,32,22,18500,P. Lalime,B. Smolinski
12 Feb '04,,H,W,OT,BOS,30-15-7-4,3,2,1,4,0,3,0,1,27,24,18364,M. Prusek,M. Havlat
10 Feb '04,,H,W,,STL,29-15-7-4,3,1,0,2,0,3,0,0,31,23,18238,P. Lalime,M. Hossa
05 Feb '04,,H,O,OT,TOR,28-15-7-4,4,5,3,6,0,6,0,0,30,27,18500,T. Kidd,O. Nolan
03 Feb '04,,R,L,,NJD,28-15-7-3,1,2,0,1,0,2,0,0,24,26,12304,M. Brodeur,J. Friesen
31 Jan '04,,R,L,,TOR,28-14-7-3,1,5,1,14,4,7,0,0,25,25,19419,E. Belfour,M. Sundin
29 Jan '04,,R,W,,PHX,28-13-7-3,4,1,1,4,1,4,0,0,25,21,13387,M. Prusek,J. Langfeld
28 Jan '04,,R,L,,DAL,27-13-7-3,3,5,2,4,1,5,1,0,24,27,18006,M. Turco,S. Zubov
24 Jan '04,,H,W,,NYR,27-12-7-3,9,1,3,7,0,3,0,0,25,29,18500,P. Lalime,B. Smolinski
22 Jan '04,,H,W,,PIT,26-12-7-3,6,5,2,9,3,6,0,1,31,27,16777,P. Lalime,J. Langfeld
20 Jan '04,,R,W,,CAR,25-12-7-3,3,1,1,4,1,3,0,0,30,14,8810,P. Lalime,D. Alfredsson
19 Jan '04,,R,L,,NYI,24-12-7-3,2,5,0,3,0,2,0,0,32,23,14213,R. DiPietro,R. Hamrlik
17 Jan '04,,H,W,,BOS,24-11-7-3,4,0,2,7,0,3,0,0,23,20,18500,M. Prusek,B. Pothier
15 Jan '04,,H,T,OT,NYI,23-11-7-3,4,4,2,7,2,7,0,0,44,38,17197,G. Snow,Z. Chara
13 Jan '04,,R,W,,NJD,23-11-6-3,4,0,1,4,0,1,0,0,23,26,11456,P. Lalime,M. Hossa
11 Jan '04,,R,T,OT,CAR,22-11-6-3,2,2,2,5,0,5,0,0,40,20,9350,K. Weekes,E. Cole
09 Jan '04,,R,L,,BUF,22-11-5-3,2,3,1,4,3,5,0,0,25,32,18690,M. Biron,R. Fitzpatrick
08 Jan '04,,R,W,,TOR,22-10-5-3,7,1,1,6,1,4,0,0,30,35,19395,M. Prusek,W. Redden
06 Jan '04,,H,W,,TBL,21-10-5-3,5,2,3,5,0,3,0,0,27,29,16890,M. Prusek,J. Spezza
03 Jan '04,,H,W,,WSH,20-10-5-3,5,2,1,4,1,4,0,0,28,16,17695,M. Prusek,D. Alfredsson
01 Jan '04,,H,W,,NYI,19-10-5-3,1,0,0,4,0,2,0,0,23,32,18500,P. Lalime,P. Schaefer
30 Dec '03,,R,W,,BOS,18-10-5-3,3,0,0,5,0,5,1,0,26,24,16388,M. Prusek,T. White
28 Dec '03,,H,W,,ATL,17-10-5-3,5,2,1,8,1,6,0,0,24,23,18500,P. Lalime,D. Alfredsson
26 Dec '03,,H,T,OT,PIT,16-10-5-3,3,3,1,4,0,2,0,0,44,11,18316,P. Lalime,Z. Chara
23 Dec '03,,R,T,OT,BUF,16-10-4-3,2,2,0,1,0,4,0,0,33,38,15317,M. Noronen,A. Vermette
22 Dec '03,,H,W,OT,FLA,16-10-3-3,3,2,1,4,1,4,0,0,45,21,17189,M. Prusek,T. White
20 Dec '03,,H,W,,NYR,15-10-3-3,3,1,0,3,0,2,0,0,23,25,18037,P. Lalime,P. Schaefer
18 Dec '03,,H,W,,CHI,14-10-3-3,6,1,1,2,0,4,0,0,32,28,16420,R. Emery,D. Alfredsson
13 Dec '03,,H,L,,BOS,13-10-3-3,2,3,2,6,0,5,0,1,24,31,17671,A. Raycroft,J. Thornton
11 Dec '03,,H,W,,TBL,13-9-3-3,3,2,0,2,0,3,0,0,40,24,17256,P. Lalime,M. Hossa
08 Dec '03,,R,T,OT,BOS,12-9-3-3,2,2,0,2,0,2,0,0,30,23,10662,A. Raycroft,W. Redden
06 Dec '03,,H,L,,NJD,12-9-2-3,1,2,1,5,0,4,0,0,19,20,17931,M. Brodeur,B. Gionta
04 Dec '03,,R,W,,TBL,12-8-2-3,4,1,1,5,1,7,1,0,26,30,15221,M. Prusek,J. Spezza
03 Dec '03,,R,W,,FLA,11-8-2-3,4,0,0,1,0,1,0,0,43,30,11520,M. Prusek,Z. Chara
01 Dec '03,,H,W,,PHI,10-8-2-3,4,1,1,5,0,2,0,1,30,32,16289,M. Prusek,M. Havlat
29 Nov '03,,H,L,,TOR,9-8-2-3,1,2,0,6,1,4,0,0,25,24,18500,E. Belfour,B. McCabe
27 Nov '03,,H,O,OT,VAN,9-7-2-3,2,3,0,3,0,5,0,0,33,27,18500,D. Cloutier,M. Naslund
25 Nov '03,,R,W,,ATL,9-7-2-2,6,3,1,9,2,3,0,0,32,14,11937,P. Lalime,W. Redden
23 Nov '03,,R,L,,NYR,8-7-2-2,2,6,2,5,1,4,0,0,25,28,18200,J. Markkanen,B. Leetch
22 Nov '03,,R,O,OT,PIT,8-6-2-2,1,2,1,5,0,5,0,0,32,19,11233,S. Caron,R. Malone
20 Nov '03,,H,W,,CAR,8-6-2-1,6,1,2,9,0,6,0,0,23,23,17159,P. Lalime,J. Spezza
17 Nov '03,,H,L,,BUF,7-6-2-1,1,2,1,3,0,5,0,0,24,25,15744,M. Biron,J. Patrick
15 Nov '03,,H,L,,MTL,7-5-2-1,2,3,2,6,0,2,0,1,40,13,18337,J. Theodore,J. Bulis
13 Nov '03,,H,W,,CBJ,7-4-2-1,5,2,5,12,1,9,0,1,35,17,15297,P. Lalime,M. Hossa
11 Nov '03,,R,W,,ATL,6-4-2-1,5,3,0,1,0,2,0,0,29,25,13547,P. Lalime,M. Havlat
08 Nov '03,,H,L,,NJD,5-4-2-1,0,1,0,2,0,4,0,0,26,20,18359,M. Brodeur,S. Stevens
06 Nov '03,,H,T,OT,EDM,5-3-2-1,3,3,0,2,0,5,1,0,34,36,15216,T. Salo,F. Pisani
03 Nov '03,,R,L,,NYI,5-3-1-1,3,6,0,6,1,2,0,0,32,26,10957,R. DiPietro,O. Kvasha
01 Nov '03,,H,T,OT,BUF,5-2-1-1,1,1,1,5,0,4,0,0,35,38,15445,M. Biron,D. Alfredsson
30 Oct '03,,H,L,,FLA,5-2-0-1,2,3,1,5,2,7,0,0,32,22,17086,S. Shields,B. Ritchie
25 Oct '03,,R,W,,MTL,5-1-0-1,6,2,2,7,1,7,0,0,31,25,21273,P. Lalime,M. Havlat
23 Oct '03,,H,W,,WSH,4-1-0-1,5,1,1,5,1,5,0,0,35,18,18188,P. Lalime,M. Hossa
18 Oct '03,,R,W,,SJS,3-1-0-1,4,1,1,3,1,7,0,0,23,29,14807,P. Lalime,R. Bonk
17 Oct '03,,R,W,,ANA,2-1-0-1,3,0,0,3,0,3,0,0,28,27,13885,P. Lalime,V. Varada
15 Oct '03,,R,L,,LAK,1-1-0-1,3,4,3,7,3,9,0,0,16,27,18180,R. Cechmanek,A. Frolov
11 Oct '03,,H,O,OT,DET,1-0-0-1,2,3,1,5,3,8,0,0,23,19,18500,D. Hasek,N. Lidstrom
09 Oct '03,,H,W,,MTL,1-0-0-0,5,2,2,3,0,4,0,0,28,29,18500,P. Lalime,P. Schastlivy
