Date,Video,H/R,Dec,O/S,Opp,Record,GF,GA,PPG,PP Opp,PPGA,TS,SHGF,SHGA,SF,SA,Att,W Goalie,W Goal
Apr 18 '06,,R,L,,NSH,58-16-8,3,6,2,7,2,7,0,0,33,30,17113,C. Mason,
Apr 17 '06,,H,W,,DAL,58-15-8,3,2,1,5,1,5,0,0,32,30,20066,M. Legace,
Apr 15 '06,,R,W,,STL,57-15-8,3,2,0,6,1,6,0,0,38,39,16094,C. Osgood,
Apr 13 '06,,R,W,,CHI,56-15-8,7,3,1,9,1,6,0,2,40,31,15117,M. Legace,
Apr 11 '06,,H,W,,EDM,55-15-8,2,0,1,6,0,5,0,0,27,29,20066,M. Legace,
Apr 08 '06,,R,W,,CBJ,54-15-8,4,2,0,4,0,2,0,0,30,29,18136,C. Osgood,
Apr 07 '06,,H,W,SO,CBJ,53-15-8,5,5,1,3,1,3,0,0,36,23,20066,M. Legace,
Apr 03 '06,,R,W,SO,CGY,52-15-8,1,1,0,7,0,6,0,0,42,28,19289,C. Osgood,
Apr 02 '06,,R,W,,MIN,51-15-8,3,2,2,4,1,4,0,0,37,18,18568,M. Legace,
Mar 31 '06,,H,O,OT,CHI,50-15-8,2,3,0,3,0,4,0,0,41,34,20066,N. Khabibulin,P. Sharp
Mar 30 '06,,R,W,,NSH,50-15-7,4,2,1,6,1,8,0,0,34,34,16570,M. Legace,
Mar 27 '06,,R,W,,STL,49-15-7,4,1,0,5,0,8,0,0,32,21,12834,M. Legace,
Mar 25 '06,,H,O,SO,CBJ,48-15-7,4,4,0,3,0,2,0,0,44,27,20006,P. Leclaire,
Mar 23 '06,,H,W,,SJS,48-15-6,4,0,1,3,0,5,0,0,30,28,20066,M. Legace,
Mar 21 '06,,H,O,SO,NSH,47-15-6,2,2,2,4,1,6,0,0,41,36,20066,T. Vokoun,
Mar 19 '06,,R,W,,VAN,47-15-5,7,3,1,11,2,2,0,0,37,24,18630,C. Osgood,
Mar 18 '06,,R,W,SO,EDM,46-15-5,3,3,2,5,0,6,0,1,27,28,16839,M. Legace,
Mar 15 '06,,H,W,,ANA,45-15-5,3,1,1,4,1,6,0,0,29,26,20066,C. Osgood,
Mar 12 '06,,R,W,,CHI,44-15-5,5,3,1,4,0,4,0,0,28,20,19136,C. Osgood,
Mar 11 '06,,H,W,,CHI,43-15-5,6,4,2,9,0,3,0,1,46,29,20066,M. Legace,
Mar 09 '06,,H,W,,LAK,42-15-5,7,3,3,9,2,8,0,0,45,25,20066,M. Legace,
Mar 07 '06,,H,L,,PHX,41-15-5,2,5,1,6,2,7,0,0,37,24,20066,C. Joseph,
Mar 04 '06,,R,W,,PHX,41-14-5,7,3,1,5,2,9,0,0,34,35,18619,M. Legace,
Mar 01 '06,,R,W,,ANA,40-14-5,2,0,1,8,0,5,0,0,33,24,16606,C. Osgood,
Feb 28 '06,,R,L,,SJS,39-14-5,1,5,0,6,5,10,0,0,29,32,17496,V. Toskala,
Feb 12 '06,,H,W,,COL,39-13-5,6,3,1,4,0,3,0,0,39,23,20066,M. Legace,
Feb 09 '06,,R,W,,NSH,38-13-5,3,2,0,6,2,7,0,0,45,34,17113,M. Legace,
Feb 08 '06,,H,W,,NSH,37-13-5,6,0,1,1,0,2,0,0,36,20,20066,M. Legace,
Feb 04 '06,,R,W,,COL,36-13-5,3,0,0,3,0,7,0,0,32,28,18007,M. Legace,
Feb 01 '06,,H,W,,STL,35-13-5,3,2,0,2,0,8,0,0,38,31,20066,M. Legace,
Jan 30 '06,,R,W,,MIN,34-13-5,5,4,1,3,0,5,0,0,27,16,18568,M. Legace,
Jan 28 '06,,R,O,SO,DAL,33-13-5,1,1,1,7,0,4,0,0,28,20,18584,M. Turco,
Jan 26 '06,,H,W,,VAN,33-13-4,2,1,2,6,0,4,0,0,35,15,20066,M. Legace,
Jan 24 '06,,H,O,OT,NSH,32-13-4,1,2,1,7,0,7,0,1,39,28,20066,T. Vokoun,P. Kariya
Jan 23 '06,,H,L,,NSH,32-13-3,2,3,2,9,1,7,0,0,40,14,20066,T. Vokoun,
Jan 21 '06,,R,W,,COL,32-12-3,4,3,2,5,1,8,0,0,32,23,18007,M. Legace,
Jan 18 '06,,R,W,,CBJ,31-12-3,4,0,2,7,0,7,0,0,41,26,17089,C. Osgood,
Jan 14 '06,,H,W,,NYR,30-12-3,4,3,1,5,0,3,0,0,36,24,20066,M. Legace,
Jan 12 '06,,H,W,,PHI,29-12-3,6,3,1,4,1,6,1,0,41,20,20066,M. Legace,
Jan 10 '06,,R,L,,CAR,28-12-3,2,3,1,6,1,4,0,0,38,25,18730,M. Gerber,
Jan 08 '06,,H,L,,DAL,28-11-3,3,6,2,8,3,5,0,0,25,32,20066,J. Hedberg,
Jan 06 '06,,R,W,,NSH,28-10-3,3,1,2,7,1,4,0,0,36,30,17113,M. Legace,
Jan 05 '06,,H,W,,STL,27-10-3,3,0,1,3,0,4,1,0,31,15,20066,M. Legace,
Jan 03 '06,,H,L,,MIN,26-10-3,2,4,1,7,0,4,0,0,45,23,20066,D. Roloson,
Dec 31 '05,,H,W,,CBJ,26-9-3,5,2,2,6,0,5,0,0,43,15,20066,C. Osgood,
Dec 27 '05,,R,W,,DAL,25-9-3,4,1,0,3,0,5,0,0,23,28,18584,C. Osgood,
Dec 23 '05,,R,W,OT,CHI,24-9-3,3,2,1,6,0,3,0,0,37,31,20543,C. Osgood,P. Datsyuk
Dec 20 '05,,H,W,SO,CBJ,23-9-3,3,3,0,7,1,5,0,0,38,33,20066,C. Osgood,
Dec 17 '05,,R,W,,TBL,22-9-3,6,3,1,5,2,8,0,0,29,31,21204,C. Osgood,
Dec 15 '05,,R,O,OT,FLA,21-9-3,2,3,1,6,1,4,0,0,36,30,17716,R. Luongo,O. Jokinen
Dec 13 '05,,R,L,,ATL,21-9-2,6,7,4,8,3,7,0,1,36,32,17559,M. Garnett,
Dec 12 '05,,H,W,,PIT,21-8-2,3,1,2,8,0,5,1,0,39,17,20066,C. Osgood,
Dec 09 '05,,R,W,,WSH,20-8-2,4,3,3,6,1,7,0,1,30,30,18277,C. Osgood,
Dec 06 '05,,H,W,,NJD,19-8-2,5,2,1,3,0,5,0,0,44,27,20066,C. Osgood,
Dec 04 '05,,H,L,,NYI,18-8-2,1,2,0,4,0,4,0,0,36,28,20066,R. DiPietro,
Dec 01 '05,,H,L,,CGY,18-7-2,2,3,2,5,1,7,0,0,21,36,20066,M. Kiprusoff,
Nov 28 '05,,R,W,,LAK,18-6-2,5,2,2,6,0,7,0,0,29,24,18118,J. Howard,
Nov 26 '05,,R,W,,SJS,17-6-2,7,6,3,7,2,8,0,1,30,33,17496,C. Osgood,
Nov 25 '05,,R,L,,ANA,16-6-2,1,3,1,5,1,3,0,1,29,29,17174,I. Bryzgalov,
Nov 23 '05,,H,W,,COL,16-5-2,7,3,1,3,2,7,1,0,29,27,20066,M. Legace,
Nov 19 '05,,H,L,,STL,15-5-2,2,3,0,6,1,7,0,0,34,30,20066,C. Sanford,
Nov 17 '05,,R,O,OT,EDM,15-4-2,5,6,2,6,3,8,0,1,28,28,16839,J. Markkanen,J. Stoll
Nov 16 '05,,R,L,,CGY,15-4-1,1,3,0,3,1,4,0,0,22,28,19289,M. Kiprusoff,
Nov 13 '05,,R,L,,VAN,15-3-1,1,4,1,6,1,8,0,0,35,26,18630,D. Cloutier,
Nov 11 '05,,H,W,,MIN,15-2-1,3,1,1,3,1,3,0,0,37,17,20066,M. Legace,
Nov 09 '05,,H,W,OT,LAK,14-2-1,5,4,0,4,1,6,1,0,39,41,20066,M. Legace,R. Lang
Nov 06 '05,,R,W,,STL,13-2-1,4,1,1,5,1,8,0,0,25,27,13211,C. Osgood,
Nov 05 '05,,H,L,,PHX,12-2-1,1,4,0,7,4,9,0,0,37,29,20066,C. Joseph,
