Date,Video,H/R,Dec,O/S,Opp,Record,GF,GA,PPG,PP Opp,PPGA,TS,SHGF,SHGA,SF,SA,Att,W Goalie,W Goal
Apr 09 '17,video,H,W,,BUF,42-30-10,4,2,0,3,0,1,1,0,37,28,19092,A. Vasilevskiy,B. Point
Apr 07 '17,video,R,W,,MTL,41-30-10,4,2,0,2,0,4,0,1,22,29,21288,A. Vasilevskiy,A. Killorn
Apr 06 '17,video,R,W,,TOR,40-30-10,4,1,1,2,0,3,0,0,30,27,19380,A. Vasilevskiy,N. Kucherov
Apr 04 '17,video,R,L,,BOS,39-30-10,0,4,0,1,1,1,0,0,28,38,17565,T. Rask,D. Stafford
Apr 02 '17,video,H,W,,DAL,39-29-10,6,3,1,2,0,1,0,0,25,26,19092,P. Budaj,O. Palat
Apr 01 '17,video,H,O,OT,MTL,38-29-10,1,2,0,2,0,2,0,0,22,36,19092,C. Price,A. Radulov
Mar 30 '17,video,H,W,,DET,38-29-9,5,3,2,2,1,2,0,0,31,34,19092,A. Vasilevskiy,J. Drouin
Mar 27 '17,video,H,W,OT,CHI,37-29-9,5,4,2,3,0,3,0,0,30,32,19092,A. Vasilevskiy,Y. Gourde
Mar 24 '17,video,R,W,OT,DET,36-29-9,2,1,0,4,0,5,0,0,32,30,20027,A. Vasilevskiy,N. Kucherov
Mar 23 '17,video,R,W,,BOS,35-29-9,6,3,2,5,1,4,0,1,29,31,17565,P. Budaj,J. Drouin
Mar 21 '17,video,H,L,,ARI,34-29-9,3,5,0,4,0,2,0,1,39,35,19092,L. Domingue,R. Vrbata
Mar 18 '17,video,H,L,,WSH,34-28-9,3,5,1,1,1,2,0,0,29,35,19092,B. Holtby,J. Carlson
Mar 16 '17,video,H,L,,TOR,34-27-9,0,5,0,5,1,3,0,0,33,21,19092,F. Andersen,R. Polak
Mar 14 '17,video,R,W,OT,OTT,34-26-9,2,1,0,1,0,2,0,0,37,32,16894,A. Vasilevskiy,V. Hedman
Mar 13 '17,video,R,W,,NYR,33-26-9,3,2,1,2,0,1,0,0,16,28,18006,P. Budaj,B. Point
Mar 11 '17,video,H,W,,FLA,32-26-9,3,2,1,4,0,3,1,0,34,34,19092,A. Vasilevskiy,O. Palat
Mar 09 '17,video,H,W,,MIN,31-26-9,4,1,1,3,0,4,0,0,29,33,19092,A. Vasilevskiy,V. Hedman
Mar 06 '17,video,H,O,OT,NYR,30-26-9,0,1,0,6,0,3,0,0,38,34,19092,A. Raanta,M. Zibanejad
Mar 04 '17,video,R,W,SO,BUF,30-26-8,1,1,0,2,1,3,0,0,32,32,18935,A. Vasilevskiy,B. Point
Mar 03 '17,video,R,L,,PIT,29-26-8,2,5,1,3,2,3,0,0,29,35,18640,M. Murray,M. Streit
Mar 01 '17,video,H,W,OT,CAR,29-25-8,4,3,1,4,1,2,0,1,16,31,19092,A. Vasilevskiy,V. Hedman
Feb 27 '17,video,H,W,,OTT,28-25-8,5,1,3,3,1,5,0,0,34,40,19092,A. Vasilevskiy,N. Kucherov
Feb 23 '17,video,H,L,,CGY,27-25-8,2,3,1,3,1,4,0,0,25,25,19092,B. Elliott,D. Hamilton
Feb 21 '17,video,H,W,,EDM,27-24-8,4,1,0,1,0,1,0,0,27,21,19092,B. Bishop,O. Palat
Feb 19 '17,video,R,W,OT,COL,26-24-8,3,2,0,2,0,4,0,0,40,29,17270,B. Bishop,J. Drouin
Feb 18 '17,video,R,O,OT,DAL,25-24-8,3,4,2,2,0,2,0,0,37,28,18210,K. Lehtonen,J. Benn
Feb 11 '17,video,R,W,,WPG,25-24-7,4,1,0,2,0,3,0,0,30,33,15294,B. Bishop,B. Boyle
Feb 10 '17,video,R,O,SO,MIN,24-24-7,1,1,0,2,1,3,0,0,27,38,19178,D. Dubnyk,M. Koivu
