Date,Video,H/R,Dec,O/S,Opp,Record,GF,GA,PPG,PP Opp,PPGA,TS,SHGF,SHGA,SF,SA,Att,W Goalie,W Goal
Apr 17 '06,,H,W,,CGY,43-27-12,4,3,3,13,1,8,0,0,34,32,17174,J. Giguere,
Apr 15 '06,,R,L,,SJS,42-27-12,3,6,1,7,3,7,0,1,34,22,17496,V. Toskala,
Apr 13 '06,,R,L,,EDM,42-26-12,1,2,0,4,0,5,0,0,24,37,16839,D. Roloson,
Apr 11 '06,,R,L,,CGY,42-25-12,0,3,0,4,1,2,0,0,32,25,19289,M. Kiprusoff,
Apr 10 '06,,R,W,,VAN,42-24-12,4,2,1,5,2,7,0,0,18,41,18630,J. Giguere,
Apr 08 '06,,R,W,,LAK,41-24-12,4,2,2,6,1,9,0,0,23,27,17242,J. Giguere,
Apr 06 '06,,H,L,,DAL,40-24-12,3,5,1,7,2,7,0,1,35,28,17174,M. Turco,
Apr 04 '06,,H,W,,LAK,40-23-12,6,2,3,4,0,3,0,0,41,18,17174,J. Giguere,
Apr 02 '06,,H,W,,VAN,39-23-12,6,2,2,5,1,5,0,0,30,29,17174,J. Giguere,
Mar 31 '06,,H,W,SO,DAL,38-23-12,4,4,0,5,2,4,1,0,36,31,17174,J. Giguere,
Mar 29 '06,,R,L,,DAL,37-23-12,1,2,0,3,2,8,0,0,16,29,17764,M. Turco,
Mar 28 '06,,R,L,,COL,37-22-12,3,4,0,5,0,3,0,0,31,35,18007,P. Budaj,
Mar 25 '06,,R,W,,PHX,37-21-12,5,2,3,4,0,7,0,0,27,34,17605,J. Giguere,
Mar 24 '06,,H,W,,NSH,36-21-12,6,3,3,6,1,6,0,0,30,39,16377,J. Giguere,
Mar 22 '06,,H,W,OT,COL,35-21-12,5,4,3,5,1,3,0,0,36,29,15623,I. Bryzgalov,J. Hedstrom
Mar 20 '06,,R,W,,DAL,34-21-12,2,1,0,2,1,3,0,0,18,25,18150,J. Giguere,
Mar 19 '06,,R,W,,CBJ,33-21-12,4,3,1,6,1,9,0,0,29,28,16519,J. Giguere,
Mar 17 '06,,R,W,,CHI,32-21-12,2,1,0,5,0,6,0,0,30,23,12031,J. Giguere,
Mar 15 '06,,R,L,,DET,31-21-12,1,3,1,6,1,4,0,0,26,29,20066,C. Osgood,
Mar 12 '06,,H,W,,PHX,31-20-12,5,2,1,8,0,4,0,0,45,22,17174,I. Bryzgalov,
Mar 11 '06,,R,W,,PHX,30-20-12,5,3,1,10,1,8,0,0,36,17,17799,J. Giguere,
Mar 07 '06,,H,W,OT,SJS,29-20-12,5,4,2,4,1,6,0,0,27,48,15488,J. Giguere,S. Ozolinsh
Mar 05 '06,,H,O,SO,CBJ,28-20-12,2,2,1,6,2,9,0,0,45,34,16124,P. Leclaire,
Mar 03 '06,,H,W,,MIN,28-20-11,4,2,1,5,0,3,1,0,32,38,17048,J. Giguere,
Mar 01 '06,,H,L,,DET,27-20-11,0,2,0,5,1,8,0,0,24,33,16606,C. Osgood,
Feb 12 '06,,H,W,,CHI,27-19-11,4,1,1,8,0,2,0,0,32,24,17174,J. Giguere,
Feb 10 '06,,R,W,,VAN,26-19-11,3,1,1,4,0,5,0,0,30,28,18630,I. Bryzgalov,
Feb 08 '06,,R,L,,CGY,25-19-11,1,3,1,6,3,5,0,0,32,24,19289,M. Kiprusoff,
Feb 06 '06,,R,O,SO,EDM,25-18-11,5,5,0,5,2,5,0,0,40,30,16839,M. Morrison,
Feb 04 '06,,R,W,,SJS,25-18-10,2,0,0,5,0,8,0,0,24,35,17496,J. Giguere,
Feb 01 '06,,H,L,,SJS,24-18-10,4,6,2,9,3,8,0,0,39,35,16542,E. Nabokov,
Jan 30 '06,,H,W,OT,LAK,24-17-10,4,3,2,6,1,4,0,0,45,32,17174,I. Bryzgalov,S. Niedermayer
Jan 28 '06,,R,W,,LAK,23-17-10,6,2,4,8,2,8,0,0,33,32,18118,I. Bryzgalov,
Jan 26 '06,,R,W,,SJS,22-17-10,2,0,1,5,0,6,0,0,32,24,16174,I. Bryzgalov,
Jan 25 '06,,H,L,,EDM,21-17-10,3,6,2,6,2,10,0,1,22,26,14456,J. Markkanen,
Jan 23 '06,,R,O,SO,LAK,21-16-10,2,2,1,4,0,9,0,1,35,34,18118,M. Garon,
Jan 21 '06,,H,W,,FLA,21-16-9,1,0,0,7,0,7,0,0,31,30,17011,J. Giguere,
Jan 19 '06,,R,W,SO,OTT,20-16-9,3,3,1,4,1,4,0,1,39,33,19387,J. Giguere,
Jan 16 '06,,R,O,OT,BOS,19-16-9,3,4,2,9,0,4,0,0,28,24,15279,T. Thomas,P. Bergeron
Jan 13 '06,,H,O,OT,WSH,19-16-8,2,3,0,3,0,2,0,0,34,26,16186,B. Johnson,A. Ovechkin
Jan 09 '06,,H,W,,LAK,19-16-7,6,2,2,5,1,6,0,0,27,43,17174,J. Giguere,
Jan 07 '06,,R,L,,MIN,18-16-7,1,4,0,4,1,8,0,0,23,36,18568,M. Fernandez,
Jan 06 '06,,R,O,SO,DAL,18-15-7,3,3,2,7,0,6,0,1,26,25,18532,J. Hedberg,
Jan 01 '06,,R,W,,NSH,18-15-6,4,2,1,7,0,4,0,0,36,23,17113,I. Bryzgalov,
Dec 31 '05,,R,W,SO,STL,17-15-6,4,4,0,3,3,7,0,0,33,34,13286,J. Giguere,
Dec 28 '05,,R,L,,CBJ,16-15-6,0,1,0,4,0,10,0,0,40,42,17387,M. Denis,
Dec 21 '05,,H,W,,STL,16-14-6,6,3,1,7,1,8,1,0,36,25,13381,J. Giguere,
Dec 20 '05,,R,L,,SJS,15-14-6,2,4,2,9,1,3,0,1,35,21,16172,E. Nabokov,
Dec 18 '05,,H,W,,SJS,15-13-6,5,4,0,4,1,5,1,0,34,34,16297,J. Giguere,
