Date,Video,H/R,Dec,O/S,Opp,Record,GF,GA,PPG,PP Opp,PPGA,TS,SHGF,SHGA,SF,SA,Att,W Goalie,W Goal
Apr 14 '02,,R,W,OT,FLA,27-40-11-4,3,2,2,3,1,6,0,0,33,30,18219,N. Khabibulin,V. Lecavalier
Apr 12 '02,,H,L,,NYI,26-40-11-4,1,3,0,6,2,7,0,0,25,20,19869,C. Osgood,D. Scatchard
Apr 10 '02,,R,L,,CAR,26-39-11-4,2,4,0,3,2,4,0,1,30,26,18210,A. Irbe,J. O'Neill
Apr 09 '02,,R,T,OT,BOS,26-38-11-4,2,2,0,4,0,4,0,0,24,38,13946,B. Dafoe,V. Lecavalier
Apr 07 '02,,H,L,,BUF,26-38-10-4,3,5,2,4,2,6,0,0,28,24,16274,M. Biron,C. Brown
Apr 04 '02,,H,W,,PIT,26-37-10-4,4,2,0,2,1,6,0,0,32,31,15454,N. Khabibulin,D. Andreychuk
Apr 03 '02,,R,L,,WSH,25-37-10-4,1,4,0,6,0,3,0,1,20,26,18025,O. Kolzig,S. Cote
Apr 01 '02,,H,L,,NYR,25-36-10-4,4,6,0,3,0,2,1,0,30,21,15211,D. Blackburn,P. Nedved
Mar 30 '02,,R,L,,OTT,25-35-10-4,1,3,0,4,1,5,0,0,17,36,17859,P. Lalime,M. Hossa
Mar 28 '02,,R,L,,MTL,25-34-10-4,1,2,1,3,0,1,0,0,33,24,20235,J. Theodore,Y. Perreault
Mar 26 '02,,R,L,,TOR,25-33-10-4,2,7,0,4,0,2,0,0,26,28,19304,T. Barrasso,A. Mogilny
Mar 24 '02,,H,O,OT,BOS,25-32-10-4,3,4,0,7,0,4,0,0,30,24,18009,B. Dafoe,B. Guerin
Mar 22 '02,,H,T,OT,MTL,25-32-10-3,3,3,1,6,0,2,0,0,40,26,16912,J. Theodore,Y. Perreault
Mar 20 '02,,H,W,,ATL,25-32-9-3,4,2,0,9,0,3,1,0,37,21,11673,N. Khabibulin,D. Andreychuk
Mar 18 '02,,R,T,OT,PHI,24-32-9-3,3,3,0,1,1,2,0,0,25,41,19405,B. Boucher,S. Keefe
Mar 17 '02,,H,T,OT,BUF,24-32-8-3,2,2,1,5,0,6,0,0,24,24,15714,M. Biron,S. Keefe
