Date,Video,H/R,Dec,O/S,Opp,Record,GF,GA,PPG,PP Opp,PPGA,TS,SHGF,SHGA,SF,SA,Att,W Goalie,W Goal
Apr 18 '98,,H,L,,STL,35-35-12,4,5,2,6,1,7,0,0,21,31,16210,G. Fuhr,P. Demitra
Apr 16 '98,,H,W,,DAL,35-34-12,3,2,0,4,1,5,0,0,11,25,16210,N. Khabibulin,G. Diduck
Apr 14 '98,,H,W,,DET,34-34-12,2,1,0,1,0,4,0,0,23,26,16210,J. Waite,S. Doan
Apr 12 '98,,R,W,,CHI,33-34-12,2,1,0,6,1,6,0,0,21,30,17822,N. Khabibulin,J. Roenick
Apr 11 '98,,R,W,,STL,32-34-12,4,3,1,3,1,4,0,0,24,36,20063,N. Khabibulin,M. Stapleton
Apr 09 '98,,R,L,,DET,31-34-12,1,5,0,1,2,6,1,1,20,38,19983,C. Osgood,D. Brown
Apr 07 '98,,R,W,,PIT,31-33-12,2,1,0,4,0,7,1,0,28,30,14591,N. Khabibulin,R. Tocchet
Apr 05 '98,,R,L,,NJD,30-33-12,2,3,1,6,2,3,0,0,15,23,19040,M. Brodeur,P. Elias
Apr 03 '98,,H,W,,ANA,30-32-12,6,3,3,8,3,11,0,0,38,24,16210,N. Khabibulin,K. Tkachuk
Apr 01 '98,,R,W,,ANA,29-32-12,5,1,1,4,1,5,1,0,29,27,17174,N. Khabibulin,R. Tocchet
Mar 28 '98,,H,L,,NJD,28-32-12,0,3,0,5,1,3,0,0,26,24,16210,M. Brodeur,J. Arnott
Mar 24 '98,,H,W,,TOR,28-31-12,4,2,1,6,0,5,0,0,26,25,15724,N. Khabibulin,S. Doan
Mar 22 '98,,H,W,,SJS,27-31-12,3,1,1,4,1,7,0,0,30,25,15308,N. Khabibulin,R. Tocchet
Mar 21 '98,,R,L,,LAK,26-31-12,2,3,1,6,0,4,0,0,26,20,14687,S. Fiset,S. O'Donnell
Mar 19 '98,,H,L,,COL,26-30-12,3,4,2,5,2,5,0,0,26,19,16210,P. Roy,E. Lacroix
Mar 16 '98,,R,L,,WSH,26-29-12,1,2,1,8,1,5,0,0,25,24,12112,O. Kolzig,P. Bondra
Mar 14 '98,,R,W,,STL,26-28-12,2,0,0,4,0,6,0,0,17,24,20042,J. Waite,G. Diduck
Mar 12 '98,,H,W,,DAL,25-28-12,5,4,3,6,1,3,0,0,38,27,15767,N. Khabibulin,G. Diduck
Mar 10 '98,,H,L,,LAK,24-28-12,3,4,1,4,1,2,0,0,42,20,16210,F. Chabot,G. Murray
Mar 08 '98,,R,T,OT,DAL,24-27-12,1,1,1,7,0,7,0,0,34,23,16677,E. Belfour,M. Modano
Mar 06 '98,,H,L,OT,CAR,24-27-11,4,5,0,4,0,3,1,1,50,31,16210,K. McLean,J. O'Neill
Mar 02 '98,,H,L,,DET,24-26-11,1,3,0,6,1,5,0,1,37,36,16210,C. Osgood,S. Fedorov
Feb 28 '98,,R,L,,DAL,24-25-11,0,4,0,8,2,9,0,0,13,30,16928,E. Belfour,J. Langenbrunner
Feb 26 '98,,R,L,,COL,24-24-11,0,3,0,9,1,8,0,0,27,35,16061,P. Roy,A. Foote
Feb 25 '98,,H,L,,COL,24-23-11,2,4,1,7,1,6,0,1,31,32,16210,C. Billington,U. Krupp
Feb 07 '98,,H,T,OT,NYR,24-22-11,1,1,1,6,1,5,0,0,24,18,16210,M. Richter,B. Leetch
Feb 05 '98,,H,L,,PHI,24-22-10,2,6,1,4,1,2,0,0,20,25,16210,G. Snow,R. Brind'Amour
Feb 03 '98,,H,L,,CHI,24-21-10,2,4,0,6,2,6,0,1,25,30,16210,J. Hackett,T. Amonte
Jan 31 '98,,R,W,,TOR,24-20-10,5,2,2,3,0,4,1,0,22,40,15726,N. Khabibulin,J. Roenick
Jan 30 '98,,R,T,OT,BUF,23-20-10,3,3,3,4,0,2,0,0,36,28,16854,D. Hasek,O. Tverdovsky
Jan 28 '98,,R,T,OT,DET,23-20-9,4,4,1,4,2,7,0,0,24,32,19983,C. Osgood,M. Lapointe
Jan 26 '98,,H,W,,VAN,23-20-8,4,2,0,5,1,4,0,0,37,30,15558,N. Khabibulin,R. Tocchet
Jan 24 '98,,H,L,,EDM,22-20-8,2,5,1,5,1,3,0,0,29,23,15826,B. Essensa,B. Guerin
Jan 21 '98,,R,W,,VAN,22-19-8,6,1,0,6,1,5,0,0,32,29,15822,N. Khabibulin,M. Gartner
Jan 20 '98,,R,L,,EDM,21-19-8,2,6,0,3,1,8,0,0,29,36,14842,C. Joseph,R. Hamrlik
Jan 14 '98,,H,W,,FLA,21-18-8,3,2,0,4,1,3,0,0,29,25,14158,N. Khabibulin,K. Tkachuk
Jan 11 '98,,H,T,OT,OTT,20-18-8,4,4,0,0,0,3,0,0,34,27,13963,R. Tugnutt,S. McEachern
Jan 09 '98,,R,W,,CHI,20-18-7,4,2,2,5,1,6,0,0,21,21,22393,J. Waite,O. Tverdovsky
Jan 08 '98,,R,L,,BOS,19-18-7,2,5,0,2,1,4,0,0,31,34,13565,B. Dafoe,J. Allison
Jan 06 '98,,R,L,,DET,19-17-7,0,2,0,4,0,2,0,0,28,26,19983,K. Hodson,V. Kozlov
Jan 03 '98,,H,W,,NYI,19-16-7,2,1,0,4,0,3,1,0,23,25,14871,N. Khabibulin,K. Tkachuk
Jan 01 '98,,H,W,,LAK,18-16-7,4,0,1,7,0,3,0,0,36,23,16210,N. Khabibulin,D. Quint
Dec 29 '97,,R,W,,CGY,17-16-7,5,3,0,1,0,2,1,0,34,14,18742,N. Khabibulin,K. Tkachuk
Dec 27 '97,,R,W,,LAK,16-16-7,4,2,1,4,0,6,1,0,35,23,16005,N. Khabibulin,M. Gartner
Dec 26 '97,,R,W,,SJS,15-16-7,4,0,1,2,0,2,0,0,34,30,17483,N. Khabibulin,K. Tkachuk
Dec 23 '97,,H,T,OT,CGY,14-16-7,2,2,0,3,1,5,0,0,27,28,15424,D. Roloson,E. Ward
Dec 20 '97,,H,L,,TOR,14-16-6,2,3,1,5,0,5,0,0,27,28,14401,F. Potvin,W. Clark
Dec 19 '97,,R,W,,ANA,14-15-6,6,2,4,4,1,8,0,0,32,32,16560,J. Waite,J. Slaney
Dec 17 '97,,H,L,,VAN,13-15-6,1,5,0,3,1,4,0,0,24,23,13785,A. Irbe,G. Odjick
Dec 14 '97,,H,T,OT,DET,13-14-6,3,3,1,7,0,5,0,0,27,34,15953,C. Osgood,M. Gartner
Dec 12 '97,,H,T,OT,PIT,13-14-5,2,2,0,3,1,3,0,0,13,19,15791,N. Khabibulin,R. Francis
Dec 10 '97,,R,T,OT,CHI,13-14-4,3,3,2,6,1,3,0,0,38,28,15884,J. Hackett,K. Tkachuk
Dec 08 '97,,R,L,,NYR,13-14-3,1,3,0,5,1,4,0,0,28,29,18200,M. Richter,A. Karpovtsev
Dec 06 '97,,R,L,,NYI,13-13-3,0,4,0,3,0,3,0,0,22,24,11261,T. Salo,C. Lapointe
Dec 05 '97,,R,T,OT,CAR,13-12-3,2,2,0,4,0,5,0,0,26,18,6793,S. Burke,C. Ronning
Dec 03 '97,,R,L,,TBL,13-12-2,1,2,0,3,0,4,0,0,27,19,16196,D. Puppa,D. Ciccarelli
Dec 01 '97,,R,W,,FLA,13-11-2,3,2,1,3,1,4,0,0,18,32,14703,N. Khabibulin,K. Tkachuk
Nov 29 '97,,R,L,,DAL,12-11-2,2,5,0,5,3,7,0,0,26,31,16928,E. Belfour,M. Modano
Nov 27 '97,,H,L,,DAL,12-10-2,1,4,0,6,1,7,0,0,32,16,15929,M. Fernandez,J. Lehtinen
Nov 25 '97,,H,W,,STL,12-9-2,3,2,0,3,0,2,0,0,27,28,15043,N. Khabibulin,T. Numminen
Nov 22 '97,,H,W,,TOR,11-9-2,2,0,0,3,0,4,0,0,35,28,16210,N. Khabibulin,S. Doan
Nov 20 '97,,R,L,,VAN,10-9-2,2,4,0,5,0,1,0,1,31,17,16454,K. McLean,D. Murzyn
Nov 17 '97,,H,W,,EDM,10-8-2,6,3,1,3,1,7,0,0,29,21,14686,N. Khabibulin,T. Numminen
Nov 15 '97,,R,W,,SJS,9-8-2,3,2,1,3,0,6,0,0,17,30,17483,J. Waite,K. Tkachuk
Nov 13 '97,,H,L,,MTL,8-8-2,2,5,0,5,0,3,0,0,37,24,14536,J. Thibault,B. Savage
Nov 11 '97,,H,W,,TBL,8-7-2,5,2,0,4,1,6,0,0,28,23,14524,N. Khabibulin,B. Isbister
Nov 08 '97,,R,W,,TOR,7-7-2,3,0,2,7,0,6,0,0,23,25,15726,N. Khabibulin,G. Diduck
Nov 06 '97,,R,L,,OTT,6-7-2,1,4,1,6,0,5,0,0,29,36,13437,D. Rhodes,P. Crowe
Nov 05 '97,,R,L,,MTL,6-6-2,2,4,1,5,3,5,0,0,18,24,21038,J. Thibault,S. Corson
Nov 02 '97,,H,W,,CGY,6-5-2,3,1,1,5,0,4,0,0,31,24,14928,N. Khabibulin,R. Tocchet
Oct 30 '97,,R,L,,CGY,5-5-2,2,4,1,5,2,4,0,0,30,35,15761,T. Moss,T. Fleury
Oct 29 '97,,R,L,,EDM,5-4-2,2,3,0,2,0,5,0,0,23,34,14390,C. Joseph,D. Weight
Oct 26 '97,,H,W,,BUF,5-3-2,6,1,4,7,0,8,0,0,30,24,14860,N. Khabibulin,J. Roenick
Oct 23 '97,,H,T,OT,WSH,4-3-2,3,3,0,8,2,8,1,0,35,26,14206,N. Khabibulin,C. Johansson
Oct 21 '97,,H,L,,ANA,4-3-1,3,4,1,5,2,7,0,0,27,26,13779,M. Shtalenkov,S. Pronger
Oct 19 '97,,H,W,,SJS,4-2-1,5,3,0,3,0,3,0,0,22,31,14103,N. Khabibulin,K. Tkachuk
Oct 13 '97,,H,W,,CHI,3-2-1,2,1,1,7,0,6,0,0,24,35,13929,N. Khabibulin,R. Tocchet
Oct 11 '97,,R,T,OT,COL,2-2-1,3,3,0,6,1,6,0,0,31,48,16061,P. Roy,J. Roenick
Oct 08 '97,,H,L,OT,BOS,2-2-0,2,3,0,5,2,6,0,0,35,16,15179,B. Dafoe,T. Donato
Oct 05 '97,,R,W,,PHI,2-1-0,2,1,0,6,0,9,0,0,24,28,19305,N. Khabibulin,D. Drake
Oct 03 '97,,R,L,,STL,1-1-0,2,7,0,5,3,6,0,0,29,24,14787,G. Fuhr,K. Chase
Oct 01 '97,,H,W,,CHI,1-0-0,6,2,0,5,1,8,1,0,25,30,16210,N. Khabibulin,D. Drake
