Date,Video,H/R,Dec,O/S,Opp,Record,GF,GA,PPG,PP Opp,PPGA,TS,SHGF,SHGA,SF,SA,Att,W Goalie,W Goal
Apr 13 '14,video,H,O,SO,TBL,38-30-14,0,0,0,1,0,1,0,0,18,32,18506,A. Lindback,M. Carle
Apr 11 '14,video,H,W,,CHI,38-30-13,4,0,1,3,0,3,0,0,27,34,18506,J. Halak,A. Ovechkin
Apr 10 '14,video,R,W,,CAR,37-30-13,5,2,0,1,0,1,0,1,21,38,15735,B. Holtby,T. Brouwer
Apr 08 '14,video,R,W,,STL,36-30-13,4,1,2,4,0,4,0,0,22,29,17447,B. Holtby,M. Grabovski
Apr 05 '14,video,R,W,SO,NYI,35-30-13,3,3,0,5,1,3,0,0,29,38,16008,B. Holtby,E. Kuznetsov
Apr 04 '14,video,R,L,,NJD,34-30-13,1,2,0,3,0,5,0,0,25,31,15218,C. Schneider,R. Carter
Apr 01 '14,video,H,L,,DAL,34-29-13,0,5,0,5,0,4,0,1,35,36,18506,K. Lehtonen,T. Seguin
Mar 30 '14,video,R,O,SO,NSH,34-28-13,3,3,2,4,0,0,0,0,26,29,16553,C. Hutton,C. Smith
Mar 29 '14,video,H,L,,BOS,34-28-12,2,4,0,3,2,4,0,0,33,36,18506,C. Johnson,J. Iginla
Mar 25 '14,video,H,O,SO,LAK,34-27-12,4,4,2,4,1,3,1,0,27,36,18506,J. Quick,A. Kopitar
Mar 22 '14,video,R,W,SO,SJS,34-27-11,2,2,0,3,0,3,0,0,25,36,17562,B. Holtby,N. Backstrom
Mar 20 '14,video,R,O,SO,LAK,33-27-11,1,1,0,3,0,3,0,0,22,28,18118,J. Quick,M. Gaborik
Mar 18 '14,video,R,W,,ANA,33-27-10,3,2,2,3,0,5,0,0,30,45,17174,J. Halak,A. Ovechkin
Mar 16 '14,video,H,W,,TOR,32-27-10,4,2,2,4,0,3,0,0,33,29,18506,J. Halak,J. Ward
Mar 14 '14,video,H,W,,VAN,31-27-10,4,3,1,2,0,3,0,0,21,41,18506,J. Halak,M. Green
Mar 11 '14,video,R,L,,PIT,30-27-10,0,2,0,2,0,2,0,0,32,34,18646,M. Fleury,J. Jokinen
Mar 10 '14,video,H,L,,PIT,30-26-10,2,3,1,4,1,3,0,0,33,20,18506,J. Zatkoff,C. Kunitz
Mar 08 '14,video,H,W,,PHX,30-25-10,3,2,1,2,1,3,0,0,33,33,18506,J. Halak,T. Brouwer
Mar 06 '14,video,R,L,,BOS,29-25-10,0,3,0,0,0,0,0,0,16,43,17565,T. Rask,G. Campbell
Mar 05 '14,video,R,L,,PHI,29-24-10,4,6,3,4,1,2,0,0,25,30,19919,S. Mason,J. Voracek
Mar 02 '14,video,H,O,OT,PHI,29-23-10,4,5,0,6,2,4,0,1,29,36,18506,S. Mason,V. Lecavalier
Mar 01 '14,video,R,W,,BOS,29-23-9,4,2,2,6,1,5,0,0,31,38,17565,B. Holtby,J. Ward
Feb 27 '14,video,R,W,,FLA,28-23-9,5,4,2,2,1,6,0,0,32,34,14180,B. Holtby,A. Ovechkin
Feb 08 '14,video,H,W,,NJD,27-23-9,3,0,0,4,0,3,0,0,26,25,18506,B. Holtby,J. Brouillette
Feb 06 '14,video,H,W,,WPG,26-23-9,4,2,0,4,0,1,0,0,30,36,18506,B. Holtby,A. Ovechkin
Feb 04 '14,video,H,L,,NYI,25-23-9,0,1,0,6,0,5,0,0,22,28,18506,E. Nabokov,A. MacDonald
Feb 02 '14,video,H,W,OT,DET,25-22-9,6,5,3,6,2,3,0,0,28,30,18506,M. Neuvirth,A. Ovechkin
Jan 31 '14,video,R,O,SO,DET,24-22-9,3,3,1,2,0,5,0,0,29,45,20066,J. Howard,P. Eaves
Jan 30 '14,video,R,L,,CBJ,24-22-8,2,5,0,7,0,7,1,1,32,29,16047,S. Bobrovsky,B. Dubinsky
Jan 28 '14,video,R,W,OT,BUF,24-21-8,5,4,2,3,1,2,0,0,35,27,18923,B. Holtby,M. Green
Jan 25 '14,video,R,W,,MTL,23-21-8,5,0,0,8,0,3,0,0,34,21,21273,B. Holtby,A. Ovechkin
Jan 24 '14,video,R,L,,NJD,22-21-8,1,2,0,3,1,5,0,0,31,30,15742,C. Schneider,A. Henrique
Jan 21 '14,video,H,L,,OTT,22-20-8,0,2,0,4,1,4,0,0,34,26,18506,C. Anderson,K. Turris
Jan 19 '14,video,R,L,,NYR,22-19-8,1,4,1,4,1,5,0,1,25,26,18006,H. Lundqvist,R. Nash
Jan 17 '14,video,R,L,,CBJ,22-18-8,1,5,0,4,2,4,0,0,27,36,14121,S. Bobrovsky,C. Atkinson
Jan 15 '14,video,R,L,,PIT,22-17-8,3,4,0,2,0,3,1,0,28,37,18667,M. Fleury,O. Maatta
Jan 14 '14,video,H,O,SO,SJS,22-16-8,1,1,0,1,0,1,0,0,36,29,18506,A. Niemi,P. Marleau
Jan 12 '14,video,H,O,SO,BUF,22-16-7,1,1,0,2,1,5,0,0,29,31,18506,R. Miller,C. Hodgson
Jan 10 '14,video,H,W,,TOR,22-16-6,3,2,0,4,1,3,0,0,35,34,18506,M. Neuvirth,J. Ward
Jan 09 '14,video,R,W,,TBL,21-16-6,4,3,2,3,0,1,0,0,20,36,19204,P. Grubauer,E. Fehr
Jan 04 '14,video,R,L,,MIN,20-16-6,3,5,1,2,3,5,0,0,30,11,19022,N. Backstrom,J. Zucker
Jan 02 '14,video,H,O,OT,CAR,20-15-6,3,4,0,1,1,4,0,0,41,33,18506,A. Khudobin,J. Skinner
Dec 30 '13,video,R,L,,OTT,20-15-5,1,3,0,2,0,4,0,0,35,38,20193,C. Anderson,K. Turris
Dec 29 '13,video,R,O,SO,BUF,20-14-5,1,1,0,2,0,0,0,0,50,17,19070,R. Miller,S. Ott
Dec 27 '13,video,H,W,,NYR,20-14-4,3,2,1,4,1,3,0,1,34,40,18506,P. Grubauer,E. Fehr
Dec 23 '13,video,H,L,,ANA,19-14-4,2,3,1,5,0,4,0,0,19,29,18506,J. Hiller,H. Lindholm
Dec 21 '13,video,H,O,OT,NJD,19-13-4,4,5,0,1,2,2,0,0,22,37,18506,M. Brodeur,A. Greene
Dec 20 '13,video,R,W,,CAR,19-13-3,4,2,3,4,1,5,0,0,29,41,17737,P. Grubauer,T. Brouwer
Dec 17 '13,video,R,L,,PHI,18-13-3,2,5,1,2,2,6,0,0,26,35,19788,S. Mason,M. Streit
Dec 15 '13,video,H,W,SO,PHI,18-12-3,4,4,1,5,0,4,0,0,33,28,18506,P. Grubauer,N. Backstrom
Dec 13 '13,video,R,O,SO,FLA,17-12-3,2,2,1,3,0,2,0,0,25,41,15097,S. Clemmensen,T. Kopecky
Dec 10 '13,video,H,W,SO,TBL,17-12-2,5,5,3,5,2,5,0,0,31,42,18506,P. Grubauer,T. Brouwer
Dec 08 '13,video,R,W,,NYR,16-12-2,4,1,0,2,0,2,0,0,36,31,18006,P. Grubauer,S. Oleksy
Dec 07 '13,video,H,W,,NSH,15-12-2,5,2,1,4,0,1,0,0,33,36,18506,B. Holtby,K. Alzner
Dec 03 '13,video,H,L,,CAR,14-12-2,1,4,1,5,1,4,0,0,27,32,18506,J. Peters,J. Skinner
Nov 30 '13,video,R,W,OT,NYI,14-11-2,3,2,0,1,0,2,1,1,30,39,14819,B. Holtby,A. Ovechkin
Nov 29 '13,video,H,W,SO,MTL,13-11-2,2,2,0,4,0,2,0,0,26,37,18506,B. Holtby,M. Grabovski
Nov 27 '13,video,H,L,,OTT,12-11-2,4,6,2,4,3,6,0,0,33,41,18506,C. Anderson,Z. Smith
Nov 23 '13,video,R,O,SO,TOR,12-10-2,1,1,0,3,1,1,0,0,50,28,19473,J. Reimer,J. Lupul
Nov 22 '13,video,H,L,,MTL,12-10-1,2,3,1,2,1,5,0,0,27,31,18506,P. Budaj,D. Briere
Nov 20 '13,video,H,L,,PIT,12-9-1,0,4,0,3,1,3,0,0,18,40,18506,M. Fleury,P. Martin
Nov 17 '13,video,H,W,,STL,12-8-1,4,1,1,4,1,5,0,0,20,47,18506,B. Holtby,A. Ovechkin
Nov 15 '13,video,R,W,SO,DET,11-8-1,3,3,0,4,2,5,0,0,33,37,20066,B. Holtby,N. Backstrom
Nov 12 '13,video,H,W,OT,CBJ,10-8-1,4,3,0,3,0,3,1,1,34,27,18506,B. Holtby,A. Ovechkin
Nov 10 '13,video,R,L,,COL,9-8-1,1,4,0,4,0,3,0,0,34,37,17625,S. Varlamov,N. Holden
Nov 09 '13,video,R,O,SO,PHX,9-7-1,3,3,2,7,2,6,0,0,32,35,16106,M. Smith,A. Vermette
Nov 07 '13,video,H,W,SO,MIN,9-7-0,2,2,1,3,1,3,0,0,27,35,18506,B. Holtby,N. Backstrom
Nov 05 '13,video,H,W,,NYI,8-7-0,6,2,4,6,0,5,0,0,39,36,18506,B. Holtby,M. Johansson
Nov 02 '13,video,H,W,SO,FLA,7-7-0,2,2,0,3,1,6,0,0,23,33,18506,M. Neuvirth,B. Laich
Nov 01 '13,video,R,W,,PHI,6-7-0,7,0,2,7,0,5,0,0,32,30,19702,B. Holtby,N. Backstrom
Oct 28 '13,video,R,L,,VAN,5-7-0,2,3,0,4,0,6,0,0,19,41,18910,R. Luongo,D. Sedin
Oct 26 '13,video,R,L,,CGY,5-6-0,2,5,0,4,0,3,0,0,29,33,19289,K. Ramo,M. Cammalleri
Oct 24 '13,video,R,W,,EDM,5-5-0,4,1,0,2,0,3,0,0,26,31,16839,B. Holtby,J. Ward
Oct 22 '13,video,R,W,SO,WPG,4-5-0,4,4,1,5,0,3,0,1,32,47,15004,B. Holtby,M. Erat
Oct 19 '13,video,H,W,,CBJ,3-5-0,4,1,2,4,0,3,0,0,39,38,18506,B. Holtby,B. Laich
Oct 16 '13,video,H,L,,NYR,2-5-0,0,2,0,4,0,3,0,0,22,36,18506,H. Lundqvist,J. Moore
Oct 14 '13,video,H,W,,EDM,2-4-0,4,2,2,3,0,3,0,0,20,30,18506,B. Holtby,A. Ovechkin
Oct 12 '13,video,H,L,,COL,1-4-0,1,5,0,2,1,3,0,1,41,28,18506,S. Varlamov,M. Duchene
Oct 10 '13,video,H,L,,CAR,1-3-0,2,3,0,5,1,5,0,0,32,36,18506,A. Khudobin,N. Gerbe
Oct 05 '13,video,R,L,,DAL,1-2-0,1,2,1,3,0,2,0,0,26,21,17200,K. Lehtonen,A. Chiasson
Oct 03 '13,video,H,W,SO,CGY,1-1-0,4,4,2,3,1,5,0,0,39,39,18506,M. Neuvirth,M. Grabovski
Oct 01 '13,video,R,L,,CHI,0-1-0,4,6,3,6,1,4,0,0,32,34,22158,C. Crawford,J. Oduya
