Date,Video,H/R,Dec,O/S,Opp,Record,GF,GA,PPG,PP Opp,PPGA,TS,SHGF,SHGA,SF,SA,Att,W Goalie,W Goal
Apr 12 '14,video,R,W,,FLA,43-32-7,3,2,2,5,0,4,0,1,38,35,14241,S. Bobrovsky,R. Johansen
Apr 11 '14,video,R,L,,TBL,42-32-7,2,3,1,3,1,3,0,0,38,22,18686,K. Gudlevskis,E. Brewer
Apr 09 '14,video,R,W,,DAL,42-31-7,3,1,1,3,1,4,0,0,25,34,16125,S. Bobrovsky,A. Anisimov
Apr 08 '14,video,H,W,OT,PHX,41-31-7,4,3,0,1,0,2,0,0,30,32,16289,S. Bobrovsky,R. Johansen
Apr 06 '14,video,H,W,,NYI,40-31-7,4,0,3,6,0,2,0,0,33,31,15667,S. Bobrovsky,B. Jenner
Apr 04 '14,video,H,L,,CHI,39-31-7,3,4,1,3,1,2,0,0,27,38,18695,A. Raanta,B. Smith
Apr 03 '14,video,R,W,,PHI,39-30-7,2,0,1,4,0,4,0,0,27,37,19981,S. Bobrovsky,J. Wisniewski
Apr 01 '14,video,H,O,OT,COL,38-30-7,2,3,0,2,1,1,0,0,26,28,16550,S. Varlamov,G. Landeskog
Mar 29 '14,video,R,W,OT,CAR,38-30-6,3,2,1,1,1,3,0,0,32,27,16714,C. McElhinney,R. Johansen
Mar 28 '14,video,H,L,,PIT,37-30-6,1,2,1,4,0,4,0,0,36,31,18908,M. Fleury,B. Bennett
Mar 25 '14,video,H,W,,DET,37-29-6,4,2,2,4,0,2,0,0,28,33,15103,C. McElhinney,C. Atkinson
Mar 23 '14,video,R,L,,NYI,36-29-6,0,2,0,6,1,4,0,0,41,32,15008,E. Nabokov,C. Clutterbuck
Mar 21 '14,video,H,L,,NYR,36-28-6,1,3,0,3,0,4,0,0,26,32,18513,H. Lundqvist,D. Brassard
Mar 20 '14,video,R,W,,MTL,36-27-6,3,2,0,8,1,3,1,0,40,27,21273,S. Bobrovsky,R. Johansen
Mar 18 '14,video,H,L,,CAR,35-27-6,1,3,0,3,1,5,0,0,47,20,15938,A. Khudobin,A. Loktionov
Mar 15 '14,video,R,W,SO,MIN,35-26-6,1,1,0,0,0,1,0,0,29,33,19042,S. Bobrovsky,R. Johansen
Mar 13 '14,video,H,O,SO,SJS,34-26-6,3,3,0,3,1,3,1,0,38,27,13851,A. Stalock,J. Pavelski
Mar 11 '14,video,H,W,,DET,34-26-5,4,1,0,3,0,4,0,0,37,40,14330,S. Bobrovsky,B. Jenner
Mar 08 '14,video,R,W,,NSH,33-26-5,1,0,0,5,0,1,0,0,36,28,17113,S. Bobrovsky,A. Anisimov
Mar 06 '14,video,R,L,,CHI,32-26-5,1,6,0,4,1,4,0,0,23,33,21179,C. Crawford,A. Shaw
Mar 04 '14,video,H,W,,DAL,32-25-5,4,2,1,2,1,3,0,0,20,33,15661,S. Bobrovsky,A. Anisimov
Mar 03 '14,video,R,W,,TOR,31-25-5,2,1,0,1,0,2,0,0,33,29,19577,S. Bobrovsky,A. Anisimov
Mar 01 '14,video,H,W,,FLA,30-25-5,6,3,3,4,0,4,1,0,37,20,15441,S. Bobrovsky,A. Anisimov
Feb 27 '14,video,R,L,,NJD,29-25-5,2,5,0,3,2,3,0,1,19,35,15185,C. Schneider,A. Henrique
Feb 07 '14,video,R,L,,SJS,29-24-5,2,3,0,4,0,5,0,0,21,47,17562,A. Niemi,T. Wingels
Feb 06 '14,video,R,O,OT,LAK,29-23-5,1,2,1,5,0,6,0,0,25,20,18118,J. Quick,R. Regehr
Feb 03 '14,video,R,W,,ANA,29-23-4,4,2,2,5,0,2,0,0,33,36,14044,S. Bobrovsky,N. Foligno
Feb 01 '14,video,H,W,,FLA,28-23-4,4,1,0,1,0,3,0,0,30,36,16762,S. Bobrovsky,R. Johansen
Jan 30 '14,video,H,W,,WSH,27-23-4,5,2,0,7,0,7,1,1,29,32,16047,S. Bobrovsky,B. Dubinsky
Jan 28 '14,video,H,L,,OTT,26-23-4,2,3,2,5,2,4,0,0,36,28,13373,C. Anderson,J. Spezza
Jan 27 '14,video,R,L,,CAR,26-22-4,2,3,0,0,0,2,0,0,24,35,13641,A. Khudobin,J. Staal
Jan 25 '14,video,H,L,,BUF,26-21-4,2,5,0,4,0,1,0,2,38,22,16272,R. Miller,M. Foligno
Jan 23 '14,video,H,W,,PHI,26-20-4,5,2,1,7,1,6,0,0,39,28,15571,S. Bobrovsky,M. Calvert
Jan 21 '14,video,H,W,,LAK,25-20-4,5,3,1,3,0,3,0,0,34,29,13286,S. Bobrovsky,N. Horton
Jan 18 '14,video,R,W,SO,BUF,24-20-4,3,3,1,2,1,4,0,0,35,29,19070,S. Bobrovsky,R. Johansen
Jan 17 '14,video,H,W,,WSH,23-20-4,5,1,2,4,0,4,0,0,36,27,14121,S. Bobrovsky,C. Atkinson
Jan 13 '14,video,H,W,,TBL,22-20-4,3,2,2,6,1,4,0,0,28,28,14070,S. Bobrovsky,M. Letestu
Jan 11 '14,video,R,W,,WPG,21-20-4,6,3,0,4,1,5,1,0,26,31,15004,C. McElhinney,B. Jenner
Jan 10 '14,video,H,W,,CAR,20-20-4,3,0,1,2,0,2,0,0,24,36,16008,S. Bobrovsky,B. Jenner
Jan 06 '14,video,R,W,SO,NYR,19-20-4,3,3,0,3,2,6,0,0,39,43,18006,S. Bobrovsky,M. Letestu
Jan 04 '14,video,R,L,,STL,18-20-4,2,6,0,1,0,1,0,0,24,37,19611,B. Elliott,M. Lapierre
Jan 02 '14,video,R,W,,PHX,18-19-4,2,0,2,4,0,5,0,0,31,34,10539,C. McElhinney,N. Horton
Dec 31 '13,video,R,L,,COL,17-19-4,3,5,0,3,3,3,0,0,38,23,16177,S. Varlamov,G. Landeskog
Dec 29 '13,video,H,L,,PIT,17-18-4,3,5,0,3,3,6,0,0,28,30,18871,J. Zatkoff,C. Kunitz
Dec 27 '13,video,R,W,SO,NJD,17-17-4,1,1,0,5,0,3,0,0,30,17,16592,C. McElhinney,C. Atkinson
Dec 23 '13,video,R,W,,CAR,16-17-4,4,3,0,5,2,6,0,0,25,33,16601,M. McKenna,J. Skille
Dec 21 '13,video,H,W,,PHI,15-17-4,6,3,1,4,0,5,0,0,29,36,14090,C. McElhinney,B. Jenner
Dec 19 '13,video,R,L,,PHI,14-17-4,4,5,0,2,0,4,1,0,29,39,19852,S. Mason,C. Giroux
Dec 16 '13,video,H,L,,WPG,14-16-4,2,3,0,2,1,4,0,0,24,32,11448,A. Montoya,E. Kane
Dec 14 '13,video,H,O,OT,STL,14-15-4,3,4,1,7,1,3,0,0,33,31,13801,J. Halak,D. Backes
Dec 12 '13,video,R,W,,NYR,14-15-3,4,2,0,2,0,3,0,0,27,34,18006,C. McElhinney,D. Savard
Dec 10 '13,video,H,W,,NJD,13-15-3,5,4,0,1,0,2,0,0,23,34,11905,C. McElhinney,N. Foligno
Dec 09 '13,video,R,L,,PIT,12-15-3,1,2,0,1,0,2,0,0,33,30,18520,M. Fleury,S. Crosby
Dec 06 '13,video,H,W,,MIN,12-14-3,4,0,1,3,0,4,0,0,41,20,11319,C. McElhinney,C. Atkinson
Dec 03 '13,video,H,W,,TBL,11-14-3,1,0,0,1,0,2,0,0,21,26,10223,S. Bobrovsky,N. Foligno
Nov 30 '13,video,R,L,,BOS,10-14-3,1,3,1,2,1,6,0,0,14,36,17565,C. Johnson,M. Lucic
Nov 29 '13,video,H,W,,EDM,10-13-3,4,2,2,5,1,7,0,0,28,27,14360,S. Bobrovsky,N. Foligno
Nov 27 '13,video,H,L,,NSH,9-13-3,0,4,0,2,1,3,0,0,19,29,11893,M. Mazanec,M. Cullen
Nov 25 '13,video,R,W,,TOR,9-12-3,6,0,2,4,0,1,0,0,22,18,19241,S. Bobrovsky,C. Atkinson
Nov 22 '13,video,R,L,,VAN,8-12-3,2,6,0,5,0,4,0,0,16,35,18910,R. Luongo,H. Sedin
Nov 20 '13,video,R,W,OT,CGY,8-11-3,2,1,0,3,0,0,0,0,18,24,19289,S. Bobrovsky,N. Nikitin
Nov 19 '13,video,R,L,,EDM,7-11-3,0,7,0,1,3,4,0,0,14,32,16839,D. Dubnyk,J. Eberle
Nov 17 '13,video,R,W,,OTT,7-10-3,4,1,3,5,1,6,0,0,22,30,15535,S. Bobrovsky,R. Umberger
Nov 15 '13,video,H,O,SO,MTL,6-10-3,2,2,0,3,1,4,0,0,25,40,11562,P. Budaj,D. Desharnais
Nov 14 '13,video,R,O,OT,BOS,6-10-2,2,3,0,4,0,1,0,0,34,31,17565,C. Johnson,M. Lucic
Nov 12 '13,video,R,O,OT,WSH,6-10-1,3,4,0,3,0,3,1,1,27,34,18506,B. Holtby,A. Ovechkin
Nov 09 '13,video,H,W,,NYI,6-10-0,5,2,2,4,0,1,0,0,29,26,13949,S. Bobrovsky,R. Umberger
Nov 07 '13,video,H,L,,NYR,5-10-0,2,4,0,2,1,3,0,0,34,34,11746,C. Talbot,C. Hagelin
Nov 05 '13,video,H,L,,OTT,5-9-0,1,4,1,4,0,4,0,0,33,24,13122,R. Lehner,C. MacArthur
Nov 02 '13,video,H,L,,PIT,5-8-0,0,3,0,2,0,3,0,0,19,27,18634,J. Zatkoff,D. Engelland
Nov 01 '13,video,R,L,,PIT,5-7-0,2,4,0,4,2,4,0,0,39,27,18620,M. Fleury,K. Letang
Oct 27 '13,video,H,L,,ANA,5-6-0,3,4,0,1,1,5,1,0,21,32,10542,F. Andersen,C. Perry
Oct 25 '13,video,H,W,,TOR,5-5-0,5,2,1,6,0,3,1,0,36,25,13930,S. Bobrovsky,B. Dubinsky
Oct 22 '13,video,H,W,,NJD,4-5-0,4,1,1,3,1,4,0,0,24,25,14357,S. Bobrovsky,C. Atkinson
Oct 20 '13,video,H,W,,VAN,3-5-0,3,1,0,5,1,3,0,0,29,38,14168,C. McElhinney,R. Umberger
Oct 19 '13,video,R,L,,WSH,2-5-0,1,4,0,3,2,4,0,0,38,39,18506,B. Holtby,B. Laich
Oct 17 '13,video,R,L,,MTL,2-4-0,3,5,2,6,1,4,0,2,33,36,21273,C. Price,T. Plekanec
Oct 15 '13,video,R,L,,DET,2-3-0,1,2,1,3,1,4,0,0,37,32,20066,J. Gustavsson,H. Zetterberg
Oct 12 '13,video,H,L,,BOS,2-2-0,1,3,1,4,0,4,0,0,27,36,14092,T. Rask,L. Eriksson
Oct 10 '13,video,R,W,,BUF,2-1-0,4,1,0,4,0,1,0,0,33,27,18210,S. Bobrovsky,N. Foligno
Oct 05 '13,video,R,W,SO,NYI,1-1-0,2,2,1,2,1,2,0,0,29,30,16170,S. Bobrovsky,C. Atkinson
Oct 04 '13,video,H,L,,CGY,0-1-0,3,4,1,3,0,3,0,0,32,30,18151,J. MacDonald,C. Glencross
