Date,Video,H/R,Dec,O/S,Opp,Record,GF,GA,PPG,PP Opp,PPGA,TS,SHGF,SHGA,SF,SA,Att,W Goalie,W Goal
Jun 10 '00,,H,L,OT,NJD,14-9,1,2,0,4,0,1,0,1,31,45,17001,M. Brodeur,J. Arnott
Jun 08 '00,,R,W,OT,NJD,14-8,1,0,0,2,0,3,0,0,41,48,19040,E. Belfour,M. Modano
Jun 05 '00,,H,L,,NJD,13-8,1,3,1,5,0,4,0,1,17,31,17001,M. Brodeur,J. Madden
Jun 03 '00,,H,L,,NJD,13-7,1,2,1,4,1,2,0,0,23,31,17001,M. Brodeur,P. Sykora
Jun 01 '00,,R,W,,NJD,13-6,2,1,0,1,0,2,0,0,17,28,19040,E. Belfour,B. Hull
May 30 '00,,R,L,,NJD,12-6,3,7,0,0,1,4,0,0,18,26,19040,M. Brodeur,S. Stevens
May 27 '00,,H,W,,COL,12-5,3,2,2,4,0,3,0,1,29,33,17001,E. Belfour,R. Lyashenko
May 25 '00,,R,L,,COL,11-5,1,2,1,3,0,3,0,0,27,21,18007,P. Roy,C. Drury
May 23 '00,,H,W,OT,COL,11-4,3,2,1,6,0,4,0,0,20,31,17001,E. Belfour,J. Nieuwendyk
May 21 '00,,R,W,,COL,10-4,4,1,1,4,0,4,0,0,15,39,18007,E. Belfour,B. Hull
May 19 '00,,R,L,,COL,9-4,0,2,0,3,1,10,0,0,21,40,18007,P. Roy,S. Podein
May 15 '00,,H,W,,COL,9-3,3,2,1,4,1,5,0,0,34,22,17001,E. Belfour,B. Hull
May 13 '00,,H,L,,COL,8-3,0,2,0,5,1,4,0,0,24,18,17001,P. Roy,M. Hejduk
May 07 '00,,H,W,,SJS,8-2,4,1,2,3,1,3,0,0,30,33,17001,E. Belfour,S. Thornton
May 05 '00,,R,W,,SJS,7-2,5,4,0,5,2,7,2,1,33,35,17483,E. Belfour,J. Nieuwendyk
May 02 '00,,R,L,,SJS,6-2,1,2,1,4,1,7,0,0,31,28,17483,S. Shields,O. Nolan
Apr 30 '00,,H,W,,SJS,6-1,1,0,0,3,0,5,0,0,18,19,17001,E. Belfour,M. Modano
Apr 28 '00,,H,W,,SJS,5-1,4,0,2,7,0,6,0,0,27,18,17001,E. Belfour,A. Gavey
Apr 21 '00,,H,W,,EDM,4-1,3,2,1,6,0,3,0,0,27,26,17001,E. Belfour,B. Hull
Apr 18 '00,,R,W,,EDM,3-1,4,3,0,4,1,7,0,0,24,18,17100,E. Belfour,G. Carbonneau
Apr 16 '00,,R,L,,EDM,2-1,2,5,1,9,2,7,0,1,28,38,17100,T. Salo,D. Weight
Apr 13 '00,,H,W,,EDM,2-0,3,0,0,4,0,4,0,0,22,17,17001,E. Belfour,K. Muller
Apr 12 '00,,H,W,,EDM,1-0,2,1,0,3,0,4,0,0,32,14,17001,E. Belfour,R. Lyashenko
