Date,Video,H/R,Dec,O/S,Opp,Record,GF,GA,PPG,PP Opp,PPGA,TS,SHGF,SHGA,SF,SA,Att,W Goalie,W Goal
Apr 07 '12,video,H,W,,OTT,48-28-6,4,2,2,3,0,2,0,0,35,33,17625,M. Brodeur,S. Gionta
Apr 05 '12,video,R,W,,DET,47-28-6,2,1,0,2,1,1,0,0,21,24,20066,M. Brodeur,P. Sykora
Apr 03 '12,video,H,W,,NYI,46-28-6,3,1,1,4,0,0,0,0,20,20,15482,J. Hedberg,T. Zajac
Mar 31 '12,video,R,W,,CAR,45-28-6,5,0,1,4,0,4,0,0,31,22,18680,M. Brodeur,D. Clarkson
Mar 29 '12,video,H,W,,TBL,44-28-6,6,4,1,4,0,3,1,0,38,20,15380,M. Brodeur,A. Ponikarovsky
Mar 27 '12,video,H,W,SO,CHI,43-28-6,1,1,1,3,0,4,0,0,22,38,15074,M. Brodeur,T. Zajac
Mar 25 '12,video,R,L,,PIT,42-28-6,2,5,0,2,0,4,0,0,34,28,18601,M. Fleury,P. Dupuis
Mar 23 '12,video,H,O,SO,TOR,42-27-6,3,3,0,2,0,0,0,0,46,17,16022,J. Reimer,N. Kadri
Mar 20 '12,video,R,W,,OTT,42-27-5,1,0,1,4,0,3,0,0,34,34,19834,J. Hedberg,I. Kovalchuk
Mar 19 '12,video,R,L,,NYR,41-27-5,2,4,0,3,1,3,0,0,22,27,18200,H. Lundqvist,M. Zuccarello
Mar 17 '12,video,H,L,,PIT,41-26-5,2,5,0,3,1,3,0,0,14,44,17625,M. Fleury,M. Cooke
Mar 15 '12,video,H,W,SO,COL,41-25-5,0,0,0,1,0,1,0,0,33,28,16055,M. Brodeur,I. Kovalchuk
Mar 13 '12,video,R,L,,PHI,40-25-5,0,3,0,5,0,5,0,0,17,29,19724,I. Bryzgalov,S. Couturier
Mar 11 '12,video,H,W,,PHI,40-24-5,4,1,2,5,0,2,0,0,31,19,15107,M. Brodeur,A. Volchenkov
Mar 10 '12,video,R,W,,NYI,39-24-5,2,1,1,4,0,3,0,0,35,24,16250,J. Hedberg,M. Zidlicky
Mar 08 '12,video,H,W,,NYI,38-24-5,5,1,1,3,0,3,0,0,20,30,14573,M. Brodeur,I. Kovalchuk
Mar 06 '12,video,H,W,,NYR,37-24-5,4,1,0,4,0,2,0,0,29,26,17625,M. Brodeur,D. Clarkson
Mar 04 '12,video,R,L,,NYI,36-24-5,0,1,0,1,0,5,0,0,24,25,16250,A. Nilsson,K. Okposo
Mar 02 '12,video,R,W,,WSH,36-23-5,5,0,1,2,0,2,1,0,20,23,18506,J. Hedberg,Z. Parise
Mar 01 '12,video,R,O,OT,BOS,35-23-5,3,4,0,3,0,3,0,0,31,25,17565,T. Thomas,D. Krejci
Feb 27 '12,video,R,L,,NYR,35-23-4,0,2,0,1,0,2,0,0,13,15,18200,H. Lundqvist,C. Hagelin
Feb 26 '12,video,H,L,,TBL,35-22-4,3,4,1,4,1,3,0,0,22,16,15981,M. Garon,M. St. Louis
Feb 24 '12,video,H,L,,VAN,35-21-4,1,2,0,2,0,1,0,0,31,16,16480,C. Schneider,M. Raymond
Feb 21 '12,video,R,W,OT,TOR,35-20-4,4,3,0,3,0,2,0,0,32,32,19426,M. Brodeur,M. Fayne
Feb 19 '12,video,R,W,,MTL,34-20-4,3,1,0,0,1,3,0,0,25,22,21273,M. Brodeur,D. Clarkson
Feb 17 '12,video,H,W,SO,ANA,33-20-4,2,2,0,1,0,3,0,0,27,38,15312,M. Brodeur,P. Elias
Feb 14 '12,video,R,W,,BUF,32-20-4,4,1,2,7,0,2,0,0,31,30,18690,M. Brodeur,P. Sykora
Feb 11 '12,video,H,L,,FLA,31-20-4,1,3,0,1,1,3,0,0,28,20,14938,S. Clemmensen,K. Versteeg
Feb 09 '12,video,H,O,SO,STL,31-19-4,3,3,1,3,0,1,0,0,27,26,15021,B. Elliott,T. Oshie
Feb 07 '12,video,R,W,,NYR,31-19-3,1,0,1,4,0,3,0,0,22,30,18200,M. Brodeur,D. Clarkson
Feb 05 '12,video,H,W,,PIT,30-19-3,5,2,0,2,2,3,1,0,25,30,14707,M. Brodeur,D. Zubrus
Feb 04 '12,video,R,W,,PHI,29-19-3,6,4,3,7,1,7,1,0,31,41,19862,J. Hedberg,A. Ponikarovsky
Feb 02 '12,video,H,W,,MTL,28-19-3,5,3,1,4,0,3,0,1,22,30,13283,M. Brodeur,Z. Parise
Jan 31 '12,video,H,W,SO,NYR,27-19-3,3,3,1,3,0,3,0,0,29,26,17625,M. Brodeur,I. Kovalchuk
Jan 24 '12,video,H,O,SO,BUF,26-19-3,1,1,1,2,0,1,0,0,28,14,13735,R. Miller,N. Gerbe
Jan 21 '12,video,H,L,,PHI,26-19-2,1,4,0,6,2,5,0,0,31,20,16251,I. Bryzgalov,S. Hartnell
Jan 19 '12,video,H,L,,BOS,26-18-2,1,4,0,1,1,1,0,0,31,25,14941,T. Thomas,N. Horton
Jan 17 '12,video,H,W,,WPG,26-17-2,5,1,1,4,0,1,0,0,20,21,14129,M. Brodeur,P. Sykora
Jan 14 '12,video,R,W,,WPG,25-17-2,2,1,0,2,0,2,0,0,25,23,15004,M. Brodeur,P. Elias
