Date,Video,H/R,Dec,O/S,Opp,Record,GF,GA,PPG,PP Opp,PPGA,TS,SHGF,SHGA,SF,SA,Att,W Goalie,W Goal
Apr 09 '17,video,R,L,,STL,22-56-4,2,3,0,2,0,4,0,0,34,27,18971,J. Allen,V. Tarasenko
Apr 08 '17,video,R,O,SO,DAL,22-55-4,3,3,1,1,1,1,0,0,24,45,18532,K. Lehtonen,T. Seguin
Apr 06 '17,video,H,L,,MIN,22-55-3,3,4,0,4,0,2,0,0,33,28,15565,D. Dubnyk,M. Granlund
Apr 04 '17,video,H,W,OT,CHI,22-54-3,4,3,0,4,1,3,2,0,51,27,16203,C. Pickard,E. Johnson
Apr 02 '17,video,R,L,,MIN,21-54-3,2,5,0,2,1,2,0,0,32,28,19164,D. Dubnyk,E. Haula
Mar 31 '17,video,H,W,SO,STL,21-53-3,1,1,1,2,0,3,0,0,32,28,14763,C. Pickard,M. Duchene
Mar 29 '17,video,H,L,,WSH,20-53-3,3,5,0,3,2,3,0,0,35,35,13820,P. Grubauer,E. Kuznetsov
Mar 27 '17,video,R,L,,CGY,20-52-3,2,4,1,3,3,3,0,0,26,27,17785,B. Elliott,T. Brouwer
Mar 25 '17,video,R,L,,EDM,20-51-3,1,4,0,3,2,4,0,0,25,29,18347,L. Brossoit,L. Draisaitl
Mar 23 '17,video,H,L,,EDM,20-50-3,4,7,0,3,0,2,0,0,21,30,14142,L. Brossoit,D. Caggiula
Mar 21 '17,video,H,L,,STL,20-49-3,2,4,0,3,0,3,0,0,28,29,11687,J. Allen,J. Schwartz
Mar 19 '17,video,R,L,,CHI,20-48-3,3,6,0,0,0,1,0,0,25,34,22070,S. Darling,A. Panarin
Mar 18 '17,video,R,L,,DET,20-47-3,1,5,0,2,2,3,0,0,24,23,20027,J. Howard,T. Tatar
Mar 15 '17,video,H,W,,DET,20-46-3,3,1,0,4,0,1,0,0,29,28,16764,C. Pickard,J. Compher
Mar 13 '17,video,R,L,,ARI,19-46-3,0,1,0,3,0,2,0,0,22,35,11521,M. Smith,B. Perlini
Mar 11 '17,video,H,L,,OTT,19-45-3,2,4,1,5,1,4,0,0,16,31,15317,C. Anderson,M. Hoffman
Mar 09 '17,video,H,W,,NJD,19-44-3,3,2,0,3,0,1,0,0,22,27,11886,C. Pickard,F. Beauchemin
Mar 07 '17,video,H,W,,CAR,18-44-3,3,1,1,1,0,2,0,0,25,26,11700,C. Pickard,T. Barrie
Mar 05 '17,video,H,L,,STL,17-44-3,0,3,0,1,2,4,0,0,27,25,14477,J. Allen,P. Stastny
Mar 04 '17,video,R,L,,WPG,17-43-3,1,6,0,4,1,5,0,0,23,31,15294,C. Hellebuyck,B. Wheeler
Mar 02 '17,video,R,L,,OTT,17-42-3,1,2,0,2,0,4,0,0,23,42,16932,C. Anderson,A. Burrows
Feb 28 '17,video,R,L,,PHI,17-41-3,0,4,0,4,2,3,0,1,33,26,19564,S. Mason,W. Simmonds
Feb 25 '17,video,H,W,,BUF,17-40-3,5,3,0,2,1,4,0,0,30,37,15362,J. Smith,B. Comeau
Feb 23 '17,video,R,L,,NSH,16-40-3,2,4,0,0,0,2,0,0,22,29,17243,P. Rinne,F. Forsberg
Feb 21 '17,video,H,L,,LAK,16-39-3,1,2,0,3,0,1,0,0,25,32,13768,P. Budaj,T. Lewis
Feb 19 '17,video,H,O,OT,TBL,16-38-3,2,3,0,4,0,2,0,0,29,40,17270,B. Bishop,J. Drouin
Feb 17 '17,video,R,W,OT,CAR,16-38-2,2,1,0,3,0,2,0,0,37,29,11456,C. Pickard,M. Rantanen
Feb 16 '17,video,R,L,,BUF,15-38-2,0,2,0,0,1,3,0,0,23,32,18335,R. Lehner,S. Reinhart
Feb 14 '17,video,R,L,,NJD,15-37-2,2,3,1,3,1,3,0,0,30,40,12462,C. Schneider,K. Palmieri
Feb 12 '17,video,R,L,,NYI,15-36-2,1,5,0,3,2,5,0,0,27,33,14107,J. Berube,R. Strome
Feb 11 '17,video,R,L,,NYR,15-35-2,2,4,0,1,0,3,0,0,34,30,18006,H. Lundqvist,R. Nash
Feb 09 '17,video,H,L,,PIT,15-34-2,1,4,1,3,1,3,0,0,28,30,16777,M. Murray,P. Hornqvist
