Date,Video,H/R,Dec,O/S,Opp,Record,GF,GA,PPG,PP Opp,PPGA,TS,SHGF,SHGA,SF,SA,Att,W Goalie,W Goal
03 Apr '04,,H,W,,BUF,41-30-7-4,6,3,1,3,0,2,0,0,39,27,21273,J. Theodore,R. Zednik
01 Apr '04,,H,L,,PHI,40-30-7-4,0,2,0,4,1,8,0,0,24,23,21273,S. Burke,S. Gagne
31 Mar '04,,R,L,,NYI,40-29-7-4,1,5,0,3,1,5,0,0,21,23,14895,R. DiPietro,A. Aucoin
27 Mar '04,,R,O,OT,BOS,40-28-7-4,2,3,0,3,1,4,0,0,22,39,17565,A. Raycroft,S. Samsonov
25 Mar '04,,H,L,,OTT,40-28-7-3,0,4,0,6,0,4,0,0,29,31,21273,P. Lalime,B. Smolinski
24 Mar '04,,R,L,,BUF,40-27-7-3,1,2,0,2,0,4,0,0,25,33,16606,M. Biron,A. Mair
20 Mar '04,,H,W,,NJD,40-26-7-3,3,2,0,2,1,4,0,1,25,35,21273,J. Theodore,A. Kovalev
19 Mar '04,,R,T,OT,NJD,39-26-7-3,1,1,0,2,0,2,0,0,31,30,16605,M. Garon,J. Pandolfo
16 Mar '04,,H,W,,COL,39-26-6-3,4,2,2,4,1,4,0,0,29,31,21273,J. Theodore,S. Koivu
13 Mar '04,,H,W,,TOR,38-26-6-3,4,3,0,3,0,1,0,0,29,25,21273,J. Theodore,Y. Perreault
11 Mar '04,,H,O,OT,FLA,37-26-6-3,2,3,0,4,0,5,0,0,34,32,21273,R. Luongo,O. Jokinen
08 Mar '04,,R,W,,ANA,37-26-6-2,5,2,1,2,0,3,0,0,24,38,14947,J. Theodore,P. Dagenais
06 Mar '04,,R,W,,LAK,36-26-6-2,4,2,0,1,1,5,0,0,24,48,18258,M. Garon,R. Zednik
05 Mar '04,,R,W,,PHX,35-26-6-2,4,3,2,6,1,7,1,0,25,24,16859,J. Theodore,R. Zednik
03 Mar '04,,R,L,,SJS,34-26-6-2,3,4,1,4,3,6,0,0,28,29,15614,E. Nabokov,N. Dimitrakos
01 Mar '04,,H,W,,NJD,34-25-6-2,2,1,1,5,0,0,0,0,39,29,21273,J. Theodore,J. Ward
28 Feb '04,,H,W,OT,CAR,33-25-6-2,1,0,0,9,0,6,0,0,32,18,21273,J. Theodore,M. Ribeiro
26 Feb '04,,R,W,OT,BOS,32-25-6-2,3,2,1,3,1,2,0,0,26,39,17565,J. Theodore,C. Rivet
24 Feb '04,,H,W,,OTT,31-25-6-2,4,2,2,7,1,3,0,0,27,19,21273,J. Theodore,S. Begin
23 Feb '04,,R,W,,NYR,30-25-6-2,4,1,1,5,1,5,0,0,21,32,18200,J. Theodore,M. Ribeiro
21 Feb '04,,R,L,,TOR,29-25-6-2,4,5,0,2,1,4,0,0,31,25,19514,M. Tellqvist,M. Sundin
19 Feb '04,,H,W,,CGY,29-24-6-2,4,1,1,5,0,4,0,0,32,20,21273,M. Garon,P. Dagenais
17 Feb '04,,H,L,,ATL,28-24-6-2,1,4,0,4,2,5,0,0,30,25,21273,P. Nurminen,F. Kaberle
14 Feb '04,,R,L,,OTT,28-23-6-2,2,5,0,5,1,4,1,1,22,32,18500,P. Lalime,B. Smolinski
12 Feb '04,,R,L,,TBL,28-22-6-2,3,5,1,4,1,6,0,0,25,41,15644,J. Grahame,V. Lecavalier
