Date,Video,H/R,Dec,O/S,Opp,Record,GF,GA,PPG,PP Opp,PPGA,TS,SHGF,SHGA,SF,SA,Att,W Goalie,W Goal
Apr 27 '13,video,H,W,,NJD,26-18-4,4,0,0,6,0,4,1,0,21,20,17200,H. Lundqvist,D. Stepan
Apr 25 '13,video,R,W,OT,CAR,25-18-4,4,3,1,3,1,2,0,0,38,21,17172,H. Lundqvist,R. Callahan
Apr 23 '13,video,R,L,,FLA,24-18-4,2,3,0,3,1,2,0,1,38,16,17758,J. Markstrom,D. Shore
Apr 21 '13,video,H,W,,NJD,24-17-4,4,1,1,6,0,2,0,0,22,27,17200,H. Lundqvist,D. Stepan
Apr 19 '13,video,R,W,,BUF,23-17-4,8,4,0,1,2,4,0,0,29,28,19003,H. Lundqvist,B. Richards
Apr 18 '13,video,H,W,,FLA,22-17-4,6,1,2,4,0,1,0,0,30,35,17200,H. Lundqvist,R. Nash
Apr 16 '13,video,R,L,,PHI,21-17-4,2,4,0,5,1,2,0,0,40,22,19706,S. Mason,K. Timonen
Apr 13 '13,video,R,W,OT,NYI,21-16-4,1,0,0,4,0,2,0,0,20,29,16170,H. Lundqvist,D. Girardi
Apr 10 '13,video,H,W,SO,TOR,20-16-4,2,2,0,3,0,2,0,0,28,25,17200,H. Lundqvist,M. Zuccarello
Apr 08 '13,video,R,L,,TOR,19-16-4,3,4,0,2,1,2,0,0,34,28,19437,J. Reimer,P. Kessel
Apr 06 '13,video,R,W,,CAR,19-15-4,4,1,2,5,0,5,0,0,39,49,17457,H. Lundqvist,R. Callahan
Apr 05 '13,video,R,O,SO,PIT,18-15-4,1,1,0,2,0,2,0,0,35,27,18659,M. Fleury,J. Jokinen
Apr 03 '13,video,H,W,,PIT,18-15-3,6,1,3,4,0,2,0,0,39,27,17200,H. Lundqvist,R. McDonagh
Apr 01 '13,video,H,W,,WPG,17-15-3,4,2,0,1,0,5,1,0,35,28,17200,H. Lundqvist,D. Stepan
Mar 30 '13,video,R,L,,MTL,16-15-3,0,3,0,1,1,2,0,0,34,26,21273,C. Price,M. Ryder
Mar 28 '13,video,R,L,,OTT,16-14-3,0,3,0,4,1,2,0,0,24,29,19447,B. Bishop,A. Benoit
Mar 26 '13,video,R,W,,PHI,16-13-3,5,2,1,3,1,1,0,0,31,34,19961,H. Lundqvist,D. Stepan
Mar 24 '13,video,H,O,SO,WSH,15-13-3,2,2,1,2,1,3,0,0,32,24,17200,B. Holtby,N. Backstrom
Mar 21 '13,video,H,L,,FLA,15-13-2,1,3,0,3,1,2,0,1,45,24,17200,J. Markstrom,S. Upshall
Mar 19 '13,video,R,W,,NJD,15-12-2,3,2,0,2,1,4,1,0,22,31,17625,H. Lundqvist,R. Nash
Mar 18 '13,video,H,W,SO,CAR,14-12-2,1,1,0,3,0,3,0,0,36,30,17200,H. Lundqvist,R. Nash
Mar 16 '13,video,R,L,,PIT,13-12-2,0,3,0,2,1,3,0,0,23,27,18658,M. Fleury,B. Bennett
Mar 14 '13,video,R,L,,WPG,13-11-2,1,3,0,1,1,2,0,0,29,33,15004,O. Pavelec,A. Miettinen
Mar 12 '13,video,R,L,,BUF,13-10-2,1,3,0,1,0,5,1,0,33,22,19070,J. Enroth,T. Vanek
Mar 10 '13,video,R,W,,WSH,13-9-2,4,1,1,2,0,3,0,0,30,29,18506,M. Biron,B. Boyle
Mar 08 '13,video,H,L,,OTT,12-9-2,2,3,0,2,1,3,0,0,35,39,17200,R. Lehner,J. Silfverberg
Mar 07 '13,video,R,W,OT,NYI,12-8-2,2,1,1,3,0,0,0,0,37,29,16170,H. Lundqvist,M. Gaborik
Mar 05 '13,video,H,W,,PHI,11-8-2,4,2,1,4,2,3,0,0,20,25,17200,H. Lundqvist,R. Nash
Mar 03 '13,video,H,W,SO,BUF,10-8-2,2,2,2,4,0,5,0,1,28,30,17200,H. Lundqvist,R. Nash
Feb 28 '13,video,H,W,,TBL,9-8-2,4,1,1,4,0,3,0,0,42,25,17200,H. Lundqvist,D. Stepan
Feb 26 '13,video,H,L,,WPG,8-8-2,3,4,0,2,0,3,0,0,33,32,17200,O. Pavelec,E. Kane
Feb 23 '13,video,R,L,,MTL,8-7-2,0,3,0,2,1,4,0,0,17,18,21273,C. Price,E. Cole
Feb 21 '13,video,R,O,SO,OTT,8-6-2,2,2,1,4,1,2,0,1,34,37,19076,B. Bishop,K. Daugavins
Feb 19 '13,video,H,L,,MTL,8-6-1,1,3,0,2,0,1,0,0,25,18,17200,C. Price,A. Galchenyuk
Feb 17 '13,video,H,W,,WSH,8-5-1,2,1,1,5,0,4,0,0,40,28,17200,H. Lundqvist,D. Stepan
Feb 14 '13,video,H,O,SO,NYI,7-5-1,3,3,1,4,0,1,0,0,39,31,17200,E. Nabokov,F. Nielsen
Feb 12 '13,video,R,W,SO,BOS,7-5-0,3,3,0,4,0,4,0,0,29,40,17565,H. Lundqvist,R. Callahan
Feb 10 '13,video,H,W,,TBL,6-5-0,5,1,0,3,0,2,0,0,32,20,17200,H. Lundqvist,R. Callahan
Feb 07 '13,video,H,W,,NYI,5-5-0,4,1,1,2,0,5,0,0,25,28,17200,H. Lundqvist,M. Gaborik
Feb 05 '13,video,R,L,,NJD,4-5-0,1,3,0,5,1,4,0,0,25,22,17625,M. Brodeur,D. Clarkson
Feb 02 '13,video,R,W,,TBL,4-4-0,3,2,0,2,1,1,0,0,30,32,19204,M. Biron,C. Hagelin
Jan 31 '13,video,H,L,,PIT,3-4-0,0,3,0,4,1,6,0,0,28,29,17200,T. Vokoun,E. Malkin
Jan 29 '13,video,H,W,,PHI,3-3-0,2,1,1,2,1,6,0,0,28,27,17200,H. Lundqvist,R. Callahan
