Date,Video,H/R,Dec,O/S,Opp,Record,GF,GA,PPG,PP Opp,PPGA,TS,SHGF,SHGA,SF,SA,Att,W Goalie,W Goal
13 Apr '02,,R,W,,OTT,43-25-10-4,5,2,2,5,1,6,0,0,26,28,18500,T. Barrasso,M. Renberg
12 Apr '02,,R,W,,PIT,42-25-10-4,5,2,1,3,0,5,0,0,28,29,16816,C. Joseph,A. Ponikarovsky
10 Apr '02,,R,W,,NYR,41-25-10-4,7,2,0,5,1,6,0,0,26,23,18200,C. Schwab,D. Tucker
08 Apr '02,,H,W,,CBJ,40-25-10-4,4,1,0,5,0,3,0,1,34,30,19307,C. Schwab,J. Lumme
06 Apr '02,,H,T,OT,FLA,39-25-10-4,2,2,1,7,0,5,0,0,48,25,19373,T. Kidd,M. Sundin
04 Apr '02,,H,L,,NYR,39-25-9-4,2,4,1,4,0,1,0,0,37,24,19362,D. Blackburn,P. Bure
01 Apr '02,,R,W,OT,DET,39-24-9-4,5,4,0,3,0,4,0,0,26,35,20058,C. Schwab,M. Sundin
30 Mar '02,,H,L,,NJD,38-24-9-4,1,3,0,4,1,4,0,0,33,31,19354,M. Brodeur,B. Holik
28 Mar '02,,H,L,,NYI,38-23-9-4,4,5,1,4,1,5,0,0,32,22,19359,C. Osgood,M. Parrish
26 Mar '02,,H,W,,TBL,38-22-9-4,7,2,0,2,0,4,0,0,28,26,19304,T. Barrasso,A. Mogilny
25 Mar '02,,R,L,,PHI,37-22-9-4,1,4,0,9,0,5,0,1,26,36,19584,B. Boucher,S. Gagne
23 Mar '02,,H,W,,BUF,37-21-9-4,2,0,0,4,0,4,0,0,23,20,19408,C. Schwab,T. Domi
21 Mar '02,,H,L,,WSH,36-21-9-4,3,4,1,3,0,1,0,0,22,31,19354,O. Kolzig,D. Zubrus
19 Mar '02,,H,W,OT,NYI,36-20-9-4,3,2,1,6,1,7,0,0,24,28,19347,C. Schwab,C. Cross
16 Mar '02,,H,T,OT,DAL,35-20-9-4,5,5,3,5,1,2,0,0,35,31,19307,E. Belfour,D. Hatcher
14 Mar '02,,R,W,,BOS,35-20-8-4,2,1,1,6,1,4,0,0,27,20,17446,C. Schwab,A. McCauley
12 Mar '02,,H,T,OT,PHI,34-20-8-4,1,1,0,4,0,3,0,0,22,23,19353,B. Boucher,G. Roberts
10 Mar '02,,R,W,,PHI,34-20-7-4,3,1,1,5,0,3,0,1,20,17,19635,C. Schwab,D. Tucker
