Date,Video,H/R,Dec,O/S,Opp,Record,GF,GA,PPG,PP Opp,PPGA,TS,SHGF,SHGA,SF,SA,Att,W Goalie,W Goal
Apr 07 '12,video,R,L,,CBJ,34-37-11,3,7,0,2,2,3,0,0,38,37,17652,S. Mason,J. Wisniewski
Apr 05 '12,video,H,W,,WPG,34-36-11,5,4,0,3,0,3,0,0,28,25,13048,A. Montoya,M. Grabner
Apr 03 '12,video,R,L,,NJD,33-36-11,1,3,0,0,1,4,0,0,20,20,15482,J. Hedberg,T. Zajac
Apr 01 '12,video,H,L,,OTT,33-35-11,1,5,0,3,2,3,0,0,30,32,14210,C. Anderson,S. Gonchar
Mar 31 '12,video,H,L,,BOS,33-34-11,3,6,0,2,0,1,0,0,22,27,16250,M. Turco,T. Seguin
Mar 29 '12,video,H,W,,PIT,33-33-11,5,3,1,4,0,4,1,1,24,29,12018,A. Montoya,K. Okposo
Mar 27 '12,video,R,W,,PIT,32-33-11,5,3,1,4,1,3,0,0,25,54,18588,E. Nabokov,D. Ullstrom
Mar 25 '12,video,R,W,SO,FLA,31-33-11,2,2,1,2,0,2,0,0,37,35,16814,E. Nabokov,F. Nielsen
Mar 24 '12,video,R,L,,TBL,30-33-11,3,4,1,3,0,3,0,0,37,26,19204,D. Roloson,T. Wallace
Mar 20 '12,video,R,W,,TOR,30-32-11,5,2,1,4,0,1,0,0,34,14,19351,E. Nabokov,M. Moulson
Mar 17 '12,video,R,W,SO,MTL,29-32-11,2,2,1,3,0,4,0,0,38,30,21273,A. Montoya,J. Bailey
Mar 15 '12,video,H,L,,PHI,28-32-11,2,3,0,2,0,0,0,0,31,22,13827,I. Bryzgalov,S. Hartnell
Mar 13 '12,video,H,O,SO,WSH,28-31-11,4,4,2,5,0,0,0,0,30,28,11488,M. Neuvirth,M. Hendricks
Mar 11 '12,video,R,O,OT,NYR,28-31-10,3,4,1,4,3,6,0,0,19,36,18200,H. Lundqvist,M. Gaborik
Mar 10 '12,video,H,L,,NJD,28-31-9,1,2,0,3,1,4,0,0,24,35,16250,J. Hedberg,M. Zidlicky
