Date,Video,H/R,Dec,O/S,Opp,Record,GF,GA,PPG,PP Opp,PPGA,TS,SHGF,SHGA,SF,SA,Att,W Goalie,W Goal
May 05 '03,,R,L,,ANA,6-6,3,4,1,3,1,3,0,0,29,26,17174,J. Giguere,S. Ozolinsh
May 03 '03,,H,W,,ANA,6-5,4,1,0,2,0,6,1,0,25,15,18532,M. Turco,S. Barnes
Apr 30 '03,,R,L,,ANA,5-5,0,1,0,5,1,5,0,0,28,22,17174,J. Giguere,M. Leclerc
Apr 28 '03,,R,W,,ANA,5-4,2,1,1,4,1,4,0,0,32,32,17174,M. Turco,J. Lehtinen
Apr 26 '03,,H,L,OT,ANA,4-4,2,3,1,2,1,6,0,0,31,27,18532,J. Giguere,M. Leclerc
Apr 24 '03,,H,L,OT,ANA,4-3,3,4,0,3,0,3,0,1,63,54,18532,J. Giguere,P. Sykora
Apr 19 '03,,R,W,,EDM,4-2,3,2,0,1,0,3,0,0,24,32,16839,M. Turco,M. Modano
Apr 17 '03,,H,W,,EDM,3-2,5,2,2,5,0,3,0,0,28,17,18532,M. Turco,M. Modano
Apr 15 '03,,R,W,,EDM,2-2,3,1,0,5,0,4,0,0,28,24,16839,M. Turco,S. Barnes
Apr 13 '03,,R,L,,EDM,1-2,2,3,1,4,0,2,0,0,32,25,16839,T. Salo,R. Dvorak
Apr 11 '03,,H,W,,EDM,1-1,6,1,3,19,1,6,0,0,41,13,18532,M. Turco,S. Young
Apr 09 '03,,H,L,,EDM,0-1,1,2,1,5,0,5,0,1,21,23,18532,T. Salo,S. Horcoff
