Date,Video,H/R,Dec,O/S,Opp,Record,GF,GA,PPG,PP Opp,PPGA,TS,SHGF,SHGA,SF,SA,Att,W Goalie,W Goal
Apr 07 '07,,H,W,,STL,48-26-8,5,1,1,5,0,3,0,0,31,25,18568,N. Backstrom,
Apr 05 '07,,H,W,,EDM,47-26-8,3,0,0,3,0,2,0,0,29,22,18568,N. Backstrom,
Apr 03 '07,,H,W,,EDM,46-26-8,3,0,2,5,0,5,0,0,26,25,18568,N. Backstrom,
Mar 31 '07,,R,L,,COL,45-26-8,1,2,1,4,2,6,0,0,24,32,17192,P. Budaj,
Mar 29 '07,,H,L,,CGY,45-25-8,2,4,2,5,1,2,0,0,25,19,18568,M. Kiprusoff,
Mar 27 '07,,H,O,SO,CGY,45-24-8,0,0,0,2,0,3,0,0,38,24,18568,M. Kiprusoff,
Mar 24 '07,,H,W,,LAK,45-24-7,4,1,1,5,1,4,0,0,23,33,18568,J. Harding,
Mar 22 '07,,H,W,,STL,44-24-7,5,1,3,6,0,2,0,0,37,23,18568,N. Backstrom,
Mar 20 '07,,H,W,,PHX,43-24-7,3,2,1,3,2,4,0,0,26,31,18568,N. Backstrom,
Mar 17 '07,,R,W,,CGY,42-24-7,4,2,1,5,0,3,0,0,26,21,19289,N. Backstrom,
Mar 15 '07,,R,W,,EDM,41-24-7,2,1,0,2,0,5,0,0,27,23,16839,N. Backstrom,
Mar 13 '07,,R,W,OT,VAN,40-24-7,3,2,0,2,0,7,0,0,29,24,18630,N. Backstrom,B. Burns
Mar 11 '07,,H,W,OT,COL,39-24-7,3,2,1,5,1,3,0,0,29,23,18568,N. Backstrom,B. Burns
Mar 09 '07,,R,W,,BUF,38-24-7,5,1,0,0,0,3,1,0,31,36,18690,J. Harding,
Mar 08 '07,,R,W,,BOS,37-24-7,2,1,0,6,0,3,0,0,32,30,13709,N. Backstrom,
Mar 06 '07,,H,L,,SJS,36-24-7,0,3,0,0,0,3,0,0,26,26,18568,E. Nabokov,
Mar 04 '07,,R,O,SO,VAN,36-23-7,3,3,1,4,0,2,0,0,31,35,18630,R. Luongo,
Mar 01 '07,,R,W,,EDM,36-23-6,5,0,2,6,0,3,0,0,27,30,16839,J. Harding,
Feb 28 '07,,R,O,SO,CGY,35-23-6,1,1,1,4,0,3,0,0,29,27,19289,M. Kiprusoff,
Feb 25 '07,,H,W,,EDM,35-23-5,4,1,1,2,0,4,0,0,27,20,18568,N. Backstrom,
Feb 22 '07,,R,W,,COL,34-23-5,4,3,1,2,0,2,0,0,23,31,18007,N. Backstrom,
Feb 20 '07,,H,W,SO,DAL,33-23-5,1,1,1,3,0,1,0,0,39,24,18568,N. Backstrom,
Feb 18 '07,,R,L,,STL,32-23-5,3,5,1,5,1,7,0,1,36,30,13721,M. Legace,
Feb 17 '07,,R,W,,NSH,32-22-5,4,1,2,4,0,2,0,0,22,26,17113,N. Backstrom,
Feb 14 '07,,H,O,OT,VAN,31-22-5,2,3,0,4,1,3,0,0,32,34,18568,R. Luongo,S. Salo
Feb 10 '07,,H,W,,CAR,31-22-4,5,4,2,8,1,4,0,0,29,26,18568,N. Backstrom,
Feb 08 '07,,H,W,,FLA,30-22-4,4,2,2,3,0,4,0,0,35,43,18568,N. Backstrom,
Feb 06 '07,,R,L,,DAL,29-22-4,2,4,0,2,2,5,0,0,22,35,17660,M. Smith,
Feb 03 '07,,R,W,,PHX,29-21-4,1,0,0,3,0,4,0,0,30,29,17115,N. Backstrom,
