Date,Video,H/R,Dec,O/S,Opp,Record,GF,GA,PPG,PP Opp,PPGA,TS,SHGF,SHGA,SF,SA,Att,W Goalie,W Goal
Apr 09 '16,video,H,W,,DET,46-27-9,3,2,0,2,1,4,0,0,20,33,18006,A. Raanta,O. Lindberg
Apr 07 '16,video,H,L,,NYI,45-27-9,1,4,0,4,1,3,0,0,37,23,18006,T. Greiss,C. Cizikas
Apr 05 '16,video,H,W,,TBL,45-26-9,3,2,1,6,1,6,0,0,28,41,18006,H. Lundqvist,C. Kreider
Apr 04 '16,video,R,W,,CBJ,44-26-9,4,2,0,1,0,4,1,0,30,29,15951,H. Lundqvist,M. Zuccarello
Apr 02 '16,,H,L,,BUF,43-26-9,3,4,0,3,0,2,0,0,36,24,18006,C. Johnson,M. Moulson
Mar 31 '16,video,R,L,,CAR,43-25-9,3,4,1,3,1,2,0,0,27,28,16336,C. Ward,V. Rask
Mar 27 '16,video,H,O,OT,PIT,43-24-9,2,3,0,2,0,2,0,0,27,32,18006,M. Fleury,S. Crosby
Mar 26 '16,video,R,W,,MTL,43-24-8,5,2,2,3,0,6,0,0,23,26,21288,A. Raanta,C. Kreider
Mar 23 '16,video,H,W,,BOS,42-24-8,5,2,2,6,0,2,0,0,24,41,18006,H. Lundqvist,D. Brassard
Mar 21 '16,video,H,W,,FLA,41-24-8,4,2,1,2,1,1,0,0,32,27,18006,H. Lundqvist,R. Nash
Mar 19 '16,video,R,L,,SJS,40-24-8,1,4,0,2,1,3,0,0,26,52,16888,M. Jones,J. Thornton
Mar 17 '16,video,R,O,OT,LAK,40-23-8,3,4,0,1,0,2,0,0,26,37,18230,J. Quick,A. Kopitar
Mar 16 '16,video,R,W,,ANA,40-23-7,2,1,0,3,0,0,0,0,23,23,15400,A. Raanta,K. Klein
Mar 13 '16,video,H,L,,PIT,39-23-7,3,5,1,4,1,3,0,0,27,33,18006,M. Fleury,M. Cullen
Mar 12 '16,video,R,O,OT,DET,39-22-7,2,3,1,3,1,4,0,0,25,43,20027,P. Mrazek,D. Helm
Mar 08 '16,video,R,W,,BUF,39-22-6,4,2,1,2,0,2,0,0,26,36,18651,A. Raanta,J. Fast
Mar 06 '16,video,H,L,,NYI,38-22-6,4,6,1,3,1,3,0,0,26,32,18006,J. Halak,C. Clutterbuck
Mar 04 '16,video,R,W,,WSH,38-21-6,3,2,1,2,1,2,0,0,23,34,18506,A. Raanta,D. Stepan
Mar 03 '16,video,R,L,,PIT,37-21-6,1,4,0,2,1,3,0,0,28,26,18492,M. Fleury,E. Malkin
Feb 29 '16,video,H,W,,CBJ,37-20-6,2,1,0,1,0,1,1,0,23,27,18006,A. Raanta,D. Stepan
Feb 27 '16,video,R,W,,DAL,36-20-6,3,2,1,3,0,0,0,0,29,38,18532,H. Lundqvist,K. Klein
Feb 25 '16,video,R,W,,STL,35-20-6,2,1,0,2,1,3,0,0,23,36,17524,H. Lundqvist,C. Kreider
Feb 23 '16,video,R,L,,NJD,34-20-6,2,5,0,0,1,3,0,0,19,36,16514,C. Schneider,L. Stempniak
Feb 21 '16,video,H,W,OT,DET,34-19-6,1,0,0,4,0,4,0,0,30,22,18006,H. Lundqvist,K. Klein
Feb 18 '16,video,R,W,,TOR,33-19-6,4,2,1,3,0,5,0,0,20,37,18952,A. Raanta,D. Stepan
Feb 17 '16,video,H,L,,CHI,32-19-6,3,5,2,2,3,4,0,0,34,20,18006,C. Crawford,A. Panarin
Feb 14 '16,video,H,W,,PHI,32-18-6,3,1,1,4,1,5,0,0,30,22,18006,H. Lundqvist,D. Stepan
Feb 12 '16,video,H,O,OT,LAK,31-18-6,4,5,1,1,1,2,0,0,28,34,18006,P. Budaj,T. Pearson
Feb 10 '16,video,R,W,,PIT,31-18-5,3,0,0,1,0,2,0,0,22,34,18539,H. Lundqvist,K. Hayes
Feb 08 '16,video,H,W,,NJD,30-18-5,2,1,0,5,0,0,0,1,37,28,18006,H. Lundqvist,J. Miller
Feb 06 '16,video,R,W,SO,PHI,29-18-5,2,2,0,2,1,4,0,0,28,28,19819,H. Lundqvist,M. Zuccarello
Feb 04 '16,video,H,W,,MIN,28-18-5,4,2,0,3,1,3,0,0,30,18,18006,H. Lundqvist,D. Brassard
Feb 02 '16,video,R,L,,NJD,27-18-5,2,3,0,4,2,2,0,0,33,25,16514,C. Schneider,D. Schlemko
Jan 25 '16,video,H,W,,BUF,27-17-5,6,3,1,4,0,1,0,0,33,26,18006,H. Lundqvist,J. Miller
Jan 24 '16,video,R,L,,OTT,26-17-5,0,3,0,3,0,2,0,1,35,33,18940,C. Anderson,B. Ryan
Jan 22 '16,video,R,W,,CAR,26-16-5,4,1,0,1,0,1,0,0,32,31,14102,H. Lundqvist,K. Yandle
Jan 19 '16,video,H,W,OT,VAN,25-16-5,3,2,0,1,0,1,0,0,49,20,18006,H. Lundqvist,J. Miller
Jan 17 '16,video,R,L,,WSH,24-16-5,2,5,0,4,2,4,0,0,33,24,18506,B. Holtby,J. Williams
Jan 16 '16,video,R,W,SO,PHI,24-15-5,2,2,1,4,1,3,0,0,31,36,19843,H. Lundqvist,M. Zuccarello
Jan 14 '16,video,R,L,,NYI,23-15-5,1,3,0,3,1,2,0,0,35,32,15795,J. Halak,N. Leddy
Jan 11 '16,video,H,W,,BOS,23-14-5,2,1,0,0,0,1,0,0,30,33,18006,H. Lundqvist,J. Fast
Jan 09 '16,video,H,O,OT,WSH,22-14-5,3,4,0,3,1,3,0,0,26,31,18006,B. Holtby,A. Ovechkin
Jan 05 '16,video,H,W,,DAL,22-14-4,6,2,0,3,0,3,1,0,29,23,18006,H. Lundqvist,D. Brassard
Jan 02 '16,video,R,L,,FLA,21-14-4,0,3,0,5,1,4,0,0,40,20,20289,R. Luongo,L. Shaw
Dec 30 '15,video,R,W,,TBL,21-13-4,5,2,0,3,2,5,0,0,26,22,19092,H. Lundqvist,D. Moore
Dec 28 '15,video,R,L,,NSH,20-13-4,3,5,0,1,2,2,0,0,29,35,17317,P. Rinne,R. Ellis
Dec 22 '15,video,H,W,OT,ANA,20-12-4,3,2,1,5,0,4,0,0,22,19,18006,H. Lundqvist,M. Zuccarello
Dec 20 '15,video,H,L,,WSH,19-12-4,3,7,1,5,2,3,0,1,36,30,18006,B. Holtby,A. Ovechkin
Dec 18 '15,video,R,L,,WPG,19-11-4,2,5,1,2,0,3,0,0,28,36,15294,C. Hellebuyck,D. Byfuglien
Dec 17 '15,video,R,L,,MIN,19-10-4,2,5,0,2,2,3,0,0,23,35,19090,D. Dubnyk,J. Pominville
Dec 15 '15,video,H,W,,EDM,19-9-4,4,2,1,5,1,6,0,0,21,20,18006,H. Lundqvist,R. Nash
Dec 12 '15,video,R,O,OT,CGY,18-9-4,4,5,1,5,0,3,0,0,29,27,19289,J. Hiller,T. Brodie
Dec 11 '15,video,R,L,,EDM,18-9-3,5,7,1,2,1,3,0,0,34,37,16839,A. Nilsson,T. Hall
Dec 09 '15,video,R,L,,VAN,18-8-3,1,2,0,5,1,6,0,0,33,25,18195,R. Miller,D. Sedin
Dec 06 '15,video,H,W,,OTT,18-7-3,4,1,2,2,0,2,0,0,31,24,18006,H. Lundqvist,D. Brassard
Dec 03 '15,video,H,L,,COL,17-7-3,1,2,0,1,0,0,0,0,25,18,18006,S. Varlamov,M. Duchene
Dec 02 '15,video,R,O,SO,NYI,17-6-3,1,1,0,3,1,2,0,0,34,37,15795,J. Halak,K. Okposo
Nov 30 '15,video,H,W,,CAR,17-6-2,4,3,2,4,0,3,0,0,22,36,18006,H. Lundqvist,D. Brassard
Nov 28 '15,video,H,L,,PHI,16-6-2,0,3,0,2,0,2,0,0,24,34,18006,S. Mason,W. Simmonds
Nov 27 '15,video,R,L,,BOS,16-5-2,3,4,1,3,2,3,0,0,27,34,17565,T. Rask,D. Krejci
Nov 25 '15,video,H,L,,MTL,16-4-2,1,5,1,5,1,4,0,0,34,25,18006,C. Price,D. Smith-Pelly
Nov 23 '15,video,H,W,,NSH,16-3-2,3,0,1,4,0,5,0,0,19,31,18006,H. Lundqvist,R. Nash
Nov 21 '15,video,R,W,OT,FLA,15-3-2,5,4,1,2,2,6,0,0,31,43,17866,H. Lundqvist,R. Nash
Nov 19 '15,video,R,L,,TBL,14-3-2,1,2,0,2,0,2,0,1,21,28,19092,B. Bishop,V. Filppula
Nov 15 '15,video,H,W,,TOR,14-2-2,4,3,0,2,0,3,0,0,30,26,18006,A. Raanta,M. Zuccarello
Nov 14 '15,video,R,W,SO,OTT,13-2-2,1,1,1,2,1,3,0,0,34,23,19310,H. Lundqvist,D. Boyle
Nov 12 '15,video,H,W,,STL,12-2-2,6,3,1,2,1,3,0,0,22,34,18006,H. Lundqvist,J. Miller
Nov 10 '15,video,H,W,,CAR,11-2-2,3,0,0,2,0,6,0,0,23,33,18006,H. Lundqvist,J. Fast
Nov 07 '15,video,R,W,,ARI,10-2-2,4,1,1,4,1,4,0,0,30,40,13029,A. Raanta,J. Miller
