Date,Video,H/R,Dec,O/S,Opp,Record,GF,GA,PPG,PP Opp,PPGA,TS,SHGF,SHGA,SF,SA,Att,W Goalie,W Goal
Apr 07 '12,video,H,L,,PHX,35-36-11,1,4,0,5,0,5,0,0,24,28,18864,M. Smith,T. Pyatt
Apr 05 '12,video,H,W,SO,CHI,35-35-11,1,1,1,2,0,4,0,0,23,23,18643,J. Harding,D. Setoguchi
Apr 03 '12,video,R,O,SO,NSH,34-35-11,1,1,0,4,0,1,0,0,26,24,17113,A. Lindback,A. Radulov
Apr 01 '12,video,R,W,SO,CHI,34-35-10,4,4,1,3,1,4,0,0,30,35,21576,J. Harding,D. Setoguchi
Mar 31 '12,video,H,W,SO,LAK,33-35-10,3,3,0,4,1,4,0,0,23,29,18209,N. Backstrom,E. Christensen
Mar 29 '12,video,H,W,OT,FLA,32-35-10,3,2,0,2,2,5,0,0,25,27,16952,N. Backstrom,M. Koivu
Mar 27 '12,video,H,L,,NYR,31-35-10,2,3,2,2,0,4,0,0,26,32,17880,H. Lundqvist,R. Fedotenko
Mar 25 '12,video,R,L,,WSH,31-34-10,0,3,0,2,1,3,0,0,28,23,18506,B. Holtby,J. Chimera
Mar 24 '12,video,R,L,,BUF,31-33-10,1,3,0,2,2,4,0,0,25,37,18690,R. Miller,M. Foligno
Mar 22 '12,video,H,W,SO,CGY,31-32-10,2,2,1,6,2,6,0,0,30,29,17002,J. Harding,D. Setoguchi
Mar 19 '12,video,H,W,,VAN,30-32-10,2,0,1,3,0,1,0,0,34,33,17188,J. Harding,E. Christensen
Mar 17 '12,video,H,L,,CAR,29-32-10,3,5,1,2,0,1,0,0,26,34,18394,B. Boucher,T. Brent
Mar 13 '12,video,H,L,,DAL,29-31-10,0,1,0,4,0,2,0,0,25,25,17326,K. Lehtonen,J. Benn
Mar 11 '12,video,H,L,,CGY,29-30-10,3,4,0,1,0,0,0,0,27,25,17119,M. Kiprusoff,O. Jokinen
Mar 08 '12,video,R,W,SO,PHX,29-29-10,2,2,0,1,0,4,0,0,24,41,11716,M. Hackett,D. Heatley
Mar 06 '12,video,R,L,,COL,28-29-10,1,7,0,2,1,4,0,0,22,39,13385,S. Varlamov,J. McGinn
Mar 04 '12,video,H,L,,COL,28-28-10,0,2,0,3,1,2,0,0,30,36,17354,S. Varlamov,J. McGinn
Mar 02 '12,video,R,L,,DET,28-27-10,0,6,0,2,0,5,0,0,19,35,20066,J. Howard,V. Filppula
Mar 01 '12,video,R,O,SO,MTL,28-26-10,4,4,0,5,3,7,0,0,30,28,21273,C. Price,D. Desharnais
Feb 28 '12,video,H,L,,LAK,28-26-9,0,4,0,3,0,3,0,0,26,15,17317,J. Bernier,J. Williams
Feb 26 '12,video,H,W,,SJS,28-25-9,4,3,1,4,1,3,0,0,26,28,17401,N. Backstrom,J. Ortmeyer
Feb 24 '12,video,R,L,,DAL,27-25-9,1,4,1,6,0,2,0,0,29,25,13144,K. Lehtonen,L. Eriksson
Feb 23 '12,video,R,W,SO,FLA,27-24-9,2,2,1,3,1,3,0,0,28,43,13892,N. Backstrom,E. Christensen
Feb 19 '12,video,H,W,,BOS,26-24-9,2,0,1,1,0,1,0,0,29,48,19198,N. Backstrom,C. Rau
Feb 18 '12,video,R,L,,STL,25-24-9,0,4,0,3,1,7,0,0,13,34,19150,B. Elliott,R. Reaves
Feb 16 '12,video,H,O,SO,WPG,25-23-9,3,3,1,3,0,3,0,0,25,27,19060,C. Mason,E. Kane
Feb 14 '12,video,H,L,,ANA,25-23-8,1,2,1,3,0,4,0,0,18,25,17552,J. Hiller,C. Perry
Feb 11 '12,video,H,L,,CBJ,25-22-8,1,3,0,1,1,4,0,0,35,19,18958,S. Mason,R. Umberger
Feb 09 '12,video,H,L,,VAN,25-21-8,2,5,1,4,1,3,0,0,24,20,17859,C. Schneider,H. Sedin
Feb 07 '12,video,R,L,,CBJ,25-20-8,1,3,0,2,1,7,0,0,29,37,11237,C. Sanford,A. Vermette
Feb 04 '12,video,R,O,SO,DAL,25-19-8,1,1,0,4,1,2,0,0,34,26,18532,K. Lehtonen,J. Benn
Feb 02 '12,video,R,W,,COL,25-19-7,1,0,0,1,0,1,0,0,21,37,14186,N. Backstrom,G. Zanon
Jan 31 '12,video,H,L,,NSH,24-19-7,4,5,1,1,0,1,0,0,25,30,17325,P. Rinne,M. Fisher
Jan 24 '12,video,R,W,,COL,24-18-7,3,2,1,4,0,2,0,0,34,26,16291,N. Backstrom,C. McMillan
Jan 21 '12,video,H,W,,DAL,23-18-7,5,2,1,3,0,1,0,0,26,25,19213,J. Harding,C. Rau
Jan 19 '12,video,R,L,,TOR,22-18-7,1,4,0,1,1,6,0,0,21,33,19421,J. Gustavsson,J. Crabb
Jan 17 '12,video,R,L,,PHI,22-17-7,1,5,0,1,2,6,0,1,26,34,19787,I. Bryzgalov,S. Couturier
Jan 14 '12,video,R,O,SO,STL,22-16-7,2,2,1,6,1,6,0,0,31,49,19150,J. Halak,K. Shattenkirk
Jan 12 '12,video,R,L,,CHI,22-16-6,2,5,0,1,2,3,0,0,23,30,21490,R. Emery,V. Stalberg
Jan 10 '12,video,H,W,SO,SJS,22-15-6,4,4,0,3,1,3,0,0,31,38,18986,J. Harding,M. Cullen
Jan 07 '12,video,R,L,,CGY,21-15-6,1,3,0,3,1,3,0,0,28,36,19289,M. Kiprusoff,J. Iginla
Jan 04 '12,video,R,L,,VAN,21-14-6,0,3,0,4,0,2,0,0,28,35,18890,R. Luongo,D. Sedin
Dec 31 '11,video,H,L,,PHX,21-13-6,2,4,0,1,1,3,0,0,30,30,19297,C. McElhinney,R. Vrbata
Dec 29 '11,video,H,W,,EDM,21-12-6,4,3,0,1,0,3,0,0,27,30,19194,N. Backstrom,D. Heatley
