Date,Video,H/R,Dec,O/S,Opp,Record,GF,GA,PPG,PP Opp,PPGA,TS,SHGF,SHGA,SF,SA,Att,W Goalie,W Goal
Apr 06 '03,,H,W,,NSH,46-17-15-4,2,0,2,5,0,8,0,0,17,21,18532,M. Turco,S. Barnes
Apr 02 '03,,H,W,,ANA,45-17-15-4,2,1,1,4,1,8,0,0,31,27,18532,M. Turco,D. Hatcher
Mar 31 '03,,H,W,,BUF,44-17-15-4,3,0,0,5,0,8,0,0,21,18,18532,M. Turco,R. Matvichuk
Mar 29 '03,,R,W,,SJS,43-17-15-4,4,3,1,3,1,7,0,0,38,27,17496,M. Turco,B. Morrow
Mar 27 '03,,R,O,OT,CGY,42-17-15-4,1,2,1,2,0,7,0,0,25,28,16533,R. Turek,S. Donovan
Mar 25 '03,,R,W,,VAN,42-17-15-3,4,3,2,5,1,7,0,0,34,30,18514,M. Turco,S. Young
Mar 23 '03,,H,W,,STL,41-17-15-3,3,1,2,8,0,8,0,0,34,13,18532,M. Turco,B. Morrow
Mar 21 '03,,H,O,OT,MIN,40-17-15-3,2,3,1,3,1,8,0,0,36,21,18532,M. Fernandez,W. Walz
Mar 19 '03,,R,W,OT,ATL,40-17-15-2,5,4,2,4,2,7,0,0,40,26,12071,R. Tugnutt,M. Modano
Mar 17 '03,,H,L,,VAN,39-17-15-2,2,4,0,5,2,8,0,0,28,24,18532,A. Auld,P. Kavanagh
Mar 15 '03,,R,L,,EDM,39-16-15-2,3,4,1,5,0,7,0,0,27,30,16839,T. Salo,E. Moreau
Mar 12 '03,,R,L,,MIN,39-15-15-2,2,4,1,7,1,7,0,1,33,19,18568,M. Fernandez,A. Brunette
Mar 11 '03,,R,W,,CBJ,39-14-15-2,2,0,0,3,0,7,0,0,36,25,17130,R. Tugnutt,U. Dahlen
Mar 09 '03,,H,W,,SJS,38-14-15-2,3,0,1,3,0,8,0,0,24,23,18532,R. Tugnutt,S. Robidas
Mar 07 '03,,H,L,,NSH,37-14-15-2,1,2,0,2,1,8,1,0,29,19,18532,T. Vokoun,S. Hartnell
Mar 05 '03,,H,W,,CHI,37-13-15-2,7,4,1,2,0,8,0,0,28,25,18532,R. Tugnutt,P. Boucher
Mar 02 '03,,H,W,,PIT,36-13-15-2,3,1,1,5,1,8,0,0,27,20,18532,R. Tugnutt,J. Arnott
Feb 28 '03,,R,L,,BUF,35-13-15-2,3,5,1,5,1,7,0,1,34,20,13266,M. Biron,C. Brown
Feb 27 '03,,R,O,OT,OTT,35-12-15-2,2,3,1,2,0,7,0,0,23,23,18500,P. Lalime,M. Arvedson
Feb 25 '03,,R,T,OT,BOS,35-12-15-1,5,5,1,4,2,7,0,1,44,34,17280,S. Shields,G. Murray
Feb 23 '03,,R,W,,CHI,35-12-14-1,3,0,1,4,0,7,0,0,20,20,16788,R. Tugnutt,M. Modano
Feb 21 '03,,H,T,OT,PHX,34-12-14-1,2,2,1,4,0,8,0,1,33,24,18532,R. Tugnutt,J. Arnott
Feb 19 '03,,H,T,OT,CGY,34-12-13-1,1,1,0,6,1,8,0,0,39,27,18532,R. Turek,S. Young
Feb 16 '03,,H,W,,SJS,34-12-12-1,3,1,0,6,1,8,0,0,24,20,18532,R. Tugnutt,D. Hatcher
Feb 14 '03,,H,L,,ANA,33-12-12-1,2,4,0,4,1,8,0,0,28,19,18532,M. Gerber,A. Smirnov
Feb 11 '03,,H,W,OT,CAR,33-11-12-1,2,1,0,2,0,8,0,0,33,19,18532,R. Tugnutt,S. Zubov
Feb 09 '03,,H,W,,LAK,32-11-12-1,3,1,0,7,0,8,0,0,30,25,18532,M. Turco,R. DiMaio
Feb 08 '03,,R,W,,PHX,31-11-12-1,3,1,0,4,0,7,0,0,28,19,16127,R. Tugnutt,J. Lehtinen
Feb 05 '03,,H,T,OT,STL,30-11-12-1,2,2,1,6,1,8,0,0,29,24,18532,M. Turco,B. Guerin
