Date,Video,H/R,Dec,O/S,Opp,Record,GF,GA,PPG,PP Opp,PPGA,TS,SHGF,SHGA,SF,SA,Att,W Goalie,W Goal
May 13 '14,video,H,L,OT,CHI,6-7,1,2,0,3,0,1,0,0,35,27,19396,C. Crawford,P. Kane
May 11 '14,video,R,L,,CHI,6-6,1,2,0,1,1,2,0,0,28,28,22016,C. Crawford,J. Toews
May 09 '14,video,H,W,,CHI,6-5,4,2,1,5,0,2,0,0,31,20,19405,I. Bryzgalov,N. Niederreiter
May 06 '14,video,H,W,,CHI,5-5,4,0,1,4,0,2,0,0,18,19,19416,I. Bryzgalov,E. Haula
May 04 '14,video,R,L,,CHI,4-5,1,4,0,1,0,2,0,0,19,22,22018,C. Crawford,B. Saad
May 02 '14,video,R,L,,CHI,4-4,2,5,0,3,2,4,0,0,32,22,22116,C. Crawford,P. Kane
Apr 30 '14,video,R,W,OT,COL,4-3,5,4,0,3,1,3,0,0,35,22,18511,I. Bryzgalov,N. Niederreiter
Apr 28 '14,video,H,W,,COL,3-3,5,2,1,3,1,4,0,1,23,23,19314,D. Kuemper,Z. Parise
Apr 26 '14,video,R,L,OT,COL,2-3,3,4,0,3,0,3,0,1,32,35,18418,S. Varlamov,N. MacKinnon
Apr 24 '14,video,H,W,,COL,2-2,2,1,1,4,0,4,0,0,32,12,19396,D. Kuemper,C. Coyle
Apr 21 '14,video,H,W,OT,COL,1-2,1,0,0,3,0,4,0,0,46,22,19221,D. Kuemper,M. Granlund
Apr 19 '14,video,R,L,,COL,0-2,2,4,0,3,1,3,1,0,32,29,18402,S. Varlamov,G. Landeskog
Apr 17 '14,video,R,L,OT,COL,0-1,4,5,1,2,0,4,0,0,33,31,18074,S. Varlamov,P. Stastny
