Date,Video,H/R,Dec,O/S,Opp,Record,GF,GA,PPG,PP Opp,PPGA,TS,SHGF,SHGA,SF,SA,Att,W Goalie,W Goal
May 26 '00,,H,L,,NJD,11-7,1,2,1,4,1,3,0,0,27,18,20037,M. Brodeur,P. Elias
May 24 '00,,R,L,,NJD,11-6,1,2,0,1,0,2,0,0,13,26,19040,M. Brodeur,A. Mogilny
May 22 '00,,H,L,,NJD,11-5,1,4,1,5,1,2,0,0,21,30,19945,M. Brodeur,B. Holik
May 20 '00,,R,W,,NJD,11-4,3,1,0,1,0,1,0,0,21,25,19040,B. Boucher,C. Berube
May 18 '00,,R,W,,NJD,10-4,4,2,0,3,0,2,0,0,21,29,19040,B. Boucher,R. Tocchet
May 16 '00,,H,W,,NJD,9-4,4,3,0,1,0,1,0,0,30,33,19855,B. Boucher,D. Langkow
May 14 '00,,H,L,,NJD,8-4,1,4,0,2,1,2,0,0,36,24,19779,M. Brodeur,P. Sykora
May 09 '00,,R,W,,PIT,8-3,2,1,1,4,0,3,0,0,23,28,17114,B. Boucher,J. LeClair
May 07 '00,,H,W,,PIT,7-3,6,3,2,2,0,2,0,0,37,32,19906,B. Boucher,M. Recchi
May 04 '00,,R,W,OT,PIT,6-3,2,1,1,5,0,4,0,0,72,58,17148,B. Boucher,K. Primeau
May 02 '00,,R,W,OT,PIT,5-3,4,3,0,3,0,3,0,0,44,18,17148,B. Boucher,A. Delmore
Apr 29 '00,,H,L,,PIT,4-3,1,4,0,8,2,10,0,0,45,25,19810,R. Tugnutt,J. Jagr
Apr 27 '00,,H,L,,PIT,4-2,0,2,0,2,0,5,0,0,28,14,19846,R. Tugnutt,J. Jagr
Apr 20 '00,,H,W,,BUF,4-1,5,2,3,5,1,2,0,0,37,22,19801,B. Boucher,D. Langkow
Apr 18 '00,,R,L,OT,BUF,3-1,2,3,1,6,1,6,0,0,28,34,18690,D. Hasek,S. Barnes
Apr 16 '00,,R,W,,BUF,3-0,2,0,1,6,0,3,0,0,27,17,18690,B. Boucher,J. LeClair
Apr 14 '00,,H,W,,BUF,2-0,2,1,2,5,0,3,0,0,27,31,19752,B. Boucher,E. Desjardins
Apr 13 '00,,H,W,,BUF,1-0,3,2,2,6,1,4,1,0,30,20,19607,B. Boucher,S. Gagne
