Date,Video,H/R,Dec,O/S,Opp,Record,GF,GA,PPG,PP Opp,PPGA,TS,SHGF,SHGA,SF,SA,Att,W Goalie,W Goal
Apr 09 '00,,H,O,OT,LAK,34-33-12-3,3,4,1,2,2,3,0,0,30,30,17174,S. Fiset,G. Murray
Apr 07 '00,,R,W,,NSH,34-33-12-2,5,1,1,3,0,4,1,0,39,29,17113,G. Hebert,P. Kariya
Apr 05 '00,,R,L,,CHI,33-33-12-2,2,5,0,3,0,1,0,0,29,22,15112,J. Thibault,J. Leroux
Apr 03 '00,,H,W,,NSH,33-32-12-2,3,1,1,3,0,3,0,0,34,17,15759,G. Hebert,J. Jonsson
Apr 01 '00,,R,L,,LAK,32-32-12-2,1,2,0,3,0,2,0,0,26,18,18118,S. Fiset,I. Laperriere
Mar 26 '00,,H,W,OT,PHX,32-31-12-2,4,3,1,5,0,3,0,0,41,24,17174,G. Hebert,O. Tverdovsky
Mar 24 '00,,R,L,,VAN,31-31-12-2,1,8,1,4,1,1,0,0,18,30,18422,F. Potvin,P. Schaefer
Mar 22 '00,,R,L,,EDM,31-30-12-2,1,2,0,2,1,3,0,0,26,35,15673,T. Salo,D. Weight
Mar 21 '00,,R,W,,LAK,31-29-12-2,5,2,1,5,0,1,0,0,25,26,17494,G. Hebert,K. Miller
Mar 19 '00,,H,W,,DET,30-29-12-2,3,1,3,6,1,5,0,0,23,34,17174,G. Hebert,F. Olausson
Mar 17 '00,,H,W,,SJS,29-29-12-2,4,2,1,6,0,4,0,1,27,38,16573,G. Hebert,O. Tverdovsky
Mar 15 '00,,H,T,OT,LAK,28-29-12-2,2,2,2,7,0,3,0,0,39,22,17174,G. Hebert,B. Smolinski
Mar 14 '00,,R,L,,COL,28-29-11-2,2,4,0,4,2,3,0,0,28,21,18007,P. Roy,P. Forsberg
Mar 11 '00,,R,T,OT,STL,28-28-11-2,1,1,0,2,0,0,0,0,26,29,20274,G. Hebert,F. Olausson
Mar 08 '00,,H,O,OT,NYR,28-28-10-2,3,4,1,2,1,4,0,0,39,22,13565,M. Richter,B. Leetch
Mar 05 '00,,H,W,,NSH,28-28-10-1,1,0,0,2,0,2,0,0,25,33,13601,G. Hebert,J. Davidsson
Mar 03 '00,,R,L,,CGY,27-28-10-1,1,4,1,4,2,5,0,0,17,37,16430,F. Brathwaite,V. Bure
Mar 02 '00,,R,L,,VAN,27-27-10-1,1,3,0,4,0,0,0,0,30,20,13918,F. Potvin,M. Messier
Feb 29 '00,,R,W,,SJS,27-26-10-1,4,2,2,7,2,6,0,0,25,25,17483,G. Hebert,O. Tverdovsky
Feb 27 '00,,H,W,,EDM,26-26-10-1,3,2,0,3,0,3,0,0,25,27,17174,G. Hebert,K. Haller
Feb 23 '00,,H,T,OT,VAN,25-26-10-1,4,4,3,5,1,6,0,0,32,29,12682,D. Roussel,L. Kohn
Feb 21 '00,,H,L,,STL,25-26-9-1,2,4,0,5,1,3,0,0,29,25,13346,R. Turek,A. MacInnis
Feb 18 '00,,H,T,OT,SJS,25-25-9-1,4,4,1,7,1,4,0,0,36,20,16868,G. Hebert,N. Sundstrom
Feb 16 '00,,H,W,OT,CGY,25-25-8-1,6,5,2,7,2,5,0,0,38,26,12956,G. Hebert,O. Tverdovsky
Feb 14 '00,,R,W,,CHI,24-25-8-1,4,3,1,4,1,7,0,1,25,28,13737,D. Roussel,T. Donato
Feb 12 '00,,R,L,,STL,23-25-8-1,3,6,2,6,2,5,0,0,23,35,20216,R. Turek,B. Helmer
Feb 09 '00,,H,L,,DAL,23-24-8-1,3,5,1,5,2,6,0,0,26,22,13684,E. Belfour,S. Zubov
Feb 08 '00,,R,W,,LAK,23-23-8-1,5,3,2,4,1,4,0,0,21,34,18118,G. Hebert,S. Rucchin
Feb 03 '00,,R,T,OT,PHI,22-23-8-1,3,3,1,3,1,6,0,0,31,48,19742,G. Hebert,E. Lindros
Feb 01 '00,,R,T,OT,BUF,22-23-7-1,2,2,2,4,0,5,0,0,31,41,18690,G. Hebert,S. Rucchin
Jan 31 '00,,R,W,,BOS,22-23-6-1,4,2,2,5,0,4,0,0,25,22,15689,G. Hebert,T. Selanne
Jan 29 '00,,R,W,,PIT,21-23-6-1,7,1,2,8,0,2,0,0,30,24,17124,G. Hebert,A. Aalto
Jan 26 '00,,H,L,,NYI,20-23-6-1,2,4,0,5,0,2,0,0,32,27,12790,R. Luongo,G. Odjick
Jan 22 '00,,R,L,,SJS,20-22-6-1,3,4,1,5,2,5,0,0,33,22,17483,S. Shields,M. Sturm
Jan 21 '00,,H,T,OT,COL,20-21-6-1,3,3,1,6,1,2,0,0,38,15,17174,G. Hebert,T. Selanne
Jan 19 '00,,H,W,,DAL,20-21-5-1,3,1,0,6,1,6,0,0,34,22,13723,G. Hebert,P. Kariya
Jan 17 '00,,H,L,,BUF,19-21-5-1,0,5,0,5,1,4,0,1,17,31,13617,M. Biron,C. Brown
Jan 15 '00,,R,L,,PHX,19-20-5-1,2,4,0,4,0,3,0,1,42,30,16210,R. Esche,R. Tocchet
Jan 14 '00,,H,W,,STL,19-19-5-1,3,1,1,6,0,4,0,0,33,37,14906,G. Hebert,P. Kariya
Jan 12 '00,,H,L,,OTT,18-19-5-1,0,2,0,3,0,2,0,0,32,25,12501,R. Tugnutt,V. Prospal
Jan 08 '00,,R,L,,DET,18-18-5-1,3,5,0,7,1,3,1,1,29,30,19983,C. Osgood,N. Lidstrom
Jan 07 '00,,R,T,OT,CAR,18-17-5-1,4,4,1,2,0,5,1,0,26,43,12002,D. Roussel,G. Wesley
Jan 05 '00,,H,L,,FLA,18-17-4-1,1,5,0,6,2,6,0,0,29,30,13024,M. Shtalenkov,V. Kozlov
Dec 31 '99,,R,L,,DAL,18-16-4-1,4,5,0,3,3,8,1,0,27,17,17001,M. Fernandez,B. Hull
Dec 29 '99,,R,L,,CGY,18-15-4-1,1,3,0,6,2,5,0,1,33,20,15511,J. Giguere,J. Iginla
Dec 27 '99,,R,L,,EDM,18-14-4-1,1,4,0,5,0,4,0,0,32,30,17100,T. Salo,B. Guerin
Dec 26 '99,,R,W,,SJS,18-13-4-1,1,0,0,1,0,2,0,0,28,26,17483,D. Roussel,T. Selanne
Dec 22 '99,,H,L,,PHX,17-13-4-1,2,8,1,3,2,4,0,0,29,31,14315,B. Essensa,J. Roenick
Dec 19 '99,,H,W,,DET,17-12-4-1,3,1,1,5,0,5,0,0,32,31,16538,G. Hebert,M. Cullen
Dec 17 '99,,H,W,,CHI,16-12-4-1,2,0,1,5,0,3,0,0,30,21,12632,G. Hebert,N. Havelid
Dec 15 '99,,R,W,,COL,15-12-4-1,4,2,1,6,2,7,0,0,32,21,18007,D. Roussel,T. Donato
Dec 12 '99,,H,W,,ATL,14-12-4-1,4,1,1,4,0,3,0,0,36,28,12886,D. Roussel,M. Leclerc
