Date,Video,H/R,Dec,O/S,Opp,Record,GF,GA,PPG,PP Opp,PPGA,TS,SHGF,SHGA,SF,SA,Att,W Goalie,W Goal
Apr 07 '18,video,H,L,,DAL,45-29-8,2,4,0,3,0,1,0,0,36,18,18230,K. Lehtonen,J. Benn
Apr 05 '18,video,H,W,OT,MIN,45-28-8,5,4,1,6,0,1,0,1,28,27,18230,J. Quick,D. Brown
Apr 02 '18,video,H,W,,COL,44-28-8,3,1,0,2,1,3,1,0,25,28,18230,J. Quick,D. Brown
Mar 30 '18,video,R,O,OT,ANA,43-28-8,1,2,0,0,0,1,0,0,29,33,17473,J. Gibson,R. Rakell
Mar 29 '18,video,H,W,,ARI,43-28-7,4,2,1,4,0,2,0,0,35,22,18230,J. Campbell,J. Carter
Mar 26 '18,video,H,W,,CGY,42-28-7,3,0,3,5,0,3,0,0,29,23,18230,J. Quick,T. Toffoli
Mar 24 '18,video,R,L,,EDM,41-28-7,2,3,0,1,0,2,0,0,29,27,18347,C. Talbot,C. McDavid
Mar 22 '18,video,R,W,,COL,41-27-7,7,1,1,2,0,3,0,0,35,30,17071,J. Quick,J. Muzzin
Mar 20 '18,video,R,O,OT,WPG,40-27-7,1,2,0,2,0,4,0,0,17,38,15321,E. Comrie,K. Connor
Mar 19 '18,video,R,W,OT,MIN,40-27-6,4,3,1,2,0,1,0,0,30,27,19081,J. Quick,J. Carter
Mar 17 '18,video,H,L,,NJD,39-27-6,0,3,0,6,0,4,0,1,38,28,18230,K. Kinkaid,M. Grabner
Mar 15 '18,video,H,W,,DET,39-26-6,4,1,1,4,1,2,0,0,22,21,18230,J. Quick,A. Kopitar
Mar 13 '18,video,R,O,SO,ARI,38-26-6,3,3,1,4,0,1,0,0,37,29,11346,A. Hill,A. Goligoski
Mar 12 '18,video,H,W,,VAN,38-26-5,3,0,0,3,0,3,0,0,33,35,18230,J. Quick,T. Toffoli
Mar 10 '18,video,H,L,,STL,37-26-5,2,7,1,3,0,3,0,0,40,43,18230,J. Allen,A. Pietrangelo
Mar 08 '18,video,H,W,,WSH,37-25-5,3,1,0,1,0,3,0,0,29,26,18230,J. Quick,T. Lewis
Mar 03 '18,video,H,L,,CHI,36-25-5,3,5,0,2,2,5,0,0,32,25,18230,A. Forsberg,J. Toews
Mar 01 '18,video,H,W,,CBJ,36-24-5,5,2,1,2,0,3,1,0,34,32,18230,J. Quick,T. Pearson
Feb 27 '18,video,R,W,,VGK,35-24-5,4,1,1,6,0,4,0,0,30,42,18328,J. Campbell,T. Toffoli
Feb 26 '18,video,H,W,OT,VGK,34-24-5,3,2,2,4,0,3,0,0,44,39,18230,J. Quick,D. Brown
Feb 24 '18,video,H,L,,EDM,33-24-5,3,4,0,3,0,2,0,0,33,25,18230,C. Talbot,R. Strome
Feb 22 '18,video,H,L,,DAL,33-23-5,0,2,0,2,0,1,0,0,18,28,18230,K. Lehtonen,T. Seguin
Feb 20 '18,video,R,W,,WPG,33-22-5,4,3,2,5,2,5,0,0,32,33,15321,D. Kuemper,D. Brown
Feb 19 '18,video,R,W,,CHI,32-22-5,3,1,1,3,0,1,0,0,32,28,21339,J. Quick,A. Andreoff
Feb 17 '18,video,R,W,,BUF,31-22-5,4,2,0,2,0,2,0,0,36,35,18632,J. Quick,A. Kopitar
Feb 15 '18,video,R,L,,PIT,30-22-5,1,3,1,3,1,4,0,0,35,39,18604,M. Murray,K. Letang
Feb 13 '18,video,R,L,,CAR,30-21-5,3,7,1,2,3,5,0,0,30,41,12805,C. Ward,J. Faulk
Feb 10 '18,video,R,L,,TBL,30-20-5,3,4,0,3,1,4,0,0,47,28,19092,A. Vasilevskiy,N. Kucherov
Feb 09 '18,video,R,W,,FLA,30-19-5,3,1,0,1,1,2,0,0,26,36,14099,J. Quick,J. Brodzinski
Feb 07 '18,video,H,W,,EDM,29-19-5,5,2,1,3,1,3,0,0,28,27,18230,D. Kuemper,P. LaDue
Feb 03 '18,video,H,W,,ARI,28-19-5,6,0,1,2,0,2,1,0,35,27,18230,D. Kuemper,A. Iafallo
Feb 01 '18,video,R,L,,NSH,27-19-5,0,5,0,2,2,3,0,0,19,36,17384,P. Rinne,C. Smith
Jan 30 '18,video,R,W,,DAL,27-18-5,3,0,1,3,0,4,0,0,42,28,17655,D. Kuemper,P. LaDue
Jan 24 '18,video,R,W,OT,CGY,26-18-5,2,1,1,5,0,5,0,0,27,31,19004,D. Kuemper,T. Pearson
Jan 23 '18,video,R,L,,VAN,25-18-5,2,6,1,5,3,7,0,0,32,35,18865,J. Markstrom,T. Vanek
Jan 21 '18,video,H,W,,NYR,25-17-5,4,2,3,3,1,4,0,0,30,23,18230,J. Quick,T. Pearson
Jan 19 '18,video,R,L,,ANA,24-17-5,1,2,0,1,0,2,0,0,24,31,17258,J. Gibson,R. Kesler
Jan 18 '18,video,H,L,,PIT,24-16-5,1,3,0,2,1,5,0,0,29,31,18230,C. DeSmith,E. Malkin
Jan 15 '18,video,H,L,,SJS,24-15-5,1,4,0,1,0,1,0,0,36,33,18230,M. Jones,B. Goodrow
Jan 13 '18,video,H,L,,ANA,24-14-5,2,4,0,2,1,2,0,0,25,22,18443,J. Gibson,O. Kase
Jan 06 '18,video,H,L,,NSH,24-13-5,3,4,1,4,1,5,0,0,29,20,18230,P. Rinne,A. Watson
Jan 04 '18,video,R,L,,CGY,24-12-5,3,4,0,2,0,4,0,0,31,41,19206,M. Smith,S. Monahan
Jan 02 '18,video,R,W,,EDM,24-11-5,5,0,3,6,0,3,0,0,33,32,18347,J. Quick,A. Andreoff
Dec 30 '17,video,R,W,,VAN,23-11-5,4,3,1,2,0,1,0,0,36,25,18865,J. Quick,D. Doughty
Dec 28 '17,video,H,O,OT,VGK,22-11-5,2,3,0,1,0,5,0,0,28,39,18432,M. Fleury,D. Perron
Dec 23 '17,video,R,L,,SJS,22-11-4,0,2,0,2,1,5,0,0,28,31,17562,M. Jones,M. Sorensen
Dec 21 '17,video,H,W,OT,COL,22-10-4,2,1,0,3,0,2,0,0,27,32,18230,J. Quick,D. Brown
Dec 18 '17,video,R,W,,PHI,21-10-4,4,1,0,2,1,6,0,0,25,37,19617,J. Quick,T. Lewis
Dec 16 '17,video,R,O,OT,NYI,20-10-4,3,4,1,3,1,5,0,0,29,33,13087,T. Greiss,J. Eberle
Dec 15 '17,video,R,L,,NYR,20-10-3,2,4,0,1,1,3,0,0,35,28,17756,H. Lundqvist,R. Nash
Dec 12 '17,video,R,L,,NJD,20-9-3,1,5,0,3,1,2,0,1,17,26,13275,C. Schneider,T. Hall
Dec 09 '17,video,H,W,OT,CAR,20-8-3,3,2,0,1,1,3,0,0,21,34,18230,J. Quick,T. Pearson
Dec 07 '17,video,H,W,OT,OTT,19-8-3,4,3,0,1,1,4,0,0,38,40,18230,D. Kuemper,D. Doughty
Dec 05 '17,video,H,W,,MIN,18-8-3,5,2,1,3,0,1,0,0,28,21,18230,J. Quick,A. Kempe
Dec 03 '17,video,R,W,,CHI,17-8-3,3,1,0,1,0,4,0,0,24,25,21622,J. Quick,D. Brown
Dec 01 '17,video,R,W,,STL,16-8-3,4,1,0,4,1,5,0,0,28,40,18322,D. Kuemper,A. Kopitar
Nov 30 '17,video,R,W,,WSH,15-8-3,5,2,0,2,0,2,0,0,27,29,18506,J. Quick,J. Jokinen
Nov 28 '17,video,R,W,,DET,14-8-3,4,1,1,4,0,3,0,0,36,24,19515,J. Quick,A. Kopitar
Nov 25 '17,video,H,W,SO,ANA,13-8-3,1,1,0,4,0,2,0,0,34,26,18230,J. Quick,T. Lewis
Nov 24 '17,video,R,O,OT,ARI,12-8-3,2,3,0,1,1,4,0,0,25,33,12285,S. Wedgewood,C. Fischer
Nov 22 '17,video,H,L,,WPG,12-8-2,1,2,1,5,1,4,0,0,39,27,18230,S. Mason,P. Laine
