Date,Video,H/R,Dec,O/S,Opp,Record,GF,GA,PPG,PP Opp,PPGA,TS,SHGF,SHGA,SF,SA,Att,W Goalie,W Goal
May 07 '17,video,R,L,,NSH,6-5,1,3,0,1,0,4,0,0,24,18,17240,P. Rinne,R. Johansen
May 05 '17,video,H,W,,NSH,6-4,2,1,0,5,1,3,0,0,32,22,19168,J. Allen,J. Schwartz
May 02 '17,video,R,L,,NSH,5-4,1,2,0,2,1,4,0,0,33,25,17273,P. Rinne,J. Neal
Apr 30 '17,video,R,L,,NSH,5-3,1,3,0,1,0,3,0,0,23,34,17220,P. Rinne,C. McLeod
Apr 28 '17,video,H,W,,NSH,5-2,3,2,1,5,0,0,0,0,20,24,19506,J. Allen,V. Tarasenko
Apr 26 '17,video,H,L,,NSH,4-2,3,4,0,1,2,3,0,0,30,32,19154,P. Rinne,V. Fiddler
Apr 22 '17,video,R,W,OT,MIN,4-1,4,3,0,4,2,6,0,0,27,37,19228,J. Allen,M. Paajarvi
Apr 19 '17,video,H,L,,MIN,3-1,0,2,0,2,0,2,0,0,28,28,19791,D. Dubnyk,C. Coyle
Apr 16 '17,video,H,W,,MIN,3-0,3,1,1,3,0,4,0,0,31,41,19334,J. Allen,J. Schwartz
Apr 14 '17,video,R,W,,MIN,2-0,2,1,0,2,1,3,0,0,22,24,19404,J. Allen,J. Schwartz
Apr 12 '17,video,R,W,OT,MIN,1-0,2,1,0,4,0,3,0,0,26,52,19168,J. Allen,J. Edmundson
