Date,Video,H/R,Dec,O/S,Opp,Record,GF,GA,PPG,PP Opp,PPGA,TS,SHGF,SHGA,SF,SA,Att,W Goalie,W Goal
Apr 07 '12,video,R,W,,COL,48-26-8,6,1,0,1,0,1,0,0,29,45,18007,A. Lindback,C. Smith
Apr 05 '12,video,H,W,,DAL,47-26-8,2,0,0,2,0,4,0,0,31,28,17113,P. Rinne,F. Bouillon
Apr 03 '12,video,H,W,SO,MIN,46-26-8,1,1,0,1,0,4,0,0,24,26,17113,A. Lindback,A. Radulov
Mar 31 '12,video,H,L,,CHI,45-26-8,4,5,2,4,2,6,0,0,33,37,17113,C. Crawford,B. Seabrook
Mar 30 '12,video,R,W,,DET,45-25-8,4,1,0,2,0,3,0,0,27,32,20066,P. Rinne,F. Bouillon
Mar 27 '12,video,R,L,,STL,44-25-8,0,3,0,1,0,1,0,0,24,24,19150,B. Elliott,J. Langenbrunner
Mar 25 '12,video,R,W,,CHI,44-24-8,6,1,1,2,0,4,0,0,24,25,21463,P. Rinne,A. Kostitsyn
Mar 24 '12,video,H,W,,WPG,43-24-8,3,1,1,4,0,1,0,0,28,25,17113,P. Rinne,G. Bourque
Mar 22 '12,video,R,L,,PIT,42-24-8,1,5,0,2,0,1,0,0,30,23,18579,M. Fleury,P. Dupuis
Mar 20 '12,video,H,L,,EDM,42-23-8,3,6,1,4,1,1,0,0,44,20,17113,D. Dubnyk,R. Jones
Mar 18 '12,video,R,W,,ANA,42-22-8,3,1,1,4,0,1,0,1,27,31,14978,A. Lindback,M. Fisher
Mar 17 '12,video,R,L,,LAK,41-22-8,2,4,1,3,0,3,0,0,21,27,18118,J. Bernier,D. King
Mar 15 '12,video,R,O,SO,SJS,41-21-8,1,1,1,2,1,4,0,0,33,35,17562,A. Niemi,R. Clowe
Mar 12 '12,video,R,W,SO,PHX,41-21-7,4,4,0,3,0,1,0,0,35,35,11518,P. Rinne,A. Kostitsyn
Mar 10 '12,video,H,W,,DET,40-21-7,3,2,2,4,0,4,0,0,20,37,17113,P. Rinne,A. Kostitsyn
Mar 08 '12,video,H,W,,COL,39-21-7,4,2,0,2,0,0,0,0,31,17,17113,P. Rinne,S. Kostitsyn
Mar 06 '12,video,H,L,,LAK,38-21-7,4,5,0,3,0,1,0,0,26,28,17113,J. Quick,T. Lewis
Mar 03 '12,video,R,W,,FLA,38-20-7,3,1,0,1,0,3,0,0,23,40,15904,P. Rinne,M. Fisher
Feb 28 '12,video,R,L,,CAR,37-20-7,3,4,0,1,2,6,0,0,29,33,13595,C. Ward,B. Allen
Feb 27 '12,video,H,W,,LAK,37-19-7,2,1,0,1,0,1,0,0,28,31,15665,P. Rinne,P. Hornqvist
Feb 25 '12,video,H,W,,SJS,36-19-7,6,2,1,4,0,3,0,0,21,34,17113,P. Rinne,K. Klein
Feb 23 '12,video,H,O,SO,STL,35-19-7,2,2,0,1,0,1,0,0,27,24,16828,J. Halak,T. Oshie
Feb 21 '12,video,H,W,,VAN,35-19-6,3,1,1,3,0,2,1,0,28,33,16769,P. Rinne,S. Kostitsyn
Feb 19 '12,video,R,W,,DAL,34-19-6,3,2,1,2,0,1,0,0,21,24,11865,P. Rinne,C. Wilson
Feb 17 '12,video,R,L,,DET,33-19-6,1,2,0,2,0,1,0,0,21,31,20066,J. MacDonald,P. Datsyuk
Feb 14 '12,video,H,W,,CHI,33-18-6,3,2,0,3,0,3,0,0,19,32,16592,P. Rinne,R. Ellis
Feb 11 '12,video,R,O,SO,BOS,32-18-6,3,3,1,3,1,4,0,1,22,41,17565,T. Thomas,T. Seguin
Feb 09 '12,video,R,L,,OTT,32-18-5,3,4,1,5,2,6,0,0,27,29,18592,A. Auld,C. Phillips
Feb 07 '12,video,H,O,SO,VAN,32-17-5,3,3,0,4,1,1,0,0,40,31,16232,R. Luongo,A. Edler
Feb 04 '12,video,H,W,,STL,32-17-4,3,1,1,2,0,2,0,0,37,43,17113,P. Rinne,M. Fisher
Feb 02 '12,video,R,L,,PHI,31-17-4,1,4,0,4,1,3,0,0,27,28,19823,I. Bryzgalov,M. Read
Jan 31 '12,video,R,W,,MIN,31-16-4,5,4,0,1,1,1,0,0,30,25,17325,P. Rinne,M. Fisher
Jan 24 '12,video,R,W,,CHI,30-16-4,3,1,1,3,1,4,0,0,26,25,21279,P. Rinne,M. Fisher
Jan 23 '12,video,H,W,,CBJ,29-16-4,4,1,2,5,0,2,0,0,29,26,14310,P. Rinne,M. Fisher
Jan 21 '12,video,H,W,,CHI,28-16-4,5,2,1,2,0,1,0,0,23,22,17113,P. Rinne,C. Wilson
Jan 19 '12,video,R,W,,CBJ,27-16-4,3,0,1,2,0,3,1,0,25,38,17233,P. Rinne,M. Erat
Jan 17 '12,video,R,L,,NYR,26-16-4,0,3,0,3,0,2,0,0,27,28,18200,H. Lundqvist,D. Girardi
Jan 16 '12,video,R,W,,NYI,26-15-4,3,1,0,1,0,3,0,0,32,37,10755,P. Rinne,M. Halischuk
Jan 14 '12,video,H,W,,PHI,25-15-4,4,2,1,3,0,2,0,0,25,38,17113,P. Rinne,N. Spaling
Jan 12 '12,video,H,W,OT,COL,24-15-4,3,2,0,6,0,3,0,0,35,29,16905,P. Rinne,D. Legwand
Jan 10 '12,video,R,W,,COL,23-15-4,4,1,1,3,1,3,0,0,26,33,14417,P. Rinne,R. Ellis
Jan 07 '12,video,H,W,,CAR,22-15-4,5,2,4,5,1,2,0,0,36,29,17113,P. Rinne,P. Hornqvist
Jan 05 '12,video,H,L,,DAL,21-15-4,1,4,0,3,0,4,0,0,25,30,17113,K. Lehtonen,M. Ribeiro
Jan 01 '12,video,H,W,,CGY,21-14-4,5,3,0,3,0,2,0,0,27,20,17113,P. Rinne,S. Kostitsyn
Dec 30 '11,video,R,W,SO,STL,20-14-4,1,1,0,2,0,4,0,0,34,36,19150,P. Rinne,M. Erat
Dec 28 '11,video,H,W,SO,MIN,19-14-4,1,1,0,3,0,2,0,0,25,35,17113,P. Rinne,C. Wilson
Dec 26 '11,video,H,L,,DET,18-14-4,1,4,0,5,0,2,0,0,32,22,17113,J. Howard,P. Datsyuk
Dec 23 '11,video,R,L,,DAL,18-13-4,3,6,2,5,0,3,0,0,37,29,15245,R. Bachman,M. Ribeiro
Dec 22 '11,video,H,W,,CBJ,18-12-4,6,5,2,3,4,6,0,0,38,31,17113,P. Rinne,M. Erat
Dec 20 '11,video,R,L,,WSH,17-12-4,1,4,0,5,1,2,0,0,21,23,18506,M. Neuvirth,N. Backstrom
Dec 17 '11,video,H,W,SO,STL,17-11-4,1,1,0,0,1,6,0,0,20,40,17113,P. Rinne,D. Legwand
Dec 15 '11,video,H,W,,DET,16-11-4,4,3,1,1,2,2,0,0,21,40,17113,P. Rinne,S. Weber
Dec 13 '11,video,H,W,,CGY,15-11-4,2,1,1,3,0,1,0,0,45,36,14813,P. Rinne,C. Wilson
Dec 10 '11,video,H,W,,ANA,14-11-4,3,2,1,4,0,2,0,0,28,17,17113,P. Rinne,J. Tootoo
Dec 08 '11,video,R,W,OT,CBJ,13-11-4,4,3,1,1,0,1,0,0,22,24,13852,P. Rinne,C. Wilson
Dec 06 '11,video,H,L,,PHX,12-11-4,2,3,1,3,0,1,0,0,32,35,15638,J. LaBarbera,K. Yandle
Dec 03 '11,video,H,L,,BUF,12-10-4,2,3,1,3,0,3,0,0,34,14,17113,R. Miller,T. Ennis
Dec 01 '11,video,R,W,,VAN,12-9-4,6,5,3,3,2,4,0,0,20,37,18890,A. Lindback,M. Fisher
Nov 29 '11,video,R,L,,CGY,11-9-4,0,1,0,3,0,2,0,0,26,29,19289,M. Kiprusoff,D. Smith
Nov 28 '11,video,R,W,,EDM,11-8-4,2,1,1,4,0,3,0,0,31,18,16839,A. Lindback,N. Spaling
Nov 26 '11,video,R,L,,DET,10-8-4,1,4,0,3,1,2,0,0,19,37,20066,J. Howard,H. Zetterberg
Nov 23 '11,video,R,L,,MIN,10-7-4,2,3,1,6,1,6,0,1,25,30,16981,J. Harding,C. Clutterbuck
Nov 22 '11,video,H,L,,EDM,10-6-4,2,6,1,6,2,4,0,0,32,32,16838,D. Dubnyk,J. Eberle
Nov 19 '11,video,H,O,OT,CBJ,10-5-4,3,4,2,3,2,5,0,0,30,29,16776,C. Sanford,J. Wisniewski
Nov 17 '11,video,H,W,,TOR,10-5-3,4,1,0,3,1,2,0,0,22,39,16135,P. Rinne,R. Suter
Nov 15 '11,video,H,W,,WSH,9-5-3,3,1,0,2,0,3,0,0,31,40,14863,P. Rinne,C. Wilson
Nov 12 '11,video,H,O,OT,MTL,8-5-3,1,2,0,4,0,3,1,0,26,25,17113,P. Budaj,M. Pacioretty
Nov 09 '11,video,R,W,,ANA,8-5-2,4,2,0,3,0,5,1,0,32,33,13529,P. Rinne,M. Erat
Nov 08 '11,video,R,L,,LAK,7-5-2,3,4,1,6,1,6,0,0,30,30,17963,J. Bernier,S. Gagne
Nov 05 '11,video,R,W,OT,SJS,7-4-2,4,3,1,3,1,4,0,0,35,38,17562,P. Rinne,D. Legwand
Nov 03 '11,video,R,W,,PHX,6-4-2,3,0,0,2,0,3,0,0,31,35,6738,P. Rinne,J. Blum
Oct 31 '11,video,R,O,OT,CHI,5-4-2,4,5,1,3,0,7,0,0,28,35,20721,C. Crawford,V. Stalberg
Oct 29 '11,video,H,W,,ANA,5-4-1,3,0,1,6,0,1,0,0,29,20,16395,P. Rinne,P. Hornqvist
Oct 27 '11,video,H,W,,TBL,4-4-1,5,3,0,3,1,2,0,0,27,32,16619,P. Rinne,N. Spaling
Oct 25 '11,video,H,L,,SJS,3-4-1,1,3,1,4,0,2,0,1,20,36,15121,A. Niemi,J. Pavelski
Oct 22 '11,video,R,W,,CGY,3-3-1,2,0,0,3,0,4,0,0,14,33,19289,P. Rinne,N. Bergfors
Oct 20 '11,video,R,L,,VAN,2-3-1,1,5,0,4,2,10,0,0,26,40,18860,R. Luongo,H. Sedin
Oct 17 '11,video,R,L,,EDM,2-2-1,1,3,0,5,1,5,0,0,12,25,16839,N. Khabibulin,R. Smyth
Oct 15 '11,video,H,O,SO,NJD,2-1-1,2,2,1,3,1,5,0,0,31,41,17113,J. Hedberg,I. Kovalchuk
Oct 13 '11,video,H,L,,PHX,2-1-0,2,5,0,3,0,2,1,0,25,31,17113,J. LaBarbera,L. Korpikoski
Oct 08 '11,video,R,W,,STL,2-0-0,4,2,2,4,1,5,0,0,16,33,19150,P. Rinne,K. Klein
Oct 07 '11,video,R,W,,CBJ,1-0-0,3,2,1,3,0,5,0,0,31,34,18247,P. Rinne,M. Halischuk
