Date,Video,H/R,Dec,O/S,Opp,Record,GF,GA,PPG,PP Opp,PPGA,TS,SHGF,SHGA,SF,SA,Att,W Goalie,W Goal
May 04 '08,,R,L,OT,DAL,6-7,1,2,0,4,1,4,0,0,62,55,18532,M. Turco,B. Morrow
May 02 '08,,H,W,OT,DAL,6-6,3,2,0,3,1,4,0,0,22,26,17496,E. Nabokov,J. Pavelski
Apr 30 '08,,R,W,,DAL,5-6,2,1,1,6,0,3,1,0,24,18,18584,E. Nabokov,M. Michalek
Apr 29 '08,,R,L,OT,DAL,4-6,1,2,0,3,1,3,1,0,20,29,18532,M. Turco,M. Norstrom
Apr 27 '08,,H,L,,DAL,4-5,2,5,1,5,1,3,0,0,31,26,17496,M. Turco,M. Modano
Apr 25 '08,,H,L,OT,DAL,4-4,2,3,0,4,1,5,0,0,27,18,17496,M. Turco,B. Morrow
Apr 22 '08,,H,W,,CGY,4-3,5,3,2,4,1,2,0,0,41,22,17496,E. Nabokov,J. Pavelski
Apr 20 '08,,R,L,,CGY,3-3,0,2,0,3,0,2,0,0,21,25,19289,M. Kiprusoff,O. Nolan
Apr 17 '08,,H,W,,CGY,3-2,4,3,1,3,2,5,0,0,26,36,17496,E. Nabokov,J. Cheechoo
Apr 15 '08,,R,W,,CGY,2-2,3,2,1,4,0,4,0,0,32,10,19289,E. Nabokov,J. Thornton
Apr 13 '08,,R,L,,CGY,1-2,3,4,1,5,2,2,0,0,27,25,19289,C. Joseph,O. Nolan
Apr 10 '08,,H,W,,CGY,1-1,2,0,1,10,0,4,0,0,43,21,17496,E. Nabokov,J. Pavelski
Apr 09 '08,,H,L,,CGY,0-1,2,3,0,2,1,3,0,0,39,23,17496,M. Kiprusoff,S. Yelle
