Date,Video,H/R,Dec,O/S,Opp,Record,GF,GA,PPG,PP Opp,PPGA,TS,SHGF,SHGA,SF,SA,Att,W Goalie,W Goal
Apr 14 '02,,H,W,,CBJ,41-27-13-1,2,0,0,3,0,3,0,0,32,28,18099,J. Thibault,E. Daze
Apr 12 '02,,R,L,,DAL,40-27-13-1,1,3,1,1,1,2,0,0,23,22,18532,M. Turco,J. Lehtinen
Apr 10 '02,,R,T,OT,DET,40-26-13-1,3,3,0,4,0,2,0,0,23,40,20058,S. Passmore,D. McCarty
Apr 09 '02,,R,L,,WSH,40-26-12-1,1,3,0,2,0,2,0,0,33,22,17615,O. Kolzig,D. Zubrus
Apr 07 '02,,H,W,,CGY,40-25-12-1,3,2,0,7,1,5,0,0,33,17,17009,J. Thibault,M. Nylander
Apr 05 '02,,R,L,,STL,39-25-12-1,1,5,1,7,1,6,0,0,21,40,19794,B. Johnson,M. Eastwood
Apr 03 '02,,H,L,,NSH,39-24-12-1,1,3,1,6,1,5,0,0,20,19,14783,M. Dunham,D. Arkhipov
Mar 31 '02,,H,W,,MIN,39-23-12-1,2,1,0,2,0,3,0,0,25,19,14835,J. Thibault,T. Amonte
Mar 29 '02,,R,W,,MIN,38-23-12-1,3,1,2,6,0,7,0,0,22,16,19004,S. Passmore,M. Nylander
Mar 27 '02,,H,W,,NSH,37-23-12-1,4,1,1,4,1,5,1,0,31,17,14966,S. Passmore,P. Housley
Mar 24 '02,,H,W,OT,STL,36-23-12-1,4,3,1,3,1,4,0,0,20,31,21888,S. Passmore,E. Daze
Mar 20 '02,,H,L,,NJD,35-23-12-1,1,3,0,3,0,2,0,0,22,29,16650,J. Vanbiesbrouck,J. Madden
Mar 18 '02,,H,T,OT,DAL,35-22-12-1,2,2,0,1,1,4,0,0,27,35,15644,J. Thibault,D. Hatcher
Mar 16 '02,,R,T,OT,SJS,35-22-11-1,2,2,0,2,0,3,0,0,37,26,17496,S. Passmore,S. Sullivan
Mar 15 '02,,R,T,OT,ANA,35-22-10-1,1,1,0,3,0,5,0,0,40,33,11360,J. Giguere,S. Sullivan
Mar 12 '02,,R,L,,PHX,35-22-9-1,1,3,1,4,0,3,0,0,39,25,14421,R. Esche,B. May
Mar 11 '02,,R,L,,LAK,35-21-9-1,1,2,0,3,0,2,0,0,11,32,16956,F. Potvin,P. Boucher
Mar 07 '02,,H,W,,NYR,35-20-9-1,5,1,1,7,0,4,0,0,31,18,21191,J. Thibault,S. Sullivan
Mar 05 '02,,H,O,OT,CAR,34-20-9-1,1,2,0,1,0,3,0,0,20,17,13255,T. Barrasso,S. Hill
Mar 03 '02,,H,W,,ANA,34-20-9-0,2,1,1,3,0,3,0,0,27,17,20161,S. Passmore,E. Daze
Feb 27 '02,,H,L,,MTL,33-20-9-0,2,3,0,1,1,4,0,0,29,23,16281,J. Hackett,S. Quintal
Feb 26 '02,,R,L,,PHI,33-19-9-0,4,5,1,1,1,4,0,0,28,33,19666,R. Cechmanek,R. Fedotenko
Feb 13 '02,,H,W,,FLA,33-18-9-0,5,4,2,8,2,3,0,0,35,20,15197,S. Passmore,P. Housley
Feb 09 '02,,R,W,,COL,32-18-9-0,3,2,0,1,0,5,0,0,21,23,18007,S. Passmore,K. Calder
Feb 08 '02,,R,L,,SJS,31-18-9-0,2,4,1,4,1,5,0,0,28,34,17496,E. Nabokov,P. Marleau
Feb 06 '02,,R,W,,PHX,31-17-9-0,5,2,1,2,0,4,0,0,42,21,14521,J. Thibault,J. Spacek
Jan 30 '02,,R,L,,NJD,30-17-9-0,1,3,0,4,0,3,0,0,28,29,16500,M. Brodeur,S. Brylin
Jan 28 '02,,R,L,,BOS,30-16-9-0,1,2,0,3,1,3,0,0,27,22,15357,B. Dafoe,B. Guerin
Jan 25 '02,,H,W,,STL,30-15-9-0,2,1,0,7,0,5,0,0,27,26,22401,J. Thibault,P. White
Jan 23 '02,,H,L,,PHX,29-15-9-0,1,4,0,2,0,6,0,0,24,24,13726,R. Esche,T. Numminen
Jan 20 '02,,H,W,,DAL,29-14-9-0,3,2,1,4,1,3,0,0,24,26,18373,J. Thibault,S. Sullivan
Jan 18 '02,,R,T,OT,TBL,28-14-9-0,2,2,1,1,0,3,0,0,36,32,17895,J. Thibault,M. St. Louis
Jan 16 '02,,R,W,,FLA,28-14-8-0,3,0,1,6,0,4,0,0,30,16,14341,J. Thibault,P. Housley
Jan 14 '02,,H,W,,EDM,27-14-8-0,2,1,0,2,0,4,0,1,31,18,12887,J. Thibault,P. Housley
Jan 12 '02,,R,L,,CBJ,26-14-8-0,4,5,2,5,3,9,0,0,36,29,18136,R. Tugnutt,G. Marshall
Jan 10 '02,,H,W,,CBJ,26-13-8-0,2,1,0,3,1,3,0,0,25,21,11945,S. Passmore,S. Dubinsky
Jan 09 '02,,R,L,,COL,25-13-8-0,3,7,2,5,3,6,0,0,30,26,18007,P. Roy,C. Drury
Jan 06 '02,,H,W,,PIT,25-12-8-0,2,0,0,2,0,2,0,0,19,22,16537,J. Thibault,K. Calder
Jan 04 '02,,H,W,,TBL,24-12-8-0,2,0,1,4,0,4,0,0,29,17,16608,J. Thibault,M. Peluso
Dec 31 '01,,R,W,OT,OTT,23-12-8-0,5,4,2,5,0,4,0,0,28,33,17622,J. Thibault,E. Daze
Dec 30 '01,,H,W,,ANA,22-12-8-0,2,1,0,1,1,5,0,0,31,31,17382,J. Thibault,S. Sullivan
Dec 27 '01,,H,W,,COL,21-12-8-0,3,1,0,3,0,3,0,0,22,24,21811,S. Passmore,B. Probert
Dec 26 '01,,R,W,,STL,20-12-8-0,3,1,1,2,0,2,0,0,18,24,19646,J. Thibault,T. Amonte
Dec 23 '01,,H,L,,DET,19-12-8-0,0,5,0,1,2,4,0,0,23,25,22158,D. Hasek,B. Shanahan
Dec 21 '01,,H,W,,EDM,19-11-8-0,5,1,2,2,0,4,0,0,20,22,14326,J. Thibault,A. Zhamnov
Dec 19 '01,,R,W,,BUF,18-11-8-0,6,5,0,1,2,5,0,0,21,29,15938,J. Thibault,S. Sullivan
Dec 17 '01,,R,W,,DET,17-11-8-0,2,0,0,5,0,4,0,0,37,28,20058,J. Thibault,A. Zhamnov
Dec 15 '01,,R,L,,NSH,16-11-8-0,2,5,1,5,1,4,0,1,33,30,15173,M. Dunham,P. Tenkrat
