Date,Video,H/R,Dec,O/S,Opp,Record,GF,GA,PPG,PP Opp,PPGA,TS,SHGF,SHGA,SF,SA,Att,W Goalie,W Goal
Apr 19 '98,,R,L,,BOS,42-29-11,1,2,1,4,1,6,0,0,27,39,17565,B. Dafoe,S. Samsonov
Apr 18 '98,,H,L,,NYR,42-28-11,1,2,0,3,1,2,0,0,32,21,19691,M. Richter,A. Graves
Apr 16 '98,,R,W,,FLA,42-27-11,7,3,3,8,0,8,0,1,29,36,14703,S. Burke,C. Therien
Apr 13 '98,,R,L,,BUF,41-27-11,1,2,1,7,0,7,0,1,31,24,18004,D. Hasek,M. Grosek
Apr 11 '98,,H,W,,WSH,41-26-11,4,3,1,4,1,6,0,0,26,30,19662,S. Burke,R. Brind'Amour
Apr 09 '98,,R,L,,FLA,40-26-11,2,3,0,3,0,6,0,0,25,27,14703,K. McLean,B. Lindsay
Apr 08 '98,,R,W,,TBL,40-25-11,6,1,3,9,0,3,0,0,37,16,14280,S. Burke,J. LeClair
Apr 04 '98,,H,L,,FLA,39-25-11,1,4,0,7,1,4,0,0,38,24,19567,J. Vanbiesbrouck,K. Muller
Apr 02 '98,,H,W,,LAK,39-24-11,3,0,1,4,0,3,0,0,24,29,19612,S. Burke,A. Daigle
Mar 31 '98,,H,W,,CHI,38-24-11,3,2,1,5,0,3,0,1,23,27,19632,S. Burke,J. LeClair
Mar 29 '98,,R,W,,CAR,37-24-11,3,1,1,5,1,6,0,0,18,32,13216,S. Burke,D. Zubrus
Mar 28 '98,,H,L,,CAR,36-24-11,2,4,1,5,1,6,0,0,24,36,19608,T. Kidd,M. Gelinas
Mar 26 '98,,R,L,,BOS,36-23-11,2,4,1,3,0,4,1,0,39,27,15985,B. Dafoe,P. Axelsson
Mar 24 '98,,R,L,,NJD,36-22-11,2,3,1,3,2,5,0,0,25,25,19040,M. Brodeur,R. McKay
Mar 22 '98,,H,W,OT,NYR,36-21-11,5,4,2,6,0,3,0,0,34,33,19658,S. Burke,S. Podein
Mar 21 '98,,R,L,,PIT,35-21-11,3,4,1,6,3,8,0,0,25,15,17145,T. Barrasso,I. Moran
Mar 19 '98,,H,T,OT,ANA,35-20-11,3,3,1,4,0,2,0,0,36,20,19670,M. Shtalenkov,F. Banham
Mar 16 '98,,H,W,,TOR,35-20-10,4,1,0,3,0,2,0,0,28,24,19588,R. Hextall,C. Forbes
Mar 14 '98,,H,W,,DET,34-20-10,6,1,4,6,1,8,0,0,30,25,19676,R. Hextall,A. Daigle
Mar 12 '98,,H,W,,VAN,33-20-10,3,2,0,5,0,5,0,1,36,24,19587,R. Hextall,J. LeClair
Mar 10 '98,,H,T,OT,NJD,32-20-10,2,2,1,6,1,6,0,0,19,35,19649,M. Brodeur,A. Daigle
Mar 08 '98,,H,W,OT,PIT,32-20-9,4,3,1,7,1,7,0,0,29,26,19564,R. Hextall,A. Daigle
Mar 07 '98,,R,L,,PIT,31-20-9,4,6,2,6,1,6,1,1,38,28,17103,K. Wregget,M. Straka
Mar 05 '98,,H,W,,WSH,31-19-9,3,2,0,8,1,7,1,0,20,26,19546,R. Hextall,C. Gratton
Mar 03 '98,,R,L,,NYI,30-19-9,1,3,1,5,2,6,0,0,35,24,12085,T. Salo,Z. Palffy
Mar 02 '98,,R,L,,NJD,30-18-9,3,4,0,6,0,3,0,1,20,27,19040,M. Brodeur,S. Thomas
Feb 28 '98,,R,W,,NYR,30-17-9,3,1,0,5,1,7,0,0,33,27,18200,R. Hextall,E. Lindros
Feb 07 '98,,R,L,,COL,29-17-9,2,3,1,5,1,6,0,1,21,22,16061,P. Roy,E. Lacroix
Feb 05 '98,,R,W,,PHX,29-16-9,6,2,1,2,1,4,0,0,25,20,16210,G. Snow,R. Brind'Amour
Feb 04 '98,,R,L,,DAL,28-16-9,0,1,0,4,1,3,0,0,26,20,16928,R. Turek,P. Verbeek
Jan 31 '98,,H,L,OT,WSH,28-15-9,2,3,0,3,0,4,1,0,33,26,19708,B. Ranford,M. Pivonka
Jan 29 '98,,H,L,,MTL,28-14-9,2,3,0,6,0,1,0,0,34,23,19650,A. Moog,B. Savage
Jan 28 '98,,R,L,,NYI,28-13-9,1,6,0,4,3,8,0,0,23,25,11126,T. Salo,Z. Palffy
Jan 26 '98,,H,W,,NYI,28-12-9,3,1,1,5,0,3,0,0,21,11,19593,R. Hextall,R. Brind'Amour
Jan 24 '98,,R,L,,DET,27-12-9,0,1,0,2,0,3,0,0,20,25,19983,C. Osgood,B. Shanahan
Jan 22 '98,,R,W,,NYR,27-11-9,4,3,2,4,2,5,0,0,32,33,18200,G. Snow,D. Zubrus
Jan 20 '98,,H,W,,BUF,26-11-9,3,0,1,7,0,4,0,0,29,29,19654,R. Hextall,R. Brind'Amour
Jan 14 '98,,H,T,OT,MTL,25-11-9,3,3,2,5,0,4,0,0,33,29,19667,J. Thibault,B. Savage
Jan 11 '98,,R,W,,TBL,25-11-8,5,2,2,7,1,7,0,1,34,37,13355,R. Hextall,T. Klatt
Jan 09 '98,,R,L,,WSH,24-11-8,1,4,0,4,0,4,0,0,25,17,19740,O. Kolzig,P. Bondra
Jan 08 '98,,R,T,OT,CAR,24-10-8,3,3,1,4,2,4,0,0,41,29,11908,T. Kidd,J. LeClair
Jan 03 '98,,R,W,,OTT,24-10-7,7,2,0,3,0,2,0,1,28,18,18500,G. Snow,J. LeClair
Dec 31 '97,,R,W,,VAN,23-10-7,8,0,3,6,0,3,0,0,44,27,18422,R. Hextall,T. Klatt
Dec 30 '97,,R,W,,EDM,22-10-7,3,1,1,5,0,3,0,0,27,30,17099,G. Snow,J. Niinimaa
Dec 27 '97,,R,L,,CGY,21-10-7,2,5,0,5,1,5,0,0,27,31,18742,D. Roloson,Z. Zalapski
Dec 23 '97,,H,W,,CAR,21-9-7,4,2,0,3,0,2,0,0,31,23,19594,R. Hextall,C. Gratton
Dec 20 '97,,H,W,,FLA,20-9-7,2,0,2,5,0,3,0,0,25,14,19609,G. Snow,R. Brind'Amour
Dec 18 '97,,H,T,OT,BOS,19-9-7,2,2,0,3,0,4,0,0,30,24,19484,R. Tallas,J. Otto
