Date,Video,H/R,Dec,O/S,Opp,Record,GF,GA,PPG,PP Opp,PPGA,TS,SHGF,SHGA,SF,SA,Att,W Goalie,W Goal
19 Jun '06,,R,L,,CAR,15-9,1,3,0,4,1,5,0,0,23,27,18978,C. Ward,
17 Jun '06,,H,W,,CAR,15-8,4,0,3,9,0,6,0,0,34,16,16839,J. Markkanen,
14 Jun '06,,R,W,OT,CAR,14-8,4,3,1,7,3,7,1,0,29,24,18974,J. Markkanen,F. Pisani
12 Jun '06,,H,L,,CAR,13-8,1,2,0,5,1,6,0,0,21,20,16839,C. Ward,
10 Jun '06,,H,W,,CAR,13-7,2,1,0,7,0,5,0,0,30,25,16839,J. Markkanen,
07 Jun '06,,R,L,,CAR,12-7,0,5,0,6,3,10,0,0,25,26,18928,C. Ward,
05 Jun '06,,R,L,,CAR,12-6,4,5,1,7,1,5,0,1,38,26,18797,C. Ward,
27 May '06,,R,W,,ANA,12-5,2,1,0,6,1,11,0,0,25,33,17174,D. Roloson,
25 May '06,,H,L,,ANA,11-5,3,6,1,7,1,8,0,0,23,46,16839,J. Giguere,
23 May '06,,H,W,,ANA,11-4,5,4,2,8,0,7,0,0,22,38,16839,D. Roloson,
21 May '06,,R,W,,ANA,10-4,3,1,1,3,0,5,0,0,25,34,17264,D. Roloson,
19 May '06,,R,W,,ANA,9-4,3,1,1,5,1,8,1,0,26,32,17174,D. Roloson,
17 May '06,,H,W,,SJS,8-4,2,0,0,5,0,8,0,0,26,24,16839,D. Roloson,
14 May '06,,R,W,,SJS,7-4,6,3,3,7,1,7,1,0,18,24,17496,D. Roloson,
12 May '06,,H,W,,SJS,6-4,6,3,1,5,0,4,0,0,35,25,16839,D. Roloson,
10 May '06,,H,W,OT,SJS,5-4,3,2,1,6,0,5,0,0,58,34,16839,D. Roloson,S. Horcoff
08 May '06,,R,L,,SJS,4-4,1,2,0,2,1,6,0,0,25,38,17496,V. Toskala,
07 May '06,,R,L,,SJS,4-3,1,2,1,5,0,5,0,0,16,30,17496,V. Toskala,
01 May '06,,H,W,,DET,4-2,4,3,2,6,1,4,0,0,30,36,16839,D. Roloson,
29 Apr '06,,R,W,,DET,3-2,3,2,1,4,0,6,0,0,19,32,20066,D. Roloson,
27 Apr '06,,H,L,,DET,2-2,2,4,2,9,3,11,0,0,26,31,16839,M. Legace,
25 Apr '06,,H,W,OT,DET,2-1,4,3,1,9,2,9,0,0,32,47,16839,D. Roloson,J. Stoll
23 Apr '06,,R,W,,DET,1-1,4,2,0,3,1,4,0,0,24,35,20066,D. Roloson,
21 Apr '06,,R,L,OT,DET,0-1,2,3,2,6,1,6,0,0,25,57,20066,M. Legace,K. Maltby
