Date,Video,H/R,Dec,O/S,Opp,Record,GF,GA,PPG,PP Opp,PPGA,TS,SHGF,SHGA,SF,SA,Att,W Goalie,W Goal
18 Apr '06,,H,W,,PIT,41-33-8,5,3,1,5,1,7,0,0,32,33,19392,J. Aubin,
16 Apr '06,,R,L,,BUF,40-33-8,0,6,0,6,2,7,0,0,31,40,18690,R. Miller,
15 Apr '06,,H,W,,OTT,40-32-8,5,1,3,7,0,5,0,0,31,31,19410,J. Aubin,
13 Apr '06,,R,W,OT,NYI,39-32-8,4,3,1,6,0,4,0,0,31,26,10430,J. Aubin,M. Stajan
11 Apr '06,,H,W,OT,FLA,38-32-8,6,5,5,9,1,5,0,0,53,26,19371,J. Aubin,T. Kaberle
08 Apr '06,,R,W,,PHI,37-32-8,5,2,5,8,1,5,0,0,29,30,19783,J. Aubin,
06 Apr '06,,R,O,SO,BOS,36-32-8,2,2,0,3,0,4,0,0,33,27,13260,T. Thomas,
05 Apr '06,,H,W,,NYI,36-32-7,3,2,1,6,2,7,0,0,22,29,19317,J. Aubin,
03 Apr '06,,H,O,SO,BUF,35-32-7,2,2,0,6,1,5,0,0,33,36,19320,M. Biron,
01 Apr '06,,H,W,,BUF,35-32-6,7,0,1,4,0,7,0,0,23,24,19434,J. Aubin,
28 Mar '06,,R,W,,PHI,34-32-6,3,2,0,2,1,4,0,0,26,30,19651,J. Aubin,
26 Mar '06,,R,W,,NJD,33-32-6,4,3,0,0,2,5,0,0,30,38,13593,J. Aubin,
25 Mar '06,,R,L,,MTL,32-32-6,2,6,1,4,3,7,0,0,28,29,21273,C. Huet,
23 Mar '06,,R,L,,MTL,32-31-6,1,5,1,6,2,7,0,0,34,30,21273,C. Huet,
21 Mar '06,,H,W,,CAR,32-30-6,3,2,3,5,1,4,0,0,29,35,19447,M. Tellqvist,
19 Mar '06,,R,W,,PIT,31-30-6,1,0,0,3,0,4,0,0,23,21,15174,M. Tellqvist,
18 Mar '06,,R,L,,NYR,30-30-6,2,5,2,9,3,6,0,0,35,24,18200,H. Lundqvist,
16 Mar '06,,R,L,,BUF,30-29-6,1,3,1,6,1,3,0,1,28,33,18690,R. Miller,
14 Mar '06,,H,W,SO,BOS,30-28-6,4,4,2,9,2,5,0,0,33,32,19441,M. Tellqvist,
11 Mar '06,,H,W,,TBL,29-28-6,5,1,2,7,0,7,1,0,30,30,19431,M. Tellqvist,
10 Mar '06,,R,O,SO,NYI,28-28-6,1,1,1,7,0,7,0,0,23,27,12425,R. DiPietro,
07 Mar '06,,H,W,,MTL,28-28-5,5,3,4,11,2,5,0,0,34,33,19549,E. Belfour,
04 Mar '06,,H,L,,OTT,27-28-5,2,4,0,5,0,3,0,1,24,26,19486,R. Emery,
03 Mar '06,,R,L,,BUF,27-27-5,2,6,0,6,2,10,0,0,23,32,18690,R. Miller,
28 Feb '06,,H,L,,WSH,27-26-5,3,5,1,9,2,9,0,1,29,27,19449,B. Johnson,
11 Feb '06,,H,L,,NYR,27-25-5,2,4,2,6,1,4,0,0,30,22,19417,K. Weekes,
10 Feb '06,,R,L,,NYR,27-24-5,2,4,0,4,3,7,0,0,21,32,18200,H. Lundqvist,
07 Feb '06,,H,W,,ATL,27-23-5,4,1,1,5,1,5,0,0,28,34,19427,E. Belfour,
04 Feb '06,,H,W,,NJD,26-23-5,4,2,1,3,1,3,0,0,19,38,19413,E. Belfour,
03 Feb '06,,R,L,,WSH,25-23-5,1,4,0,2,0,4,0,0,26,30,15619,O. Kolzig,
31 Jan '06,,R,O,SO,TBL,25-22-5,2,2,1,4,1,5,0,0,27,37,20634,S. Burke,
30 Jan '06,,R,W,,FLA,25-22-4,4,2,3,10,1,8,0,0,32,35,16802,E. Belfour,
28 Jan '06,,H,O,OT,MTL,24-22-4,3,4,1,4,1,5,0,0,24,20,19541,J. Theodore,S. Koivu
26 Jan '06,,H,L,,BUF,24-22-3,4,8,2,8,3,8,1,1,37,32,19477,R. Miller,
23 Jan '06,,R,L,,OTT,24-21-3,3,4,1,4,1,6,0,0,26,22,19865,D. Hasek,
21 Jan '06,,R,L,,OTT,24-20-3,0,7,0,7,0,6,0,1,23,41,20093,D. Hasek,
18 Jan '06,,R,L,,MIN,24-19-3,3,5,1,6,2,6,1,1,22,23,18568,M. Fernandez,
17 Jan '06,,R,L,,COL,24-18-3,3,5,1,6,3,8,0,0,28,31,18007,D. Aebischer,
14 Jan '06,,H,L,,PHX,24-17-3,3,4,3,8,2,7,0,0,28,28,19520,C. Joseph,
10 Jan '06,,R,L,,VAN,24-16-3,3,4,1,7,1,7,1,0,38,19,18630,A. Auld,
07 Jan '06,,R,W,,EDM,24-15-3,3,2,1,5,0,5,0,0,19,38,16839,M. Tellqvist,
06 Jan '06,,R,L,,CGY,23-15-3,0,1,0,5,0,6,0,0,27,28,19289,M. Kiprusoff,
02 Jan '06,,H,W,OT,PIT,23-14-3,3,2,0,7,1,2,0,0,38,22,19449,E. Belfour,B. McCabe
31 Dec '05,,R,W,,NJD,22-14-3,6,3,2,5,1,9,1,0,22,26,11971,E. Belfour,
29 Dec '05,,H,W,SO,BUF,21-14-3,3,3,1,5,1,4,1,1,28,30,19364,E. Belfour,
27 Dec '05,,R,W,OT,PIT,20-14-3,3,2,1,4,2,8,0,0,33,35,17132,M. Tellqvist,T. Kaberle
26 Dec '05,,H,W,,NJD,19-14-3,2,1,1,6,0,6,0,0,27,34,19314,E. Belfour,
23 Dec '05,,H,W,,BOS,18-14-3,2,1,2,10,1,4,0,0,28,26,19410,E. Belfour,
22 Dec '05,,R,L,,BOS,17-14-3,1,4,0,9,1,8,0,0,27,25,17565,H. Toivonen,
19 Dec '05,,H,W,,NYI,17-13-3,9,6,1,4,3,10,2,0,34,33,19403,E. Belfour,
17 Dec '05,,R,L,,OTT,16-13-3,2,8,1,6,6,11,0,0,29,43,19935,D. Hasek,
12 Dec '05,,H,W,,ANA,16-12-3,3,2,2,6,0,8,0,0,27,29,19401,M. Tellqvist,
10 Dec '05,,H,L,,DAL,15-12-3,1,2,0,7,1,4,0,0,20,34,19394,M. Turco,
06 Dec '05,,H,L,,LAK,15-11-3,1,2,1,9,1,8,0,0,37,23,19403,M. Garon,
03 Dec '05,,H,L,,SJS,15-10-3,4,5,1,6,2,5,0,1,28,27,19386,V. Toskala,
01 Dec '05,,R,W,,ATL,15-9-3,4,0,3,11,0,8,1,0,28,28,12961,M. Tellqvist,
30 Nov '05,,R,L,,TBL,14-9-3,1,2,0,5,1,6,0,0,21,24,19847,J. Grahame,
28 Nov '05,,R,W,,FLA,14-8-3,2,1,1,6,1,6,0,0,26,35,11215,E. Belfour,
26 Nov '05,,H,W,OT,MTL,13-8-3,4,3,2,6,0,3,0,0,37,33,19505,E. Belfour,M. Sundin
25 Nov '05,,R,O,SO,CAR,12-8-3,3,3,1,5,2,9,0,1,38,35,18730,M. Gerber,
23 Nov '05,,H,L,,BOS,12-8-2,1,5,0,6,2,6,0,0,21,37,19403,A. Raycroft,
19 Nov '05,,H,W,,ATL,12-7-2,5,1,0,5,1,4,1,0,38,32,19412,E. Belfour,
17 Nov '05,,R,W,,BOS,11-7-2,4,1,2,7,1,4,0,0,26,32,17257,M. Tellqvist,
15 Nov '05,,H,W,,NYR,10-7-2,2,1,2,4,0,4,0,0,24,28,19442,E. Belfour,
12 Nov '05,,R,W,OT,MTL,9-7-2,5,4,2,6,1,8,1,0,24,35,21273,E. Belfour,J. O'Neill
11 Nov '05,,R,L,,BUF,8-7-2,2,5,1,3,2,7,0,0,29,30,18690,M. Biron,
08 Nov '05,,H,W,,WSH,8-6-2,6,4,2,10,1,7,0,0,34,30,19421,E. Belfour,
06 Nov '05,,R,L,,WSH,7-6-2,4,5,1,7,3,9,0,1,30,33,12859,O. Kolzig,
05 Nov '05,,H,W,,TBL,7-5-2,5,3,2,8,2,7,0,0,26,36,19290,E. Belfour,
03 Nov '05,,R,L,,CAR,6-5-2,3,4,0,6,2,7,1,0,25,35,13801,C. Ward,
31 Oct '05,,H,W,,FLA,6-4-2,2,1,1,4,0,3,0,0,24,32,19143,E. Belfour,
29 Oct '05,,H,L,,OTT,5-4-2,0,8,0,6,1,8,0,0,27,33,19480,D. Hasek,
27 Oct '05,,R,L,,BOS,5-3-2,1,2,1,5,1,3,0,0,37,30,15917,H. Toivonen,
24 Oct '05,,H,W,SO,BOS,5-2-2,4,4,2,4,0,10,1,0,32,53,19383,E. Belfour,
22 Oct '05,,H,L,,PHI,4-2-2,2,5,1,4,1,8,0,1,24,32,19391,R. Esche,
20 Oct '05,,H,W,OT,CAR,4-1-2,5,4,1,5,1,6,1,0,23,32,19258,E. Belfour,K. Klee
15 Oct '05,,R,W,,MTL,3-1-2,3,2,2,4,1,7,0,0,21,31,21273,E. Belfour,
14 Oct '05,,R,W,,ATL,2-1-2,9,1,7,16,0,7,0,0,34,20,17248,E. Belfour,
11 Oct '05,,H,W,,PHI,1-1-2,4,2,1,6,0,4,0,1,22,33,19391,M. Tellqvist,
10 Oct '05,,R,O,SO,OTT,0-1-2,5,5,3,8,3,7,0,0,27,36,18680,D. Hasek,
08 Oct '05,,H,L,,MTL,0-1-1,4,5,1,6,2,4,0,0,20,25,19410,J. Theodore,
05 Oct '05,,H,O,SO,OTT,0-0-1,2,2,1,11,0,5,0,0,25,23,19452,D. Hasek,
