Date,Video,H/R,Dec,O/S,Opp,Record,GF,GA,PPG,PP Opp,PPGA,TS,SHGF,SHGA,SF,SA,Att,W Goalie,W Goal
Apr 07 '12,video,H,L,,NSH,41-35-6,1,6,0,1,0,1,0,0,45,29,18007,A. Lindback,C. Smith
Apr 05 '12,video,H,L,,CBJ,41-34-6,2,5,1,3,1,3,0,0,37,28,15610,S. Mason,R. Nash
Mar 30 '12,video,R,W,,CGY,41-33-6,4,1,0,0,1,4,0,0,24,39,19289,S. Varlamov,D. Jones
Mar 28 '12,video,R,L,,VAN,40-33-6,0,1,0,5,0,3,0,1,43,22,18890,C. Schneider,C. Higgins
Mar 26 '12,video,R,L,,SJS,40-32-6,1,5,0,2,1,4,0,0,32,36,17562,A. Niemi,A. Desjardins
Mar 24 '12,video,H,O,OT,VAN,40-31-6,2,3,2,6,1,5,0,0,40,32,18007,R. Luongo,C. Higgins
Mar 22 '12,video,R,L,,PHX,40-31-5,2,3,0,2,0,5,0,0,41,25,14938,M. Smith,R. Torres
Mar 20 '12,video,H,W,OT,CGY,40-30-5,2,1,0,0,0,3,0,0,33,32,14223,S. Varlamov,D. Jones
Mar 17 '12,video,R,W,,NYR,39-30-5,3,1,1,2,0,5,0,0,20,42,18200,S. Varlamov,G. Landeskog
Mar 15 '12,video,R,O,SO,NJD,38-30-5,0,0,0,1,0,1,0,0,28,33,16055,M. Brodeur,I. Kovalchuk
Mar 14 '12,video,R,W,SO,BUF,38-30-4,4,4,1,4,0,2,0,1,42,24,18690,S. Varlamov,P. Mueller
Mar 12 '12,video,H,W,OT,ANA,37-30-4,3,2,0,1,1,1,0,0,33,40,15045,S. Varlamov,G. Landeskog
Mar 10 '12,video,H,W,SO,EDM,36-30-4,2,2,0,2,0,2,0,0,32,30,15683,S. Varlamov,M. Hejduk
Mar 08 '12,video,R,L,,NSH,35-30-4,2,4,0,0,0,2,0,0,17,31,17113,P. Rinne,S. Kostitsyn
Mar 06 '12,video,H,W,,MIN,35-29-4,7,1,1,4,0,2,0,0,39,22,13385,S. Varlamov,J. McGinn
Mar 04 '12,video,R,W,,MIN,34-29-4,2,0,1,2,0,3,0,0,36,30,17354,S. Varlamov,J. McGinn
Mar 03 '12,video,H,L,,PIT,33-29-4,1,5,0,4,0,3,0,0,36,28,18007,M. Fleury,D. Engelland
Mar 01 '12,video,H,L,,CBJ,33-28-4,0,2,0,2,1,2,0,0,33,28,13236,S. Mason,N. Nikitin
Feb 27 '12,video,H,W,,ANA,33-27-4,4,1,0,1,1,3,0,0,23,28,15133,S. Varlamov,R. O'Reilly
Feb 25 '12,video,R,W,,DET,32-27-4,4,3,0,2,1,3,1,0,27,31,20066,J. Giguere,S. Downie
Feb 24 '12,video,R,W,,CBJ,31-27-4,5,0,0,1,0,4,0,0,25,28,16925,S. Varlamov,D. Jones
Feb 22 '12,video,H,W,,LAK,30-27-4,4,1,0,1,0,3,0,0,27,33,15907,S. Varlamov,P. Stastny
Feb 19 '12,video,R,L,,WPG,29-27-4,1,5,1,5,2,5,0,0,32,25,15004,O. Pavelec,B. Little
Feb 17 '12,video,R,W,,EDM,29-26-4,3,1,1,4,0,4,0,0,23,27,16839,S. Varlamov,M. Olver
Feb 15 '12,video,R,L,,VAN,28-26-4,1,3,0,2,0,1,0,0,30,31,18890,R. Luongo,J. Hansen
Feb 11 '12,video,R,O,OT,STL,28-25-4,2,3,1,2,2,5,0,0,19,44,19150,B. Elliott,C. Colaiacovo
Feb 10 '12,video,H,W,OT,CAR,28-25-3,4,3,0,0,0,3,0,0,33,42,16854,J. Giguere,R. O'Reilly
Feb 07 '12,video,H,W,,CHI,27-25-3,5,2,0,0,0,3,0,0,29,31,16553,J. Giguere,G. Landeskog
Feb 04 '12,video,H,O,SO,VAN,26-25-3,2,2,1,4,0,5,0,0,46,29,17024,R. Luongo,M. Raymond
Feb 02 '12,video,H,L,,MIN,26-25-2,0,1,0,1,0,1,0,0,37,21,14186,N. Backstrom,G. Zanon
