Date,Video,H/R,Dec,O/S,Opp,Record,GF,GA,PPG,PP Opp,PPGA,TS,SHGF,SHGA,SF,SA,Att,W Goalie,W Goal
Jun 15 '11,video,R,W,,VAN,16-9,4,0,0,1,0,2,1,0,21,37,18860,T. Thomas,P. Bergeron
Jun 13 '11,video,H,W,,VAN,15-9,5,2,2,5,1,6,0,0,40,38,17565,T. Thomas,A. Ference
Jun 10 '11,video,R,L,,VAN,14-9,0,1,0,4,0,3,0,0,31,25,18860,R. Luongo,M. Lapierre
Jun 08 '11,video,H,W,,VAN,14-8,4,0,0,4,0,6,0,0,29,38,17565,T. Thomas,R. Peverley
Jun 06 '11,video,H,W,,VAN,13-8,8,1,2,4,0,8,2,0,38,41,17565,T. Thomas,M. Recchi
Jun 04 '11,video,R,L,OT,VAN,12-8,2,3,1,3,1,2,0,0,30,33,18860,R. Luongo,A. Burrows
Jun 01 '11,video,R,L,,VAN,12-7,0,1,0,6,0,6,0,0,36,34,18860,R. Luongo,R. Torres
May 27 '11,video,H,W,,TBL,12-6,1,0,0,0,0,0,0,0,38,24,17565,T. Thomas,N. Horton
May 25 '11,video,R,L,,TBL,11-6,4,5,1,5,3,4,0,0,20,26,21426,D. Roloson,M. St. Louis
May 23 '11,video,H,W,,TBL,11-5,3,1,0,4,0,4,0,0,20,34,17565,T. Thomas,B. Marchand
May 21 '11,video,R,L,,TBL,10-5,3,5,0,2,0,2,1,0,30,37,21216,M. Smith,S. Gagne
May 19 '11,video,R,W,,TBL,10-4,2,0,0,3,0,3,0,0,25,31,21027,T. Thomas,D. Krejci
May 17 '11,video,H,W,,TBL,9-4,6,5,2,6,1,4,0,0,35,41,17565,T. Thomas,M. Ryder
May 14 '11,video,H,L,,TBL,8-4,2,5,0,4,1,5,0,0,33,34,17565,D. Roloson,T. Purcell
May 06 '11,video,H,W,,PHI,8-3,5,1,1,5,0,3,0,0,27,23,17565,T. Thomas,J. Boychuk
May 04 '11,video,H,W,,PHI,7-3,5,1,1,4,0,2,0,0,28,38,17565,T. Thomas,D. Krejci
May 02 '11,video,R,W,OT,PHI,6-3,3,2,0,2,1,4,0,0,41,54,19962,T. Thomas,D. Krejci
Apr 30 '11,video,R,W,,PHI,5-3,7,3,0,5,1,5,0,0,33,34,19641,T. Thomas,D. Krejci
Apr 27 '11,video,H,W,OT,MTL,4-3,4,3,0,2,2,4,0,1,34,37,17565,T. Thomas,N. Horton
Apr 26 '11,video,R,L,,MTL,3-3,1,2,0,4,2,7,0,0,32,27,21273,C. Price,B. Gionta
Apr 23 '11,video,H,W,OT,MTL,3-2,2,1,0,3,0,2,0,0,51,45,17565,T. Thomas,N. Horton
Apr 21 '11,video,R,W,OT,MTL,2-2,5,4,0,1,1,2,0,0,35,38,21273,T. Thomas,M. Ryder
Apr 18 '11,video,R,W,,MTL,1-2,4,2,0,4,0,5,0,0,25,36,21273,T. Thomas,R. Peverley
Apr 16 '11,video,H,L,,MTL,0-2,1,3,0,4,1,3,0,0,35,26,17565,C. Price,M. Darche
Apr 14 '11,video,H,L,,MTL,0-1,0,2,0,3,0,4,0,0,31,20,17565,C. Price,B. Gionta
