Date,Video,H/R,Dec,O/S,Opp,Record,GF,GA,PPG,PP Opp,PPGA,TS,SHGF,SHGA,SF,SA,Att,W Goalie,W Goal
Jun 01 '14,video,H,L,OT,LAK,11-8,4,5,2,5,0,2,0,0,41,32,22315,J. Quick,A. Martinez
May 30 '14,video,R,W,,LAK,11-7,4,3,1,2,1,2,0,0,25,29,18471,C. Crawford,P. Kane
May 28 '14,video,H,W,OT,LAK,10-7,5,4,1,4,0,3,0,0,45,44,21871,C. Crawford,M. Handzus
May 26 '14,video,R,L,,LAK,9-7,2,5,0,3,2,3,0,0,24,21,18468,J. Quick,D. Brown
May 24 '14,video,R,L,,LAK,9-6,3,4,0,4,1,3,1,0,27,32,18374,J. Quick,D. Doughty
May 21 '14,video,H,L,,LAK,9-5,2,6,1,4,2,4,0,0,25,31,22019,J. Quick,J. Muzzin
May 18 '14,video,H,W,,LAK,9-4,3,1,1,2,0,2,0,0,20,26,21832,C. Crawford,D. Keith
May 13 '14,video,R,W,OT,MIN,8-4,2,1,0,1,0,3,0,0,27,35,19396,C. Crawford,P. Kane
May 11 '14,video,H,W,,MIN,7-4,2,1,1,2,0,1,0,0,28,28,22016,C. Crawford,J. Toews
May 09 '14,video,R,L,,MIN,6-4,2,4,0,2,1,5,0,0,20,31,19405,I. Bryzgalov,N. Niederreiter
May 06 '14,video,R,L,,MIN,6-3,0,4,0,2,1,4,0,0,19,18,19416,I. Bryzgalov,E. Haula
May 04 '14,video,H,W,,MIN,6-2,4,1,0,2,0,1,0,0,22,19,22018,C. Crawford,B. Saad
May 02 '14,video,H,W,,MIN,5-2,5,2,2,4,0,3,0,0,22,32,22116,C. Crawford,P. Kane
Apr 27 '14,video,H,W,,STL,4-2,5,1,1,2,0,6,0,0,27,36,22144,C. Crawford,J. Toews
Apr 25 '14,video,R,W,OT,STL,3-2,3,2,0,2,0,2,0,0,30,29,19796,C. Crawford,J. Toews
Apr 23 '14,video,H,W,OT,STL,2-2,4,3,1,2,1,5,0,0,34,33,22123,C. Crawford,P. Kane
Apr 21 '14,video,H,W,,STL,1-2,2,0,0,4,0,3,0,0,25,34,22112,C. Crawford,J. Toews
Apr 19 '14,video,R,L,OT,STL,0-2,3,4,0,4,1,9,0,0,28,31,19639,R. Miller,B. Jackman
Apr 17 '14,video,R,L,OT,STL,0-1,3,4,1,6,0,4,0,0,42,52,19423,R. Miller,A. Steen
