Date,Video,H/R,Dec,O/S,Opp,Record,GF,GA,PPG,PP Opp,PPGA,TS,SHGF,SHGA,SF,SA,Att,W Goalie,W Goal
Apr 11 '15,video,R,L,,LAK,40-33-9,1,4,1,3,0,3,0,0,21,36,18230,J. Quick,B. McNabb
Apr 09 '15,video,R,W,,EDM,40-32-9,3,1,0,1,0,2,0,0,52,27,16839,A. Niemi,B. Lerg
Apr 06 '15,video,H,L,,DAL,39-32-9,1,5,1,5,2,6,0,0,24,25,17562,J. Enroth,P. Eaves
Apr 04 '15,video,R,L,,ARI,39-31-9,3,5,2,6,2,4,0,0,45,36,14752,M. Smith,M. Arcobello
Apr 03 '15,video,H,W,,ARI,39-30-9,3,1,0,2,0,1,0,0,37,21,17562,A. Niemi,J. Pavelski
Apr 01 '15,video,H,W,,COL,38-30-9,5,1,0,1,1,2,0,0,30,20,17562,A. Stalock,C. Tierney
Mar 29 '15,video,R,O,SO,PIT,37-30-9,2,2,1,6,1,2,0,0,32,33,18620,M. Fleury,D. Perron
Mar 28 '15,video,R,W,SO,PHI,37-30-8,2,2,1,4,1,3,0,0,44,18,18783,A. Stalock,B. Burns
Mar 26 '15,video,R,W,,DET,36-30-8,6,4,0,1,0,4,0,0,30,34,20027,A. Niemi,P. Marleau
Mar 23 '15,video,R,L,,OTT,35-30-8,2,5,1,1,0,1,0,0,31,37,18193,A. Hammond,A. Chiasson
Mar 21 '15,video,R,L,,MTL,35-29-8,0,2,0,2,0,0,0,0,29,29,21286,C. Price,T. Plekanec
Mar 19 '15,video,R,W,,TOR,35-28-8,4,1,1,5,0,2,0,0,42,28,18926,A. Niemi,L. Couture
Mar 17 '15,video,R,L,,WPG,34-28-8,2,5,0,3,2,3,0,0,40,22,15016,O. Pavelec,A. Ladd
Mar 14 '15,video,H,L,,CHI,34-27-8,2,6,1,4,2,4,0,0,35,30,17562,C. Crawford,B. Saad
Mar 12 '15,video,H,W,,NSH,34-26-8,2,0,2,5,0,2,0,0,21,35,17562,A. Niemi,T. Hertl
Mar 09 '15,video,H,W,SO,PIT,33-26-8,1,1,0,3,0,3,0,0,30,40,17336,A. Niemi,T. Wingels
Mar 07 '15,video,H,L,,VAN,32-26-8,2,3,1,2,1,5,0,0,40,34,17562,E. Lack,R. Vrbata
Mar 03 '15,video,R,W,,VAN,32-25-8,6,2,0,1,1,5,0,0,30,28,18535,A. Niemi,L. Couture
Mar 02 '15,video,H,W,,MTL,31-25-8,4,0,2,3,0,0,0,0,37,20,17236,A. Stalock,B. Smith
Feb 28 '15,video,H,L,,OTT,30-25-8,2,4,1,2,2,3,0,0,30,31,17562,A. Hammond,M. Hoffman
Feb 26 '15,video,H,L,,DET,30-24-8,2,3,1,4,1,5,0,0,22,35,17562,J. Howard,L. Glendening
Feb 21 '15,video,H,L,,LAK,30-23-8,1,2,0,3,0,2,0,0,32,29,70205,J. Quick,M. Gaborik
Feb 19 '15,video,R,W,,DAL,30-22-8,5,2,0,2,1,3,0,0,28,39,17568,A. Niemi,A. Desjardins
Feb 17 '15,video,R,L,,NSH,29-22-8,1,5,0,3,1,2,0,0,43,37,16206,P. Rinne,C. Smith
Feb 15 '15,video,H,L,,TBL,29-21-8,2,5,1,3,0,1,0,0,35,33,17562,B. Bishop,O. Palat
Feb 13 '15,video,R,W,,ARI,29-20-8,4,2,1,3,1,2,0,0,26,36,16713,A. Niemi,B. Goodrow
Feb 11 '15,video,H,O,OT,WSH,28-20-8,4,5,1,1,1,2,0,0,30,33,16956,B. Holtby,J. Ward
Feb 09 '15,video,H,L,,CGY,28-20-7,1,4,0,3,1,3,0,0,34,27,17010,J. Hiller,L. Bouma
Feb 07 '15,video,H,L,,CAR,28-19-7,4,5,0,1,1,4,0,0,27,30,17139,C. Ward,V. Rask
Feb 05 '15,video,R,W,,VAN,28-18-7,5,1,1,4,0,3,0,0,38,34,18508,A. Niemi,M. Karlsson
Feb 04 '15,video,R,L,,CGY,27-18-7,1,3,0,3,1,2,0,0,29,23,18781,J. Hiller,J. Hudler
Feb 02 '15,video,H,O,SO,EDM,27-17-7,4,4,1,2,0,1,0,0,37,40,17376,V. Fasth,R. Klinkhammer
Jan 31 '15,video,H,W,,CHI,27-17-6,2,0,0,3,0,1,0,0,20,31,17562,A. Niemi,M. Karlsson
Jan 29 '15,video,H,W,,ANA,26-17-6,6,3,1,5,0,2,1,0,33,28,17562,A. Niemi,M. Irwin
Jan 21 '15,video,H,W,,LAK,25-17-6,4,2,2,3,1,5,0,0,24,28,17562,A. Niemi,J. Pavelski
Jan 19 '15,video,H,L,,NJD,24-17-6,2,5,0,4,1,3,0,1,36,34,17562,C. Schneider,M. Cammalleri
Jan 17 '15,video,H,O,OT,CGY,24-16-6,3,4,1,2,0,2,0,1,22,23,17562,J. Ortio,S. Monahan
Jan 15 '15,video,H,W,,TOR,24-16-5,3,1,0,3,0,3,0,0,42,25,17562,A. Niemi,P. Marleau
Jan 13 '15,video,R,W,,ARI,23-16-5,3,2,1,3,0,3,0,0,25,29,10631,A. Niemi,B. Dillon
Jan 10 '15,video,H,L,,NYR,22-16-5,1,3,1,2,0,3,0,0,31,32,17562,H. Lundqvist,C. Kreider
Jan 08 '15,video,R,L,,STL,22-15-5,2,7,0,2,2,4,1,0,26,28,19220,B. Elliott,P. Stastny
Jan 06 '15,video,R,W,OT,MIN,22-14-5,4,3,0,4,0,2,0,0,26,31,19043,A. Stalock,M. Vlasic
Jan 05 '15,video,R,W,,WPG,21-14-5,3,2,1,7,2,3,0,0,37,19,15016,A. Niemi,M. Vlasic
Jan 03 '15,video,H,L,,STL,20-14-5,2,7,0,6,2,4,0,0,20,33,17562,B. Elliott,T. Oshie
Dec 31 '14,video,R,W,,ANA,20-13-5,3,0,1,8,0,3,0,0,27,28,17174,A. Niemi,J. Pavelski
Dec 30 '14,video,H,L,,VAN,19-13-5,1,3,0,4,0,0,0,0,32,21,17562,R. Miller,J. Hansen
Dec 27 '14,video,R,L,,LAK,19-12-5,1,3,0,2,2,4,0,0,22,29,18451,J. Quick,A. Kopitar
