Date,Video,H/R,Dec,O/S,Opp,Record,GF,GA,PPG,PP Opp,PPGA,TS,SHGF,SHGA,SF,SA,Att,W Goalie,W Goal
May 11 '16,video,H,L,,STL,7-6,1,6,0,3,1,2,0,0,32,19,18532,B. Elliott,P. Stastny
May 09 '16,video,R,W,,STL,7-5,3,2,1,1,0,2,0,0,14,37,19808,K. Lehtonen,J. Spezza
May 07 '16,video,H,L,,STL,6-5,1,4,0,2,0,1,0,0,28,22,18754,B. Elliott,D. Jaskin
May 05 '16,video,R,W,OT,STL,6-4,3,2,1,3,1,3,0,0,28,26,19770,K. Lehtonen,C. Eakin
May 03 '16,video,R,L,,STL,5-4,1,6,0,4,2,7,0,0,26,39,19323,B. Elliott,D. Backes
May 01 '16,video,H,L,OT,STL,5-3,3,4,0,4,2,5,0,0,34,25,18889,B. Elliott,D. Backes
Apr 29 '16,video,H,W,,STL,5-2,2,1,0,3,0,2,0,0,42,32,18532,K. Lehtonen,R. Faksa
Apr 24 '16,video,R,W,,MIN,4-2,5,4,1,2,2,4,0,0,24,29,19310,K. Lehtonen,A. Goligoski
Apr 22 '16,video,H,L,OT,MIN,3-2,4,5,0,2,0,0,0,0,41,24,18889,D. Dubnyk,M. Koivu
Apr 20 '16,video,R,W,,MIN,3-1,3,2,2,2,0,3,0,0,22,30,19080,A. Niemi,J. Spezza
Apr 18 '16,video,R,L,,MIN,2-1,3,5,0,2,1,2,0,0,17,25,19038,D. Dubnyk,M. Koivu
Apr 16 '16,,H,W,,MIN,2-0,2,1,0,5,1,5,0,0,28,26,18988,K. Lehtonen,J. Benn
Apr 14 '16,video,H,W,,MIN,1-0,4,0,1,6,0,2,0,0,32,22,18532,K. Lehtonen,R. Faksa
