Date,Video,H/R,Dec,O/S,Opp,Record,GF,GA,PPG,PP Opp,PPGA,TS,SHGF,SHGA,SF,SA,Att,W Goalie,W Goal
Apr 10 '09,,R,L,,MIN,40-34-8,4,8,1,4,3,5,0,1,35,37,18568,N. Backstrom,M. Bergeron
Apr 09 '09,,R,W,SO,DET,40-33-8,3,3,1,6,2,4,0,0,25,26,20066,P. Rinne,J. Arnott
Apr 07 '09,,H,L,,CHI,39-33-8,2,4,1,2,0,1,0,0,24,28,17113,N. Khabibulin,P. Kane
Apr 04 '09,,H,W,SO,CBJ,39-32-8,4,4,1,7,1,3,0,0,33,23,16750,P. Rinne,V. Koistinen
Apr 03 '09,,R,L,,CHI,38-32-8,1,3,0,1,0,2,0,0,26,32,21628,N. Khabibulin,J. Toews
Mar 31 '09,,R,L,,CBJ,38-31-8,1,2,0,2,0,2,0,0,22,33,14495,S. Mason,R. Torres
Mar 29 '09,,R,W,,DET,38-30-8,4,3,2,3,1,4,0,1,26,36,20066,P. Rinne,R. Suter
Mar 28 '09,,H,W,OT,LAK,37-30-8,4,3,1,4,0,2,1,0,28,27,17113,P. Rinne,S. Sullivan
Mar 26 '09,,H,W,,SJS,36-30-8,3,2,1,4,2,4,0,0,33,31,16562,P. Rinne,G. Zanon
Mar 24 '09,,H,O,SO,ANA,35-30-8,1,1,1,3,0,1,0,0,32,19,16418,J. Giguere,T. Selanne
Mar 19 '09,,R,O,SO,SJS,35-30-7,2,2,0,2,1,4,1,0,26,38,17496,E. Nabokov,J. Cheechoo
Mar 18 '09,,R,O,OT,ANA,35-30-6,3,4,2,3,3,5,0,0,24,31,16181,J. Giguere,T. Selanne
Mar 16 '09,,R,W,,LAK,35-30-5,4,3,1,4,1,4,0,0,30,29,17810,P. Rinne,R. Jones
Mar 14 '09,,R,W,,PHX,34-30-5,2,0,0,3,0,3,0,0,33,18,13197,P. Rinne,J. Dumont
Mar 12 '09,,H,L,,NYR,33-30-5,2,4,1,6,0,4,0,1,21,32,16241,H. Lundqvist,M. Staal
Mar 10 '09,,H,O,OT,WSH,33-29-5,1,2,0,2,0,3,0,0,28,44,16064,J. Theodore,S. Fedorov
Mar 07 '09,,R,L,,PHI,33-29-4,1,4,0,4,1,5,0,0,32,26,19611,M. Biron,J. Lupul
Mar 05 '09,,H,W,,CBJ,33-28-4,4,2,0,2,0,3,0,0,23,33,13064,P. Rinne,S. Sullivan
Mar 03 '09,,H,W,OT,EDM,32-28-4,6,5,2,4,0,3,0,0,43,28,14194,P. Rinne,J. Arnott
Feb 28 '09,,H,W,,DET,31-28-4,8,0,1,3,0,2,0,0,23,30,17113,P. Rinne,V. Koistinen
Feb 26 '09,,H,W,,PHX,30-28-4,4,1,0,2,0,1,0,0,47,26,14954,P. Rinne,J. Arnott
Feb 24 '09,,H,W,,CHI,29-28-4,5,3,2,6,0,2,0,0,29,32,15075,P. Rinne,J. Ward
Feb 21 '09,,R,W,OT,STL,28-28-4,1,0,0,1,0,3,0,0,22,30,19250,P. Rinne,S. Weber
Feb 19 '09,,H,O,OT,STL,27-28-4,1,2,0,3,0,3,0,0,29,36,15037,C. Mason,K. Tkachuk
Feb 18 '09,,R,L,,DET,27-28-3,2,6,1,5,5,6,0,0,25,41,20066,T. Conklin,N. Lidstrom
Feb 16 '09,,H,L,,OTT,27-27-3,0,2,0,4,0,4,0,0,24,24,14681,A. Auld,N. Foligno
Feb 14 '09,,H,W,SO,BOS,27-26-3,2,2,0,5,0,4,1,0,31,25,17113,P. Rinne,D. Legwand
Feb 12 '09,,H,W,SO,STL,26-26-3,3,3,1,5,0,4,0,0,34,27,14307,P. Rinne,S. Sullivan
Feb 10 '09,,H,L,,DET,25-26-3,3,5,1,3,2,7,0,0,21,51,15077,T. Conklin,H. Zetterberg
Feb 08 '09,,R,L,,DAL,25-25-3,1,4,0,4,1,4,0,1,26,22,17689,M. Turco,M. Parrish
Feb 06 '09,,R,W,,MIN,25-24-3,2,0,0,2,0,4,0,0,26,22,18568,D. Ellis,J. Arnott
Feb 05 '09,,H,W,,ANA,24-24-3,4,2,0,2,0,2,0,0,34,30,14877,P. Rinne,M. Erat
Feb 03 '09,,H,W,,PHX,23-24-3,2,1,0,4,0,3,0,0,24,30,13195,P. Rinne,R. Bonk
Feb 01 '09,,R,W,,EDM,22-24-3,2,1,0,2,0,3,0,0,29,33,16839,P. Rinne,M. Erat
Jan 30 '09,,R,L,,CGY,21-24-3,1,3,0,4,1,7,0,0,29,32,19289,M. Kiprusoff,A. Roy
Jan 28 '09,,R,W,,VAN,21-23-3,5,3,3,7,1,5,0,0,38,27,18630,P. Rinne,J. Dumont
Jan 19 '09,,H,L,,NJD,20-23-3,1,3,1,5,1,3,0,0,34,35,14848,S. Clemmensen,D. Clarkson
Jan 17 '09,,H,L,,ATL,20-22-3,2,7,1,6,0,2,0,1,33,32,17113,K. Lehtonen,I. Kovalchuk
Jan 15 '09,,R,L,,MTL,20-21-3,2,3,0,2,1,3,0,0,25,20,21273,J. Halak,A. Markov
Jan 13 '09,,R,W,,TOR,20-20-3,2,0,1,4,0,4,0,0,23,17,19223,P. Rinne,R. Bonk
Jan 11 '09,,R,L,,CHI,19-20-3,1,3,0,2,1,5,0,0,27,33,21666,N. Khabibulin,D. Bolland
Jan 10 '09,,H,W,,CHI,19-19-3,4,1,1,4,0,5,0,0,38,35,16802,P. Rinne,S. Weber
Jan 08 '09,,H,W,,PIT,18-19-3,5,3,1,3,0,3,1,0,35,25,14297,P. Rinne,R. Suter
Jan 06 '09,,H,L,,COL,17-19-3,1,2,0,3,0,2,0,0,23,21,13598,A. Raycroft,W. Wolski
Jan 03 '09,,H,L,,CGY,17-18-3,2,3,0,5,0,5,0,0,26,26,14321,M. Kiprusoff,T. Bertuzzi
Jan 01 '09,,H,L,,VAN,17-17-3,1,2,0,3,0,4,0,0,32,32,16502,J. LaBarbera,J. Jaffray
Dec 29 '08,,R,L,,COL,17-16-3,1,5,1,4,0,3,0,0,26,21,15643,P. Budaj,C. McLeod
Dec 28 '08,,R,L,,EDM,17-15-3,2,5,0,1,1,4,0,0,30,33,16839,D. Roloson,E. Cole
Dec 26 '08,,H,W,,DET,17-14-3,3,2,1,3,0,3,0,0,31,40,17113,D. Ellis,V. Fiddler
Dec 23 '08,,R,L,,FLA,16-14-3,0,3,0,2,0,5,0,0,27,43,14703,T. Vokoun,M. Frolik
Dec 20 '08,,H,W,,NYI,16-13-3,1,0,0,1,0,1,0,0,28,23,16457,P. Rinne,V. Fiddler
Dec 18 '08,,R,L,,PHX,15-13-3,1,2,0,3,0,2,0,0,31,27,14193,I. Bryzgalov,K. Turris
Dec 13 '08,,H,W,,DAL,15-12-3,3,0,0,2,0,4,0,0,38,27,15426,D. Ellis,J. Ward
Dec 11 '08,,R,O,SO,CBJ,14-12-3,1,1,0,3,0,4,0,0,26,36,13484,S. Mason,J. Voracek
Dec 09 '08,,H,L,,VAN,14-12-2,1,3,1,7,1,6,0,0,21,28,12441,C. Sanford,A. Edler
Dec 08 '08,,R,L,,STL,14-11-2,3,6,1,2,2,6,0,0,21,26,14537,M. Legace,B. Crombeen
Dec 06 '08,,H,W,,MIN,14-10-2,1,0,0,3,0,3,0,0,43,32,14408,P. Rinne,J. Dumont
Dec 04 '08,,H,W,,COL,13-10-2,3,2,1,6,1,4,0,1,24,21,12717,P. Rinne,D. Legwand
Dec 01 '08,,R,W,,BUF,12-10-2,2,0,0,2,0,2,0,0,27,30,18690,P. Rinne,J. Arnott
Nov 29 '08,,H,L,,MIN,11-10-2,2,6,1,4,5,11,0,0,27,29,13990,J. Harding,O. Nolan
Nov 28 '08,,R,W,OT,ATL,11-9-2,4,3,0,3,0,4,1,0,26,25,15022,P. Rinne,R. Suter
Nov 25 '08,,H,O,SO,STL,10-9-2,0,0,0,5,0,4,0,0,47,17,13825,C. Mason,D. Perron
Nov 23 '08,,R,W,,CAR,10-9-1,5,2,1,5,0,8,0,0,30,26,13042,D. Ellis,S. Weber
Nov 21 '08,,R,L,,TBL,9-9-1,1,4,0,7,1,6,0,0,35,24,16444,M. Smith,V. Lecavalier
