Date,Video,H/R,Dec,O/S,Opp,Record,GF,GA,PPG,PP Opp,PPGA,TS,SHGF,SHGA,SF,SA,Att,W Goalie,W Goal
Apr 10 '09,,R,O,SO,ANA,36-35-11,3,3,1,4,0,4,0,0,45,39,17531,J. Hiller,T. Selanne
Apr 09 '09,,R,W,SO,COL,36-35-10,2,2,1,2,1,5,0,0,39,27,13822,M. Climie,M. Ribeiro
Apr 07 '09,,R,L,,MIN,35-35-10,1,3,0,2,2,5,0,0,28,32,18568,N. Backstrom,E. Belanger
Apr 04 '09,,H,W,OT,STL,35-34-10,5,4,0,2,1,5,0,0,24,26,18532,M. Climie,T. Daley
Apr 02 '09,,H,L,,CGY,34-34-10,1,2,0,3,0,2,0,0,30,24,17106,M. Kiprusoff,C. Conroy
Mar 31 '09,,R,W,,LAK,34-33-10,3,2,2,5,0,2,0,0,35,28,17648,M. Turco,B. Morrison
Mar 30 '09,,R,O,OT,PHX,33-33-10,5,6,1,3,2,5,0,0,23,33,13831,I. Bryzgalov,P. Prucha
Mar 28 '09,,H,L,,FLA,33-33-9,3,6,0,3,2,4,0,1,35,33,18532,C. Anderson,K. Kreps
Mar 26 '09,,H,O,SO,LAK,33-32-9,0,0,0,5,0,4,0,0,29,30,16908,J. Quick,J. Williams
Mar 24 '09,,H,L,,VAN,33-32-8,2,5,0,4,3,7,0,0,37,22,17276,R. Luongo,H. Sedin
Mar 21 '09,,R,L,,SJS,33-31-8,2,5,0,4,1,4,0,1,25,30,17496,E. Nabokov,J. Pavelski
Mar 18 '09,,R,L,,CGY,33-30-8,1,2,0,3,0,5,0,0,19,31,19289,M. Kiprusoff,E. Nystrom
Mar 17 '09,,R,L,,VAN,33-29-8,2,4,1,7,2,2,0,0,26,25,18630,R. Luongo,M. Sundin
Mar 14 '09,,H,W,OT,MIN,33-28-8,3,2,0,3,1,3,0,0,29,30,18584,M. Turco,N. Grossmann
Mar 12 '09,,H,W,,CAR,32-28-8,3,2,0,3,1,4,0,1,31,31,16788,M. Turco,B. Morrison
Mar 10 '09,,R,L,,STL,31-28-8,2,5,1,6,2,6,0,0,22,27,17708,C. Mason,B. Winchester
Mar 08 '09,,H,L,,MTL,31-27-8,1,3,1,10,0,3,0,0,31,19,17646,C. Price,A. Kovalev
Mar 06 '09,,R,W,,ANA,31-26-8,3,2,1,4,0,3,0,0,16,38,17380,M. Turco,L. Eriksson
Mar 05 '09,,R,O,OT,LAK,30-26-8,4,5,0,3,2,10,0,0,23,40,17430,J. Quick,M. Handzus
Mar 03 '09,,R,W,,SJS,30-26-7,4,1,1,6,1,5,0,0,31,25,17496,M. Turco,M. Modano
Mar 01 '09,,H,L,,PIT,29-26-7,1,4,1,6,1,6,0,0,21,23,18532,M. Fleury,K. Letang
Feb 28 '09,,H,L,,ANA,29-25-7,3,4,1,4,1,3,0,0,33,18,18171,J. Giguere,T. Selanne
Feb 26 '09,,H,L,,STL,29-24-7,1,3,0,6,0,2,0,0,42,22,17603,C. Mason,T. Oshie
Feb 23 '09,,H,L,,SJS,29-23-7,0,1,0,4,0,3,0,0,29,24,17988,E. Nabokov,D. Setoguchi
Feb 21 '09,,H,L,,CHI,29-22-7,1,3,0,3,1,2,0,0,31,36,18584,C. Huet,P. Kane
Feb 19 '09,,H,W,,EDM,29-21-7,4,2,1,6,0,4,0,0,25,23,17792,M. Turco,F. Brunnstrom
