Date,Video,H/R,Dec,O/S,Opp,Record,GF,GA,PPG,PP Opp,PPGA,TS,SHGF,SHGA,SF,SA,Att,W Goalie,W Goal
Apr 09 '00,,R,T,OT,DAL,39-31-8-4,2,2,0,3,0,4,0,0,32,30,17001,E. Belfour,D. Briere
Apr 07 '00,,H,L,,SJS,39-31-7-4,1,3,0,3,0,1,0,1,26,28,15805,E. Nabokov,S. Matteau
Apr 05 '00,,H,W,,NSH,39-30-7-4,3,2,0,2,0,3,0,0,19,25,13872,S. Burke,S. Doan
Apr 03 '00,,H,W,,LAK,38-30-7-4,2,1,0,4,0,3,0,0,33,22,14378,S. Burke,T. Letowski
Apr 01 '00,,R,O,OT,EDM,37-30-7-4,3,4,1,4,1,4,0,0,31,32,17100,T. Salo,T. Poti
Mar 31 '00,,R,W,,CGY,37-30-7-3,3,1,0,3,0,3,0,0,12,31,15656,S. Burke,J. Roenick
Mar 29 '00,,R,W,,ATL,36-30-7-3,3,2,1,4,1,4,0,0,33,30,15226,S. Burke,D. Drake
Mar 26 '00,,R,O,OT,ANA,35-30-7-3,3,4,0,3,1,5,0,0,24,41,17174,G. Hebert,O. Tverdovsky
Mar 24 '00,,R,L,,SJS,35-30-7-2,1,5,0,3,1,4,0,0,23,35,17483,S. Shields,J. Friesen
Mar 23 '00,,H,L,,COL,35-29-7-2,2,4,1,5,2,7,0,0,26,23,15759,M. Denis,P. Forsberg
Mar 21 '00,,H,L,,CHI,35-28-7-2,0,3,0,7,0,5,0,0,34,33,15868,J. Thibault,A. Zhamnov
Mar 17 '00,,H,O,OT,NSH,35-27-7-2,3,4,0,4,0,2,0,0,36,31,14127,T. Vokoun,G. Johnson
Mar 15 '00,,H,L,,STL,35-27-7-1,3,5,1,8,2,6,0,0,31,39,14293,R. Turek,C. Pronger
Mar 13 '00,,H,L,,PHI,35-26-7-1,1,4,1,7,0,3,0,0,21,21,14854,J. Vanbiesbrouck,V. Zelepukin
Mar 11 '00,,H,W,,VAN,35-25-7-1,5,0,0,1,0,5,1,0,22,26,16210,S. Burke,J. Ylonen
Mar 09 '00,,H,W,,NYI,34-25-7-1,5,0,0,3,0,5,0,0,21,30,14556,S. Burke,J. Roenick
Mar 07 '00,,R,L,,STL,33-25-7-1,0,4,0,5,0,4,0,0,16,30,19068,R. Turek,J. Finley
Mar 05 '00,,R,L,,CHI,33-24-7-1,3,7,1,4,1,1,0,1,28,21,17321,J. Thibault,J. Marha
Mar 03 '00,,H,L,,DAL,33-23-7-1,1,4,0,1,0,2,0,0,27,36,15840,E. Belfour,J. Langenbrunner
Mar 01 '00,,H,W,,CAR,33-22-7-1,7,5,0,3,1,4,1,0,36,29,14666,S. Burke,J. Roenick
Feb 27 '00,,R,L,,VAN,32-22-7-1,1,2,0,2,0,4,0,0,28,29,13267,F. Potvin,D. Hendrickson
Feb 25 '00,,R,T,OT,CGY,32-21-7-1,3,3,0,3,1,2,0,0,33,32,15370,F. Brathwaite,V. Bure
Feb 23 '00,,R,L,,TOR,32-21-6-1,3,5,0,1,1,3,0,0,26,29,19309,C. Joseph,D. Tucker
Feb 22 '00,,R,L,,MTL,32-20-6-1,0,1,0,7,0,4,0,0,27,20,20367,J. Hackett,B. Brunet
