Date,Video,H/R,Dec,O/S,Opp,Record,GF,GA,PPG,PP Opp,PPGA,TS,SHGF,SHGA,SF,SA,Att,W Goalie,W Goal
05 Apr '08,,R,L,,MTL,36-35-11,1,3,0,2,1,8,0,0,27,36,21273,C. Price,C. Higgins
03 Apr '08,,H,L,,OTT,36-34-11,2,8,1,6,2,6,0,3,28,37,19466,M. Gerber,C. Bass
01 Apr '08,,H,O,SO,BUF,36-33-11,3,3,1,1,1,3,0,0,22,41,19288,R. Miller,M. Afinogenov
29 Mar '08,,H,W,,MTL,36-33-10,4,2,0,7,0,3,0,0,37,24,19584,V. Toskala,J. Tlusty
27 Mar '08,,R,L,,BOS,35-33-10,2,4,1,2,1,3,0,0,32,34,16659,T. Thomas,G. Murray
25 Mar '08,,H,L,,BOS,35-32-10,2,6,1,2,2,5,0,0,30,30,19562,T. Thomas,M. Sturm
22 Mar '08,,R,W,,OTT,35-31-10,5,4,2,4,2,6,0,0,34,36,20183,V. Toskala,M. Stajan
21 Mar '08,,R,W,,BUF,34-31-10,4,1,1,3,1,8,0,0,24,36,18690,V. Toskala,D. Tucker
18 Mar '08,,R,W,,NYI,33-31-10,3,1,1,5,0,3,0,1,26,28,13134,V. Toskala,P. Kubina
15 Mar '08,,H,L,,BUF,32-31-10,2,6,1,3,1,3,0,0,32,20,19462,R. Miller,D. Stafford
12 Mar '08,,R,W,,PHI,32-30-10,3,2,1,5,1,3,0,0,31,20,19642,V. Toskala,P. Kubina
11 Mar '08,,H,W,OT,PHI,31-30-10,4,3,1,6,1,4,0,0,55,25,19507,V. Toskala,P. Kubina
08 Mar '08,,H,L,,NJD,30-30-10,1,2,1,5,1,4,0,0,43,31,19469,M. Brodeur,Z. Parise
06 Mar '08,,R,W,,BOS,30-29-10,8,2,4,7,0,4,0,0,40,29,15483,V. Toskala,B. McCabe
04 Mar '08,,H,L,,NJD,29-29-10,1,4,0,3,1,4,0,0,42,25,19507,M. Brodeur,B. Gionta
01 Mar '08,,R,W,,WSH,29-28-10,3,2,1,2,0,5,0,0,25,28,18277,V. Toskala,A. Steen
29 Feb '08,,R,O,OT,TBL,28-28-10,2,3,0,2,3,4,0,0,25,27,20641,M. Smith,D. Boyle
27 Feb '08,,R,W,SO,FLA,28-28-9,3,3,1,3,1,4,0,0,37,40,14557,V. Toskala,T. Kaberle
25 Feb '08,,R,W,,OTT,27-28-9,5,0,3,4,0,4,0,0,27,31,19861,V. Toskala,M. Sundin
23 Feb '08,,H,W,,ATL,26-28-9,3,1,1,5,1,6,0,0,25,25,19390,V. Toskala,A. Steen
21 Feb '08,,H,L,,BUF,25-28-9,1,5,1,5,2,5,0,0,35,23,19467,R. Miller,T. Vanek
19 Feb '08,,H,W,,CBJ,25-27-9,3,1,1,5,0,4,0,0,25,27,19347,V. Toskala,N. Antropov
16 Feb '08,,H,W,OT,BOS,24-27-9,4,3,1,6,1,3,0,0,36,27,19481,V. Toskala,D. Tucker
14 Feb '08,,H,L,,NYI,23-27-9,4,5,1,5,4,7,0,0,31,29,19227,R. DiPietro,F. Meyer
13 Feb '08,,R,L,,BUF,23-26-9,0,1,0,3,0,4,0,0,35,20,18690,R. Miller,P. Gaustad
09 Feb '08,,H,W,OT,DET,23-25-9,3,2,1,2,0,2,0,0,25,34,19510,V. Toskala,N. Antropov
07 Feb '08,,R,W,,MTL,22-25-9,4,2,1,3,0,4,0,0,28,36,21273,V. Toskala,K. Wellwood
05 Feb '08,,H,L,,FLA,21-25-9,0,8,0,5,3,4,0,0,24,26,19430,T. Vokoun,R. Zednik
02 Feb '08,,H,W,,OTT,21-24-9,4,2,1,6,0,0,0,0,26,21,19543,V. Toskala,C. Colaiacovo
31 Jan '08,,R,O,OT,CAR,20-24-9,2,3,0,1,1,5,0,0,26,38,15159,C. Ward,R. Brind'Amour
29 Jan '08,,H,L,,STL,20-24-8,2,3,0,4,0,3,0,0,25,19,19363,M. Legace,D. Backes
24 Jan '08,,R,L,,WSH,20-23-8,1,2,0,5,1,2,0,0,32,20,14094,B. Johnson,V. Kozlov
23 Jan '08,,H,W,,WSH,20-22-8,3,2,0,3,0,4,0,0,24,32,19479,V. Toskala,M. Sundin
20 Jan '08,,R,L,,NJD,19-22-8,2,3,0,2,0,3,0,0,36,32,15291,M. Brodeur,J. Madden
19 Jan '08,,H,W,,BUF,19-21-8,4,2,2,5,0,2,0,0,23,28,19436,V. Toskala,A. Ponikarovsky
17 Jan '08,,R,W,SO,BOS,18-21-8,2,2,0,5,0,2,0,0,33,31,13907,V. Toskala,M. Sundin
15 Jan '08,,H,W,,CAR,17-21-8,5,4,2,5,1,3,0,0,36,25,19444,V. Toskala,I. White
12 Jan '08,,R,L,,SJS,16-21-8,2,3,1,2,2,4,0,0,25,35,17496,E. Nabokov,J. Pavelski
10 Jan '08,,R,L,,LAK,16-20-8,2,5,1,6,2,6,0,0,50,24,18118,J. LaBarbera,A. Frolov
09 Jan '08,,R,L,,ANA,16-19-8,0,5,0,6,2,4,0,0,28,24,17174,J. Giguere,T. Bertuzzi
05 Jan '08,,H,L,,PHI,16-18-8,2,3,1,6,1,3,0,1,56,32,19412,A. Niittymaki,M. Richards
03 Jan '08,,R,L,,PIT,16-17-8,2,6,1,5,1,5,0,0,35,24,17074,T. Conklin,T. Kennedy
01 Jan '08,,H,W,SO,TBL,16-16-8,3,3,0,2,0,5,0,0,29,33,19347,S. Clemmensen,M. Sundin
29 Dec '07,,H,L,,NYR,15-16-8,1,6,0,2,5,10,0,0,28,34,19408,S. Valiquette,J. Jagr
27 Dec '07,,R,L,,PHI,15-15-8,1,4,1,3,1,2,0,0,35,34,19727,M. Biron,J. Lupul
26 Dec '07,,R,O,OT,NYI,15-14-8,3,4,0,4,0,2,1,0,32,28,15301,W. Dubielewicz,M. Comrie
22 Dec '07,,R,W,OT,FLA,15-14-7,2,1,2,5,1,4,0,0,31,30,18500,V. Toskala,P. Kubina
20 Dec '07,,R,L,,TBL,14-14-7,1,2,0,3,0,3,0,0,32,21,19131,K. Ramo,V. Lecavalier
18 Dec '07,,R,O,OT,CAR,14-13-7,2,3,1,5,1,8,0,0,36,38,17045,J. Grahame,S. Walker
15 Dec '07,,R,L,,MTL,14-13-6,1,4,0,3,0,3,0,0,29,25,21273,C. Price,S. Koivu
14 Dec '07,,R,W,,ATL,14-12-6,4,0,0,3,0,2,1,0,35,24,16424,V. Toskala,B. Devereaux
10 Dec '07,,H,W,,TBL,13-12-6,6,1,2,3,0,5,0,0,29,27,19454,V. Toskala,M. Sundin
08 Dec '07,,H,L,,BOS,12-12-6,1,2,0,6,1,4,0,0,26,20,19441,A. Auld,D. Wideman
06 Dec '07,,R,W,,NYR,12-11-6,6,2,2,5,2,3,0,0,16,25,18200,V. Toskala,N. Antropov
04 Dec '07,,H,W,,NSH,11-11-6,3,1,0,4,0,5,0,0,15,35,19400,V. Toskala,M. Stajan
01 Dec '07,,H,W,,PIT,10-11-6,4,2,1,6,1,4,0,0,41,32,19534,V. Toskala,N. Antropov
29 Nov '07,,R,W,,ATL,9-11-6,4,2,0,1,1,3,0,0,25,20,14031,V. Toskala,M. Sundin
27 Nov '07,,H,O,SO,MTL,8-11-6,3,3,0,4,2,5,0,0,46,30,19608,C. Price,A. Kostitsyn
24 Nov '07,,R,L,,PHX,8-11-5,1,5,0,6,0,3,0,0,26,37,17190,I. Bryzgalov,P. Mueller
23 Nov '07,,R,L,,DAL,8-10-5,1,3,0,4,0,2,0,0,19,24,18409,M. Turco,A. Miettinen
20 Nov '07,,H,L,,BOS,8-9-5,2,4,1,4,1,2,0,0,32,25,19441,T. Rask,C. Kobasew
17 Nov '07,,H,W,,OTT,8-8-5,3,0,2,4,0,4,0,0,18,24,19596,V. Toskala,D. Tucker
15 Nov '07,,R,L,,BOS,7-8-5,2,5,1,5,0,1,0,0,36,27,16373,T. Thomas,G. Metropolit
13 Nov '07,,H,O,OT,MTL,7-7-5,3,4,1,7,1,3,0,0,40,25,19595,C. Price,M. Komisarek
10 Nov '07,,H,O,SO,NYR,7-7-4,2,2,0,4,0,4,0,0,34,27,19503,S. Valiquette,B. Shanahan
