Date,Video,H/R,Dec,O/S,Opp,Record,GF,GA,PPG,PP Opp,PPGA,TS,SHGF,SHGA,SF,SA,Att,W Goalie,W Goal
11 Apr '09,,R,L,,TOR,36-35-11,2,5,1,3,0,4,0,1,39,30,19370,M. Gerber,N. Hagman
09 Apr '09,,H,O,SO,NJD,36-34-11,2,2,0,3,0,6,0,0,30,32,20151,M. Brodeur,B. Shanahan
07 Apr '09,,H,W,,BOS,36-34-10,3,2,1,5,1,5,1,0,32,33,19053,A. Auld,D. Heatley
06 Apr '09,,R,W,,MTL,35-34-10,3,2,1,5,0,3,0,0,23,22,21273,A. Auld,D. Heatley
04 Apr '09,,H,W,SO,PHI,34-34-10,3,3,1,2,1,2,0,0,38,34,19557,A. Auld,M. Fisher
02 Apr '09,,R,L,,BOS,33-34-10,1,2,0,4,0,2,0,0,32,33,17565,T. Thomas,M. Savard
31 Mar '09,,R,L,,FLA,33-33-10,2,5,0,2,2,4,0,0,32,27,15247,C. Anderson,B. McCabe
29 Mar '09,,R,W,,TBL,33-32-10,3,0,2,5,0,4,0,0,29,20,16427,B. Elliott,D. Heatley
28 Mar '09,,R,L,,ATL,32-32-10,3,6,2,6,2,8,0,0,21,32,17053,J. Hedberg,M. Reasoner
25 Mar '09,,R,L,,CAR,32-31-10,1,2,0,1,1,3,0,0,22,30,17146,C. Ward,A. Babchuk
22 Mar '09,,R,W,,NYR,32-30-10,2,1,0,3,0,5,0,0,22,29,18200,A. Auld,R. Shannon
21 Mar '09,,H,W,,NYI,31-30-10,5,2,1,3,1,5,0,0,26,22,19751,B. Elliott,M. Fisher
19 Mar '09,,H,W,,MTL,30-30-10,5,4,2,2,0,4,0,0,39,32,20500,B. Elliott,D. Alfredsson
17 Mar '09,,H,W,,BUF,29-30-10,4,2,3,9,0,4,0,0,36,13,20053,B. Elliott,D. Alfredsson
14 Mar '09,,R,W,SO,PIT,28-30-10,3,3,0,7,0,5,0,0,39,30,17132,B. Elliott,M. Comrie
12 Mar '09,,R,L,,BOS,27-30-10,3,5,0,5,1,3,0,1,28,22,17022,T. Thomas,P. Kessel
11 Mar '09,,H,W,OT,TBL,27-29-10,3,2,1,6,2,5,1,0,27,24,19231,B. Elliott,M. Fisher
09 Mar '09,,H,W,,TOR,26-29-10,2,1,0,4,0,3,0,0,26,26,18898,B. Elliott,D. Heatley
07 Mar '09,,H,W,,BUF,25-29-10,6,3,1,6,3,5,0,0,36,30,18444,B. Elliott,C. Campoli
05 Mar '09,,H,W,,EDM,24-29-10,4,2,1,2,1,2,0,0,32,26,17904,B. Elliott,C. Campoli
03 Mar '09,,H,L,,CGY,23-29-10,3,6,2,5,1,4,0,0,25,23,18865,M. Kiprusoff,D. Moss
28 Feb '09,,H,O,OT,TOR,23-28-10,3,4,0,1,1,3,0,0,32,38,20050,C. Joseph,P. Kubina
26 Feb '09,,H,L,,SJS,23-28-9,1,2,1,4,2,4,0,0,24,24,17791,B. Boucher,P. Marleau
24 Feb '09,,H,W,,CAR,23-27-9,4,2,1,3,1,5,0,0,22,43,16541,A. Auld,M. Comrie
21 Feb '09,,R,L,,MTL,22-27-9,3,5,1,7,3,4,0,0,47,32,21273,J. Halak,P. Brisebois
19 Feb '09,,H,L,,VAN,22-26-9,2,5,1,5,1,2,0,0,27,24,19716,R. Luongo,K. Bieksa
17 Feb '09,,R,O,OT,COL,22-25-9,2,3,1,3,0,3,0,0,22,27,15237,A. Raycroft,W. Wolski
16 Feb '09,,R,W,,NSH,22-25-8,2,0,0,4,0,4,0,0,24,24,14681,A. Auld,N. Foligno
14 Feb '09,,R,W,,MIN,21-25-8,5,3,0,1,1,4,2,0,22,29,18568,A. Auld,D. Alfredsson
12 Feb '09,,R,W,,PHI,20-25-8,5,2,1,2,0,3,0,0,23,36,19679,B. Elliott,N. Foligno
11 Feb '09,,R,W,,BUF,19-25-8,3,1,2,6,1,12,0,0,23,32,18690,B. Elliott,S. Donovan
07 Feb '09,,H,W,SO,BUF,18-25-8,2,2,1,2,1,1,0,0,42,30,18452,B. Elliott,M. Fisher
05 Feb '09,,H,O,SO,BOS,17-25-8,3,3,1,2,2,5,0,0,22,30,17297,T. Thomas,P. Axelsson
03 Feb '09,,H,L,,LAK,17-25-7,0,1,0,5,0,5,0,0,29,26,18054,J. Quick,M. Handzus
01 Feb '09,,R,L,,WSH,17-24-7,4,7,1,6,2,5,0,0,38,30,18277,B. Johnson,A. Semin
30 Jan '09,,R,L,,CBJ,17-23-7,0,1,0,5,0,6,0,0,17,26,17080,S. Mason,J. Voracek
29 Jan '09,,R,W,,STL,17-22-7,3,1,0,5,0,3,1,0,30,23,18639,B. Elliott,P. Regin
27 Jan '09,,H,L,,NJD,16-22-7,1,4,1,5,0,4,0,0,22,27,18786,S. Clemmensen,J. Langenbrunner
20 Jan '09,,H,W,,WSH,16-21-7,3,2,3,6,0,5,0,0,34,31,20125,B. Elliott,B. Bell
17 Jan '09,,H,O,SO,MTL,15-21-7,4,4,0,2,1,6,0,0,27,32,20413,J. Halak,A. Kovalev
14 Jan '09,,R,W,,ATL,15-21-6,3,2,2,5,1,2,0,0,30,31,14163,B. Elliott,D. McAmmond
13 Jan '09,,H,W,,CAR,14-21-6,5,1,0,4,1,4,0,0,40,24,18512,B. Elliott,D. McAmmond
10 Jan '09,,H,L,,NYR,13-21-6,0,2,0,3,0,3,0,0,33,27,19029,H. Lundqvist,B. Dubinsky
08 Jan '09,,R,L,,BOS,13-20-6,4,6,0,1,0,2,0,0,30,22,16464,M. Fernandez,M. Savard
06 Jan '09,,R,L,,BUF,13-19-6,2,4,0,5,1,5,0,0,33,26,18443,R. Miller,D. Roy
04 Jan '09,,R,O,OT,NJD,13-18-6,3,4,2,5,2,5,0,0,20,35,14798,S. Clemmensen,B. Rolston
03 Jan '09,,R,L,,TOR,13-18-5,1,3,1,5,1,5,0,0,31,30,19406,V. Toskala,A. Ponikarovsky
30 Dec '08,,R,W,,EDM,13-17-5,3,2,1,3,0,1,0,0,25,22,16839,M. Gerber,B. Lee
28 Dec '08,,R,L,,VAN,12-17-5,0,3,0,5,0,7,0,0,18,32,18630,C. Sanford,H. Sedin
27 Dec '08,,R,L,,CGY,12-16-5,3,6,1,4,0,4,0,0,30,42,19289,M. Kiprusoff,A. Aucoin
23 Dec '08,,R,L,,PHI,12-15-5,4,6,1,2,1,2,0,0,21,32,19578,A. Niittymaki,S. Gagne
20 Dec '08,,H,W,OT,DAL,12-14-5,5,4,3,6,1,4,0,0,33,29,19486,M. Gerber,J. Smith
19 Dec '08,,R,L,,NJD,11-14-5,1,5,0,3,3,4,1,0,25,26,13242,S. Clemmensen,J. Oduya
16 Dec '08,,H,L,,ATL,11-13-5,1,4,0,4,3,6,0,0,29,25,18746,O. Pavelec,C. Armstrong
13 Dec '08,,H,W,,TBL,11-12-5,2,0,1,8,0,5,0,0,33,24,18446,M. Gerber,A. Picard
12 Dec '08,,R,L,,WSH,10-12-5,1,5,0,4,3,7,0,0,33,34,17973,B. Johnson,B. Laich
10 Dec '08,,R,L,,CHI,10-11-5,0,2,0,6,1,6,0,0,23,30,21614,C. Huet,P. Kane
08 Dec '08,,H,O,OT,FLA,10-10-5,3,4,0,3,1,5,0,0,38,40,17947,C. Anderson,S. Weiss
06 Dec '08,,H,W,,PIT,10-10-4,3,2,0,1,1,2,0,1,31,19,19561,A. Auld,J. Spezza
03 Dec '08,,H,W,,ATL,9-10-4,5,1,2,3,0,6,0,0,34,23,17215,A. Auld,J. Spezza
29 Nov '08,,R,L,,NYI,8-10-4,2,4,0,1,0,5,0,0,21,25,13108,J. MacDonald,F. Meyer
27 Nov '08,,H,W,SO,TOR,8-9-4,1,1,0,1,0,4,0,0,35,26,19703,A. Auld,J. Spezza
22 Nov '08,,H,W,,NYR,7-9-4,4,1,1,7,0,3,0,0,36,19,19619,A. Auld,J. Winchester
20 Nov '08,,H,O,SO,MTL,6-9-4,2,2,1,5,1,1,0,0,25,21,20475,C. Price,A. Tanguay
17 Nov '08,,R,O,SO,NYR,6-9-3,1,1,0,3,0,3,0,0,28,27,18200,H. Lundqvist,N. Zherdev
15 Nov '08,,R,L,,NYI,6-9-2,2,3,1,5,1,6,0,0,40,31,13722,J. MacDonald,C. Campoli
13 Nov '08,,H,L,,NYI,6-8-2,1,3,1,7,2,5,0,0,30,31,19061,J. MacDonald,T. Hunter
11 Nov '08,,R,L,,MTL,6-7-2,0,4,0,4,0,4,0,1,28,31,21273,C. Price,C. Higgins
07 Nov '08,,R,L,,CAR,6-6-2,1,2,0,5,1,5,0,0,23,30,15206,M. Leighton,J. Corvo
06 Nov '08,,H,W,,PHI,6-5-2,4,1,1,2,0,3,0,0,25,18,18938,A. Auld,D. Heatley
04 Nov '08,,H,W,OT,WSH,5-5-2,2,1,0,5,0,1,0,0,44,27,18485,A. Auld,M. Fisher
01 Nov '08,,R,O,SO,TBL,4-5-2,2,2,1,3,0,4,0,0,31,34,16104,M. Smith,E. Artyukhin
30 Oct '08,,R,W,,FLA,4-5-1,2,1,1,5,1,3,0,0,31,26,13567,A. Auld,C. Kelly
27 Oct '08,,R,W,,BUF,3-5-1,5,2,2,6,2,10,0,0,28,27,18690,A. Auld,J. Spezza
25 Oct '08,,R,L,,TOR,2-5-1,2,3,0,2,1,6,1,0,24,38,19232,V. Toskala,A. Ponikarovsky
24 Oct '08,,H,L,,ANA,2-4-1,3,4,2,7,1,3,0,0,30,32,19762,J. Hiller,R. Getzlaf
22 Oct '08,,H,L,,FLA,2-3-1,1,3,1,6,0,4,0,0,42,21,18952,C. Anderson,N. Horton
18 Oct '08,,H,L,,BOS,2-2-1,2,4,1,5,1,2,0,0,23,27,19318,M. Fernandez,P. Kessel
17 Oct '08,,H,W,,PHX,2-1-1,6,3,1,3,0,0,0,0,26,37,20179,M. Gerber,A. Volchenkov
11 Oct '08,,H,L,,DET,1-1-1,2,3,1,5,0,5,0,0,22,41,20182,C. Osgood,J. Franzen
05 Oct '08,,R,W,,PIT,1-0-1,3,1,2,4,1,7,0,0,27,31,13699,A. Auld,D. Heatley
04 Oct '08,,H,O,OT,PIT,0-0-1,3,4,1,6,0,7,1,1,35,30,13699,M. Fleury,T. Kennedy
