Date,Video,H/R,Dec,O/S,Opp,Record,GF,GA,PPG,PP Opp,PPGA,TS,SHGF,SHGA,SF,SA,Att,W Goalie,W Goal
28 May '02,,H,L,OT,CAR,10-10,1,2,0,4,0,4,0,0,36,35,19327,A. Irbe,M. Gelinas
25 May '02,,R,W,,CAR,10-9,1,0,1,2,0,5,0,0,19,27,19016,C. Joseph,D. Tucker
23 May '02,,H,L,,CAR,9-9,0,3,0,7,2,5,0,0,31,15,19299,A. Irbe,J. Svoboda
21 May '02,,H,L,OT,CAR,9-8,1,2,1,3,1,3,0,0,21,17,19293,A. Irbe,J. O'Neill
19 May '02,,R,L,OT,CAR,9-7,1,2,0,2,0,5,0,0,27,33,18924,A. Irbe,N. Wallin
16 May '02,,R,W,,CAR,9-6,2,1,1,4,1,8,0,0,24,32,18730,C. Joseph,J. Hoglund
14 May '02,,H,W,,OTT,8-6,3,0,1,3,0,4,0,0,27,19,19551,C. Joseph,A. Mogilny
12 May '02,,R,W,,OTT,7-6,4,3,2,7,0,4,0,0,19,23,18500,C. Joseph,A. Mogilny
10 May '02,,H,L,,OTT,6-6,2,4,1,3,1,3,0,0,28,21,19499,P. Lalime,D. Alfredsson
08 May '02,,R,W,,OTT,6-5,2,1,1,5,1,3,0,0,24,25,18500,C. Joseph,A. McCauley
06 May '02,,R,L,,OTT,5-5,2,3,0,2,0,2,0,0,28,29,18500,P. Lalime,D. Alfredsson
04 May '02,,H,W,OT,OTT,5-4,3,2,0,4,0,3,0,0,42,56,19454,C. Joseph,G. Roberts
02 May '02,,H,L,,OTT,4-4,0,5,0,1,3,12,0,0,27,33,19406,P. Lalime,M. Havlat
30 Apr '02,,H,W,,NYI,4-3,4,2,0,4,1,4,0,0,30,33,19519,C. Joseph,T. Green
28 Apr '02,,R,L,,NYI,3-3,3,5,2,6,2,6,0,0,34,34,16234,C. Osgood,K. Miller
26 Apr '02,,H,W,,NYI,3-2,6,3,2,8,2,7,0,0,34,19,19458,C. Joseph,B. McCabe
24 Apr '02,,R,L,,NYI,2-2,3,4,1,7,1,5,0,0,25,23,16234,C. Osgood,S. Bates
23 Apr '02,,R,L,,NYI,2-1,1,6,0,8,4,9,0,0,35,44,16234,C. Osgood,B. Isbister
20 Apr '02,,H,W,,NYI,2-0,2,0,0,6,0,3,0,0,26,31,19434,C. Joseph,A. McCauley
18 Apr '02,,H,W,,NYI,1-0,3,1,0,4,1,4,0,0,31,14,19438,C. Joseph,T. Domi
