Date,Video,H/R,Dec,O/S,Opp,Record,GF,GA,PPG,PP Opp,PPGA,TS,SHGF,SHGA,SF,SA,Att,W Goalie,W Goal
Apr 12 '14,video,R,O,OT,MTL,45-31-6,0,1,0,3,0,3,0,0,41,27,21273,C. Price,B. Gionta
Apr 10 '14,video,H,W,,BUF,45-31-5,2,1,0,4,0,2,0,0,30,24,18006,H. Lundqvist,R. Nash
Apr 08 '14,video,H,W,,CAR,44-31-5,4,1,2,3,0,0,0,0,36,28,18006,H. Lundqvist,B. Pouliot
Apr 05 '14,video,H,L,,OTT,43-31-5,2,3,0,2,0,1,0,0,43,34,18006,R. Lehner,J. Spezza
Apr 03 '14,video,R,O,SO,COL,43-30-5,2,2,0,5,0,4,0,0,31,37,16721,S. Varlamov,T. Barrie
Apr 01 '14,video,R,W,,VAN,43-30-4,3,1,1,3,0,2,1,0,31,35,18910,H. Lundqvist,B. Pouliot
Mar 30 '14,video,R,W,,EDM,42-30-4,5,0,1,6,0,4,2,0,32,26,16839,C. Talbot,M. Zuccarello
Mar 28 '14,video,R,L,,CGY,41-30-4,3,4,0,1,1,2,0,0,41,28,19289,K. Ramo,M. Cammalleri
Mar 26 '14,video,H,W,,PHI,41-29-4,3,1,0,2,0,2,0,0,29,31,18006,H. Lundqvist,R. McDonagh
Mar 24 '14,video,H,W,OT,PHX,40-29-4,4,3,0,2,1,4,0,0,36,21,18006,H. Lundqvist,R. McDonagh
Mar 22 '14,video,R,W,,NJD,39-29-4,2,0,1,3,0,1,0,0,27,21,17829,H. Lundqvist,R. Nash
Mar 21 '14,video,R,W,,CBJ,38-29-4,3,1,0,4,0,3,0,0,32,26,18513,H. Lundqvist,D. Brassard
Mar 18 '14,video,R,W,,OTT,37-29-4,8,4,0,3,1,2,1,0,39,39,17326,H. Lundqvist,R. McDonagh
Mar 16 '14,video,H,L,,SJS,36-29-4,0,1,0,3,0,1,0,1,41,29,18006,A. Niemi,L. Couture
Mar 14 '14,video,R,W,,WPG,36-28-4,4,2,0,4,0,4,0,0,23,32,15004,H. Lundqvist,C. Hagelin
Mar 13 '14,video,R,L,,MIN,35-28-4,1,2,1,3,0,3,0,0,30,26,18885,D. Kuemper,Z. Parise
Mar 11 '14,video,R,L,,CAR,35-27-4,1,3,0,3,0,4,0,0,25,35,15667,C. Ward,J. Staal
Mar 09 '14,video,H,W,,DET,35-26-4,3,0,0,3,0,3,0,0,31,30,18006,H. Lundqvist,B. Boyle
Mar 07 '14,video,R,W,,CAR,34-26-4,4,2,1,4,0,4,1,0,44,24,17547,H. Lundqvist,D. Stepan
Mar 05 '14,video,H,O,OT,TOR,33-26-4,2,3,0,1,0,2,2,0,37,29,18006,J. Bernier,T. Bozak
Mar 02 '14,video,H,L,,BOS,33-26-3,3,6,1,4,0,0,0,1,42,33,18006,T. Rask,G. Campbell
Mar 01 '14,video,R,L,,PHI,33-25-3,2,4,1,3,1,4,0,0,35,31,19988,S. Mason,W. Simmonds
Feb 27 '14,video,H,W,,CHI,33-24-3,2,1,0,1,0,3,0,0,24,32,18006,C. Talbot,R. Nash
Feb 07 '14,video,R,W,SO,PIT,32-24-3,3,3,2,5,2,4,0,0,41,29,18661,H. Lundqvist,B. Richards
