Date,Video,H/R,Dec,O/S,Opp,Record,GF,GA,PPG,PP Opp,PPGA,TS,SHGF,SHGA,SF,SA,Att,W Goalie,W Goal
07 Apr '01,,H,W,,TOR,48-21-9-4,5,3,3,8,2,5,0,0,34,38,18500,P. Lalime,A. Yashin
06 Apr '01,,R,W,,NYI,47-21-9-4,4,3,0,6,1,5,0,0,24,28,13822,P. Lalime,M. Fisher
03 Apr '01,,R,L,,ATL,46-21-9-4,2,5,0,7,0,3,0,0,33,21,17440,M. Hnilicka,P. Stefan
01 Apr '01,,H,O,OT,CAR,46-20-9-4,2,3,1,3,0,2,0,0,24,35,18500,A. Irbe,S. Willis
30 Mar '01,,H,W,OT,BOS,46-20-9-3,5,4,2,4,1,8,0,0,26,48,18500,P. Lalime,M. Havlat
28 Mar '01,,R,W,,CHI,45-20-9-3,5,2,0,1,0,2,0,0,30,19,13045,J. Hurme,A. Yashin
26 Mar '01,,H,T,OT,PHI,44-20-9-3,3,3,2,6,0,2,0,1,31,33,18500,P. Lalime,A. Yashin
24 Mar '01,,R,W,,NSH,44-20-8-3,4,0,1,2,0,2,0,0,38,20,17113,P. Lalime,A. Dackell
22 Mar '01,,R,W,,SJS,43-20-8-3,2,1,0,2,0,7,0,0,17,33,17496,J. Hurme,A. Yashin
21 Mar '01,,R,W,,PHX,42-20-8-3,5,2,2,5,0,5,0,0,30,27,13872,P. Lalime,A. Dackell
18 Mar '01,,R,L,,DAL,41-20-8-3,1,5,1,7,1,4,0,0,27,25,17001,E. Belfour,S. Van Allen
16 Mar '01,,H,W,,ANA,41-19-8-3,4,1,0,5,0,4,1,0,31,31,18500,P. Lalime,M. Arvedson
14 Mar '01,,H,W,,ATL,40-19-8-3,8,1,4,5,0,5,0,0,32,30,18242,P. Lalime,M. Havlat
11 Mar '01,,R,L,,WSH,39-19-8-3,5,6,3,6,1,4,0,0,34,36,18672,C. Hirsch,S. Konowalchuk
10 Mar '01,,H,L,,NYR,39-18-8-3,2,3,1,6,0,4,0,0,30,25,18500,G. Hebert,S. McCarthy
08 Mar '01,,R,W,,BOS,39-17-8-3,5,3,1,2,1,4,0,0,27,28,14663,P. Lalime,M. Hossa
06 Mar '01,,R,O,OT,NJD,38-17-8-3,2,3,0,3,2,4,0,0,18,27,13456,M. Brodeur,P. Elias
03 Mar '01,,R,W,OT,TOR,38-17-8-2,3,2,0,6,1,5,1,0,42,29,19367,P. Lalime,A. Yashin
01 Mar '01,,H,W,,SJS,37-17-8-2,8,4,2,5,1,3,0,0,39,22,18146,P. Lalime,S. McEachern
27 Feb '01,,H,L,,BUF,36-17-8-2,1,4,0,5,1,3,0,0,30,20,17178,D. Hasek,J. Dumont
26 Feb '01,,R,W,,NYR,36-16-8-2,3,2,1,3,0,2,0,0,42,32,18200,P. Lalime,D. Alfredsson
24 Feb '01,,H,W,,VAN,35-16-8-2,3,0,1,8,0,6,0,0,29,25,18500,P. Lalime,D. Alfredsson
22 Feb '01,,H,W,,FLA,34-16-8-2,4,2,1,6,0,2,0,0,47,15,18500,J. Hurme,M. Hossa
19 Feb '01,,R,L,,BUF,33-16-8-2,0,2,0,6,1,6,0,0,30,20,18690,D. Hasek,J. Dumont
18 Feb '01,,H,W,,MTL,33-15-8-2,4,0,1,3,0,6,0,0,33,25,18500,P. Lalime,R. Bonk
15 Feb '01,,H,W,,COL,32-15-8-2,4,1,1,4,0,5,1,0,20,26,18500,P. Lalime,A. Yashin
14 Feb '01,,R,W,,NJD,31-15-8-2,3,2,0,3,0,3,0,0,22,27,16291,P. Lalime,S. Hnidy
12 Feb '01,,H,W,,NYI,30-15-8-2,3,1,3,7,0,7,0,0,34,37,18500,J. Hurme,M. Hossa
10 Feb '01,,H,O,OT,BUF,29-15-8-2,1,2,0,1,0,2,0,0,33,23,18500,D. Hasek,M. Afinogenov
08 Feb '01,,H,T,OT,NJD,29-15-8-1,4,4,1,4,1,4,0,0,40,34,18500,M. Brodeur,R. Zamuner
