Date,Video,H/R,Dec,O/S,Opp,Record,GF,GA,PPG,PP Opp,PPGA,TS,SHGF,SHGA,SF,SA,Att,W Goalie,W Goal
09 Apr '00,,R,W,,SJS,30-29-15-8,5,2,1,7,0,3,0,0,23,22,17483,G. Snow,B. May
07 Apr '00,,H,L,OT,EDM,29-29-15-8,4,5,2,3,1,4,0,0,28,31,18422,T. Salo,R. Murray
05 Apr '00,,H,T,OT,LAK,29-28-15-8,1,1,0,5,1,4,0,0,37,20,17257,S. Fiset,J. Modry
02 Apr '00,,R,W,,CHI,29-28-14-8,3,2,0,3,0,3,0,0,23,19,15191,F. Potvin,D. Pederson
31 Mar '00,,R,L,,NSH,28-28-14-8,1,2,0,3,1,3,0,0,29,32,17113,M. Dunham,V. Yachmenev
29 Mar '00,,R,L,,DET,28-27-14-8,3,6,0,4,2,7,0,0,22,33,19983,C. Osgood,K. Draper
25 Mar '00,,R,W,,EDM,28-26-14-8,3,2,1,3,0,5,0,0,26,28,17100,F. Potvin,M. Naslund
24 Mar '00,,H,W,,ANA,27-26-14-8,8,1,1,1,1,4,0,0,30,18,18422,F. Potvin,P. Schaefer
22 Mar '00,,R,L,,SJS,26-26-14-8,3,4,1,5,1,2,1,0,27,24,17483,S. Shields,J. Friesen
20 Mar '00,,R,W,,COL,26-25-14-8,3,2,0,1,0,1,0,0,28,38,18007,F. Potvin,B. Sopel
18 Mar '00,,H,W,,OTT,25-25-14-8,6,1,0,5,0,3,0,0,23,21,17762,F. Potvin,T. Bertuzzi
16 Mar '00,,H,W,,BUF,24-25-14-8,6,3,2,2,1,4,1,0,35,20,14491,F. Potvin,M. Naslund
13 Mar '00,,R,O,OT,LAK,23-25-14-8,2,3,1,5,1,3,0,0,25,38,17309,J. Storr,J. Stumpel
11 Mar '00,,R,L,,PHX,23-25-14-7,0,5,0,5,0,1,0,1,26,22,16210,S. Burke,J. Ylonen
09 Mar '00,,R,T,OT,STL,23-24-14-7,2,2,0,7,0,4,0,0,19,39,19972,R. Turek,A. Mogilny
08 Mar '00,,R,T,OT,DAL,23-24-13-7,3,3,1,6,2,4,0,0,26,36,17001,M. Fernandez,A. Mogilny
06 Mar '00,,H,O,OT,TOR,23-24-12-7,5,6,1,6,0,3,1,2,38,26,17700,G. Healy,M. Sundin
04 Mar '00,,H,W,,NJD,23-24-12-6,4,2,1,7,1,5,0,0,30,30,15373,G. Snow,B. May
02 Mar '00,,H,W,,ANA,22-24-12-6,3,1,0,0,0,4,0,0,20,30,13918,F. Potvin,M. Messier
29 Feb '00,,R,T,OT,LAK,21-24-12-6,1,1,0,4,0,5,0,0,33,41,15666,S. Fiset,J. Strudwick
27 Feb '00,,H,W,,PHX,21-24-11-6,2,1,0,4,0,2,0,0,29,28,13267,F. Potvin,D. Hendrickson
25 Feb '00,,H,L,,LAK,20-24-11-6,2,5,1,5,0,4,0,1,23,31,15006,S. Fiset,J. Stumpel
23 Feb '00,,R,T,OT,ANA,20-23-11-6,4,4,1,6,3,5,0,0,29,32,12682,D. Roussel,L. Kohn
21 Feb '00,,H,W,,BOS,20-23-10-6,5,2,1,5,0,1,0,0,26,23,13772,G. Snow,M. Cooke
19 Feb '00,,R,W,,OTT,19-23-10-6,3,1,2,3,0,2,0,0,24,35,18500,F. Potvin,D. Brashear
