Date,Video,H/R,Dec,O/S,Opp,Record,GF,GA,PPG,PP Opp,PPGA,TS,SHGF,SHGA,SF,SA,Att,W Goalie,W Goal
Jun 04 '99,,R,L,,DAL,11-8,1,4,0,2,0,3,0,0,19,25,17001,E. Belfour,M. Keane
Jun 01 '99,,H,L,,DAL,11-7,1,4,0,3,1,3,0,0,27,40,16061,E. Belfour,J. Langenbrunner
May 30 '99,,R,W,,DAL,11-6,7,5,1,4,2,5,0,1,26,30,17001,P. Roy,C. Drury
May 28 '99,,H,W,OT,DAL,10-6,3,2,0,5,1,5,0,0,45,45,16061,P. Roy,C. Drury
May 26 '99,,H,L,,DAL,9-6,0,3,0,3,0,4,0,0,34,26,16061,E. Belfour,J. Nieuwendyk
May 24 '99,,R,L,,DAL,9-5,2,4,1,4,1,7,0,0,19,45,17001,E. Belfour,J. Nieuwendyk
May 22 '99,,R,W,,DAL,9-4,2,1,0,3,0,2,0,0,28,31,17001,P. Roy,V. Kamensky
May 18 '99,,R,W,,DET,8-4,5,2,0,4,1,4,1,0,31,37,19983,P. Roy,C. Drury
May 16 '99,,H,W,,DET,7-4,3,0,1,6,0,6,0,0,26,36,16061,P. Roy,J. Odgers
May 13 '99,,R,W,,DET,6-4,6,2,2,4,1,5,0,0,24,33,19983,P. Roy,M. Hejduk
May 11 '99,,R,W,,DET,5-4,5,3,1,4,1,6,0,0,36,47,19983,P. Roy,C. Drury
May 09 '99,,H,L,,DET,4-4,0,4,0,5,2,8,0,0,28,37,16061,B. Ranford,S. Yzerman
May 07 '99,,H,L,OT,DET,4-3,2,3,1,7,2,7,0,0,39,34,16061,B. Ranford,K. Maltby
May 03 '99,,R,W,OT,SJS,4-2,3,2,1,3,1,7,0,0,33,29,17483,P. Roy,M. Hejduk
May 01 '99,,H,W,,SJS,3-2,6,2,2,10,2,9,1,0,36,31,16051,P. Roy,J. Sakic
Apr 30 '99,,H,L,,SJS,2-2,3,7,0,7,2,7,0,2,36,31,16061,M. Vernon,A. Korolyuk
Apr 28 '99,,H,L,,SJS,2-1,2,4,1,7,1,7,0,0,36,33,16061,M. Vernon,M. Sturm
Apr 26 '99,,R,W,OT,SJS,2-0,2,1,1,7,0,4,0,0,36,24,17483,P. Roy,M. Hejduk
Apr 24 '99,,R,W,,SJS,1-0,3,1,2,8,1,7,0,0,31,43,17483,P. Roy,S. Ozolinsh
