Date,Video,H/R,Dec,O/S,Opp,Record,GF,GA,PPG,PP Opp,PPGA,TS,SHGF,SHGA,SF,SA,Att,W Goalie,W Goal
Apr 23 '17,video,H,L,OT,OTT,2-4,2,3,1,2,2,5,0,0,30,29,17565,C. Anderson,C. MacArthur
Apr 21 '17,video,R,W,OT,OTT,2-3,3,2,0,3,0,5,0,0,39,43,19209,T. Rask,S. Kuraly
Apr 19 '17,video,H,L,,OTT,1-3,0,1,0,1,0,3,0,0,22,27,17565,C. Anderson,B. Ryan
Apr 17 '17,video,H,L,OT,OTT,1-2,3,4,1,3,2,4,0,0,20,32,17565,C. Anderson,B. Ryan
Apr 15 '17,video,R,L,OT,OTT,1-1,3,4,1,3,1,4,1,0,29,29,18629,C. Anderson,D. Phaneuf
Apr 12 '17,video,R,W,,OTT,1-0,2,1,0,4,0,2,0,0,25,27,18702,T. Rask,B. Marchand
