Date,Video,H/R,Dec,O/S,Opp,Record,GF,GA,PPG,PP Opp,PPGA,TS,SHGF,SHGA,SF,SA,Att,W Goalie,W Goal
May 16 '14,video,H,L,,LAK,7-6,2,6,0,3,2,5,0,0,27,30,17395,J. Quick,M. Richards
May 14 '14,video,R,L,,LAK,7-5,1,2,0,5,0,4,0,0,22,23,18519,J. Quick,T. Lewis
May 12 '14,video,H,W,,LAK,7-4,4,3,1,3,1,3,0,0,24,42,17233,J. Gibson,J. Silfverberg
May 10 '14,video,R,W,,LAK,6-4,2,0,1,3,0,4,0,0,14,28,18489,J. Gibson,D. Smith-Pelly
May 08 '14,video,R,W,,LAK,5-4,3,2,2,2,1,1,0,0,22,31,18622,J. Hiller,B. Lovejoy
May 05 '14,video,H,L,,LAK,4-4,1,3,1,4,0,3,0,0,37,17,17281,J. Quick,A. Martinez
May 03 '14,video,H,L,OT,LAK,4-3,2,3,0,4,1,4,0,0,35,36,17393,J. Quick,M. Gaborik
Apr 27 '14,video,R,W,OT,DAL,4-2,5,4,1,4,1,5,0,0,30,24,19323,J. Hiller,N. Bonino
Apr 25 '14,video,H,W,,DAL,3-2,6,2,4,6,0,7,0,1,23,36,17334,F. Andersen,M. Perreault
Apr 23 '14,video,R,L,,DAL,2-2,2,4,0,3,0,3,0,0,23,26,18962,K. Lehtonen,C. Eakin
Apr 21 '14,video,R,L,,DAL,2-1,0,3,0,5,0,3,0,0,37,22,19120,K. Lehtonen,J. Benn
Apr 18 '14,video,H,W,,DAL,2-0,3,2,0,3,1,6,1,0,19,36,17426,F. Andersen,A. Cogliano
Apr 16 '14,video,H,W,,DAL,1-0,4,3,2,5,1,5,0,0,35,35,17294,F. Andersen,M. Beleskey
