Date,Video,H/R,Dec,O/S,Opp,Record,GF,GA,PPG,PP Opp,PPGA,TS,SHGF,SHGA,SF,SA,Att,W Goalie,W Goal
May 06 '11,video,R,L,,BOS,4-7,1,5,0,3,1,5,0,0,23,27,17565,T. Thomas,J. Boychuk
May 04 '11,video,R,L,,BOS,4-6,1,5,0,2,1,4,0,0,38,28,17565,T. Thomas,D. Krejci
May 02 '11,video,H,L,OT,BOS,4-5,2,3,1,4,0,2,0,0,54,41,19962,T. Thomas,D. Krejci
Apr 30 '11,video,H,L,,BOS,4-4,3,7,1,5,0,5,0,0,34,33,19641,T. Thomas,D. Krejci
Apr 26 '11,video,H,W,,BUF,4-3,5,2,2,4,1,4,0,0,36,28,19966,B. Boucher,J. van Riemsdyk
Apr 24 '11,video,R,W,OT,BUF,3-3,5,4,1,5,2,5,0,0,49,33,18690,B. Boucher,V. Leino
Apr 22 '11,video,H,L,OT,BUF,2-3,3,4,0,5,1,3,0,0,39,32,19959,R. Miller,T. Ennis
Apr 20 '11,video,R,L,,BUF,2-2,0,1,0,3,0,4,0,0,32,29,18690,R. Miller,J. Pominville
Apr 18 '11,video,R,W,,BUF,2-1,4,2,1,3,1,6,0,0,26,37,18690,B. Boucher,N. Zherdev
Apr 16 '11,video,H,W,,BUF,1-1,5,4,1,10,2,8,0,0,34,28,19942,B. Boucher,D. Briere
Apr 14 '11,video,H,L,,BUF,0-1,0,1,0,5,0,1,0,0,35,25,19929,R. Miller,P. Kaleta
