Date,Video,H/R,Dec,O/S,Opp,Record,GF,GA,PPG,PP Opp,PPGA,TS,SHGF,SHGA,SF,SA,Att,W Goalie,W Goal
Jun 07 '04,,H,W,,CGY,16-7,2,1,1,5,1,2,0,0,15,17,22717,N. Khabibulin,R. Fedotenko
Jun 05 '04,,R,W,OT,CGY,15-7,3,2,2,4,0,3,0,0,27,33,19221,N. Khabibulin,M. St. Louis
Jun 03 '04,,H,L,OT,CGY,14-7,2,3,1,2,1,2,0,0,28,36,22426,M. Kiprusoff,O. Saprykin
May 31 '04,,R,W,,CGY,14-6,1,0,1,5,0,2,0,0,24,29,19221,N. Khabibulin,B. Richards
May 29 '04,,R,L,,CGY,13-6,0,3,0,4,2,4,0,0,21,18,19221,M. Kiprusoff,C. Simon
May 27 '04,,H,W,,CGY,13-5,4,1,1,9,1,7,0,0,31,19,22222,N. Khabibulin,B. Richards
May 25 '04,,H,L,,CGY,12-5,1,4,1,5,1,4,0,1,24,19,21674,M. Kiprusoff,J. Iginla
May 22 '04,,H,W,,PHI,12-4,2,1,1,2,0,2,0,0,32,23,22117,N. Khabibulin,F. Modin
May 20 '04,,R,L,OT,PHI,11-4,4,5,1,1,0,1,0,0,29,43,19910,R. Esche,S. Gagne
May 18 '04,,H,W,,PHI,11-3,4,2,3,4,0,3,0,0,31,30,21517,N. Khabibulin,B. Richards
May 15 '04,,R,L,,PHI,10-3,2,3,2,7,0,4,0,1,30,26,19872,R. Esche,K. Primeau
May 13 '04,,R,W,,PHI,10-2,4,1,1,4,0,5,0,0,26,25,19897,N. Khabibulin,R. Fedotenko
May 10 '04,,H,L,,PHI,9-2,2,6,1,5,1,7,0,1,31,29,21314,R. Esche,S. Kapanen
May 08 '04,,H,W,,PHI,9-1,3,1,0,3,0,4,0,0,17,20,21425,N. Khabibulin,B. Richards
Apr 29 '04,,R,W,,MTL,8-1,3,1,1,5,0,3,0,0,24,28,21273,N. Khabibulin,B. Richards
Apr 27 '04,,R,W,OT,MTL,7-1,4,3,1,4,1,2,1,0,28,31,21273,N. Khabibulin,B. Richards
Apr 25 '04,,H,W,,MTL,6-1,3,1,1,3,1,3,0,0,29,27,19435,N. Khabibulin,F. Modin
Apr 23 '04,,H,W,,MTL,5-1,4,0,0,5,0,2,0,0,34,21,18904,N. Khabibulin,R. Fedotenko
Apr 16 '04,,H,W,OT,NYI,4-1,3,2,0,5,1,2,0,0,37,26,20927,N. Khabibulin,M. St. Louis
Apr 14 '04,,R,W,,NYI,3-1,3,0,0,2,0,3,1,0,20,33,16234,N. Khabibulin,M. St. Louis
Apr 12 '04,,R,W,,NYI,2-1,3,0,1,2,0,3,0,0,24,28,16234,N. Khabibulin,B. Richards
Apr 10 '04,,H,L,,NYI,1-1,0,3,0,7,1,3,0,0,22,25,19982,R. DiPietro,J. Niinimaa
Apr 08 '04,,H,W,,NYI,1-0,3,0,1,7,0,5,0,0,18,30,18536,N. Khabibulin,A. Roy
