Date,Video,H/R,Dec,O/S,Opp,Record,GF,GA,PPG,PP Opp,PPGA,TS,SHGF,SHGA,SF,SA,Att,W Goalie,W Goal
Jun 16 '98,,R,W,,WSH,16-6,4,1,3,4,0,4,0,0,38,31,19740,C. Osgood,M. Lapointe
Jun 13 '98,,R,W,,WSH,15-6,2,1,0,5,1,5,0,0,34,18,19740,C. Osgood,S. Fedorov
Jun 11 '98,,H,W,OT,WSH,14-6,5,4,0,4,1,4,1,0,60,33,19983,C. Osgood,K. Draper
Jun 09 '98,,H,W,,WSH,13-6,2,1,0,3,0,4,0,0,31,17,19983,C. Osgood,N. Lidstrom
Jun 05 '98,,H,W,,DAL,12-6,2,0,0,5,0,5,1,0,31,26,19983,C. Osgood,L. Murphy
Jun 03 '98,,R,L,OT,DAL,11-6,2,3,1,3,0,3,0,0,20,36,16928,E. Belfour,J. Langenbrunner
May 31 '98,,H,W,,DAL,11-5,3,2,1,6,1,5,1,0,23,30,19983,C. Osgood,V. Kozlov
May 29 '98,,H,W,,DAL,10-5,5,3,1,5,0,7,0,0,20,34,19983,C. Osgood,J. Macoun
May 26 '98,,R,L,,DAL,9-5,1,3,0,6,0,5,0,0,28,23,16928,E. Belfour,G. Adams
May 24 '98,,R,W,,DAL,9-4,2,0,1,6,0,5,0,0,23,14,16928,C. Osgood,V. Kozlov
May 19 '98,,R,W,,STL,8-4,6,1,3,5,1,3,0,0,29,31,20591,C. Osgood,D. Brown
May 17 '98,,H,L,,STL,7-4,1,3,0,9,1,7,1,0,30,23,19983,G. Fuhr,M. Eastwood
May 14 '98,,R,W,,STL,7-3,5,2,1,5,0,6,1,0,24,28,20681,C. Osgood,V. Kozlov
May 12 '98,,R,W,OT,STL,6-3,3,2,0,6,1,8,0,0,45,35,20621,C. Osgood,B. Shanahan
May 10 '98,,H,W,,STL,5-3,6,1,1,9,1,7,1,0,34,25,19983,C. Osgood,N. Lidstrom
May 08 '98,,H,L,,STL,4-3,2,4,1,6,1,8,0,1,29,29,19983,G. Fuhr,B. Hull
May 03 '98,,R,W,,PHX,4-2,5,2,4,9,1,5,0,0,37,24,16210,C. Osgood,B. Shanahan
Apr 30 '98,,H,W,,PHX,3-2,3,1,0,6,1,6,0,0,27,18,19983,C. Osgood,V. Kozlov
Apr 28 '98,,R,W,,PHX,2-2,4,2,0,5,1,7,0,0,39,34,16210,C. Osgood,J. Macoun
Apr 26 '98,,R,L,,PHX,1-2,2,3,0,6,2,6,0,0,27,32,16210,N. Khabibulin,J. Roenick
Apr 24 '98,,H,L,,PHX,1-1,4,7,2,7,1,3,0,2,38,28,19983,N. Khabibulin,J. Roenick
Apr 22 '98,,H,W,,PHX,1-0,6,3,1,9,0,6,0,0,35,20,19983,C. Osgood,D. McCarty
