Date,Video,H/R,Dec,O/S,Opp,Record,GF,GA,PPG,PP Opp,PPGA,TS,SHGF,SHGA,SF,SA,Att,W Goalie,W Goal
Apr 07 '07,,H,W,,PHX,27-41-14,3,2,1,8,1,5,1,0,35,26,18118,M. Garon,
Apr 05 '07,,R,L,,PHX,26-41-14,2,3,1,4,1,4,0,0,21,38,15965,C. Joseph,
Apr 03 '07,,R,L,,VAN,26-40-14,2,4,2,5,2,6,0,0,17,32,18630,R. Luongo,
Apr 01 '07,,R,L,,SJS,26-39-14,2,6,1,6,3,8,0,0,20,29,17496,E. Nabokov,
Mar 29 '07,,H,L,,VAN,26-38-14,2,4,1,5,2,2,0,0,34,22,17916,R. Luongo,
Mar 27 '07,,R,L,,SJS,26-37-14,1,3,1,5,1,4,0,0,25,26,17496,E. Nabokov,
Mar 24 '07,,R,L,,MIN,26-36-14,1,4,1,4,1,5,0,0,33,23,18568,J. Harding,
Mar 23 '07,,R,W,,CHI,26-35-14,2,1,2,6,1,8,0,0,32,27,13133,M. Garon,
Mar 21 '07,,H,L,,DAL,25-35-14,2,4,0,1,1,7,0,0,22,29,17838,M. Smith,
Mar 18 '07,,R,W,,ANA,25-34-14,5,3,2,4,0,4,1,0,29,27,17174,M. Garon,
Mar 17 '07,,H,W,,CBJ,24-34-14,5,3,2,10,0,7,0,0,20,34,17197,M. Garon,
Mar 15 '07,,H,O,SO,CHI,23-34-14,3,3,1,6,0,4,0,0,27,27,16110,N. Khabibulin,
Mar 12 '07,,H,W,,EDM,23-34-13,5,1,2,6,0,4,0,1,36,27,16954,M. Garon,
Mar 11 '07,,R,O,OT,DAL,22-34-13,3,4,1,7,1,4,0,0,21,34,17478,M. Turco,M. Modano
Mar 09 '07,,R,O,OT,DET,22-34-12,2,3,0,2,0,3,0,0,26,54,20066,D. Hasek,M. Samuelsson
Mar 07 '07,,R,O,OT,CBJ,22-34-11,2,3,1,5,1,4,0,0,29,30,15154,F. Norrena,D. Vyborny
Mar 06 '07,,R,L,,CHI,22-34-10,0,3,0,6,1,5,0,0,26,21,9118,N. Khabibulin,
Mar 03 '07,,H,L,,NSH,22-33-10,3,6,1,2,3,7,0,0,28,33,16854,C. Mason,
Mar 01 '07,,H,W,OT,ANA,22-32-10,4,3,1,6,2,4,0,0,21,30,17620,S. Burke,M. Cammalleri
Feb 24 '07,,H,W,SO,COL,21-32-10,5,5,2,7,3,6,0,0,39,30,18118,S. Burke,
Feb 22 '07,,H,L,,VAN,20-32-10,2,3,1,8,1,5,0,0,33,30,17737,R. Luongo,
Feb 18 '07,,R,W,SO,ANA,20-31-10,3,3,2,7,2,7,0,0,24,42,17363,S. Burke,
Feb 17 '07,,H,O,SO,ANA,19-31-10,2,2,1,5,1,5,0,0,32,34,18118,J. Giguere,
Feb 13 '07,,R,L,,CAR,19-31-9,1,2,1,6,1,5,0,0,22,29,15765,C. Ward,
Feb 10 '07,,R,W,,NSH,19-30-9,4,1,2,7,0,4,0,0,31,22,17113,S. Burke,
Feb 08 '07,,R,O,OT,WSH,18-30-9,3,4,1,6,0,4,0,1,29,26,15527,O. Kolzig,D. Zubrus
Feb 06 '07,,R,O,SO,TBL,18-30-8,2,2,0,1,1,3,0,0,31,29,18273,J. Holmqvist,
Feb 03 '07,,R,W,,FLA,18-30-7,7,0,1,4,0,4,0,0,23,40,15108,S. Burke,
Feb 01 '07,,H,O,OT,CHI,17-30-7,2,3,0,6,1,8,0,0,33,31,16958,N. Khabibulin,L. Kukkonen
Jan 30 '07,,R,L,,CGY,17-30-6,1,4,1,4,0,3,0,0,36,33,19289,M. Kiprusoff,
Jan 27 '07,,R,L,,EDM,17-29-6,3,4,1,5,0,2,0,0,35,31,16839,J. Markkanen,
Jan 26 '07,,R,W,OT,VAN,17-28-6,3,2,0,5,0,2,0,0,43,39,18630,S. Burke,A. Frolov
Jan 20 '07,,H,L,,PHX,16-28-6,2,3,0,8,1,6,1,0,30,35,18346,M. Tellqvist,
Jan 18 '07,,H,L,,STL,16-27-6,1,3,0,6,0,4,0,0,35,28,16544,M. Legace,
Jan 16 '07,,R,L,,ATL,16-26-6,2,6,0,2,2,3,0,0,30,29,13205,K. Lehtonen,
Jan 15 '07,,R,L,,DAL,16-25-6,1,3,1,5,2,9,0,0,21,25,17992,M. Turco,
Jan 13 '07,,R,L,,STL,16-24-6,5,6,1,4,3,8,0,0,32,25,17868,M. Legace,
Jan 11 '07,,H,L,,SJS,16-23-6,2,5,0,2,1,3,0,0,24,31,17054,V. Toskala,
Jan 08 '07,,H,O,OT,EDM,16-22-6,1,2,0,5,1,7,0,0,35,29,16224,D. Roloson,J. Hejda
Jan 06 '07,,H,W,,DET,16-22-5,4,2,1,5,0,2,0,0,34,34,18118,M. Garon,
Jan 03 '07,,H,W,,CBJ,15-22-5,3,0,1,10,0,4,0,0,32,26,16451,M. Garon,
Dec 31 '06,,R,L,,DET,14-22-5,2,6,1,4,1,2,0,0,30,36,20066,D. Hasek,
Dec 29 '06,,R,L,,CGY,14-21-5,4,6,1,5,2,8,0,0,36,30,19289,M. Kiprusoff,
Dec 28 '06,,R,W,,EDM,14-20-5,7,4,3,7,3,8,0,1,38,39,16839,M. Garon,
Dec 26 '06,,H,W,SO,PHX,13-20-5,3,3,1,2,1,1,0,0,37,30,18118,B. Brust,
Dec 23 '06,,R,L,,NSH,12-20-5,0,7,0,9,3,10,0,1,34,40,14739,C. Mason,
Dec 21 '06,,R,L,,STL,12-19-5,2,5,1,1,0,1,0,0,25,22,10390,M. Legace,
Dec 19 '06,,H,L,,CGY,12-18-5,3,5,1,2,1,2,0,0,30,31,17247,J. McLennan,
Dec 16 '06,,H,O,SO,DAL,12-17-5,3,3,2,6,1,3,0,0,36,31,15846,M. Turco,
Dec 14 '06,,R,W,,SJS,12-17-4,4,2,0,1,1,5,1,0,31,36,17496,B. Brust,
Dec 12 '06,,H,L,,SJS,11-17-4,1,3,0,5,2,7,0,0,37,31,15204,E. Nabokov,
Dec 09 '06,,H,W,,COL,11-16-4,5,4,1,7,2,5,0,0,38,30,17079,D. Cloutier,
Dec 07 '06,,H,L,,NSH,10-16-4,1,4,0,3,3,8,0,1,21,27,15119,C. Mason,
Dec 03 '06,,R,W,,ANA,10-15-4,3,2,1,8,1,3,0,0,41,29,17174,D. Cloutier,
Dec 02 '06,,H,L,,ANA,9-15-4,3,4,2,7,2,6,0,0,41,29,16141,J. Giguere,
Nov 30 '06,,R,L,,PHX,9-14-4,4,7,2,2,1,2,0,0,35,33,11526,C. Joseph,
Nov 27 '06,,H,W,SO,NJD,9-13-4,2,2,1,6,2,5,0,0,28,22,16223,M. Garon,
Nov 25 '06,,H,W,,CGY,8-13-4,3,1,2,5,0,5,0,0,35,23,17043,M. Garon,
Nov 24 '06,,R,L,,DAL,7-13-4,3,5,3,7,4,7,0,0,25,24,18532,M. Smith,
Nov 22 '06,,R,L,,SJS,7-12-4,3,6,0,4,2,5,0,0,27,20,17496,V. Toskala,
Nov 18 '06,,H,W,,PHX,7-11-4,5,3,3,8,0,2,1,0,39,39,14487,D. Cloutier,
Nov 16 '06,,H,L,,PHI,6-11-4,3,4,0,4,0,4,0,0,26,30,16446,A. Niittymaki,
Nov 13 '06,,H,W,,SJS,6-10-4,4,2,2,3,0,4,0,0,34,18,16667,D. Cloutier,
Nov 11 '06,,H,O,SO,MIN,5-10-4,2,2,0,1,1,6,0,0,32,34,17479,M. Fernandez,
Nov 09 '06,,H,L,,SJS,5-10-3,3,7,1,3,1,2,0,0,38,26,16618,V. Toskala,
Nov 07 '06,,R,W,,COL,5-9-3,6,5,2,4,2,5,1,0,31,34,17196,D. Cloutier,
Nov 04 '06,,R,L,,PHX,4-9-3,4,6,1,5,2,7,0,0,43,24,14631,D. Leneveu,
Nov 01 '06,,H,O,OT,PIT,4-8-3,3,4,1,2,1,5,0,0,27,23,18118,M. Fleury,E. Malkin
Oct 30 '06,,H,W,,NYR,4-8-2,4,1,1,6,0,9,0,0,33,29,17236,M. Garon,
Oct 28 '06,,R,L,,DAL,3-8-2,2,3,1,8,0,7,0,0,34,28,17711,M. Smith,
Oct 27 '06,,R,L,,CBJ,3-7-2,0,2,0,8,0,5,0,0,38,14,16087,P. Leclaire,
Oct 25 '06,,R,L,,MIN,3-6-2,1,3,0,7,1,7,0,0,36,29,18568,M. Fernandez,
Oct 23 '06,,R,L,,COL,3-5-2,1,6,0,3,3,6,0,0,28,37,17284,P. Budaj,
Oct 22 '06,,H,O,SO,ANA,3-4-2,2,2,0,2,0,1,0,0,31,21,18118,J. Giguere,
Oct 19 '06,,R,W,,PHX,3-4-1,4,0,4,12,0,5,0,0,31,40,12714,M. Garon,
Oct 18 '06,,H,O,OT,MIN,2-4-1,1,2,0,6,0,6,0,0,35,27,14617,M. Fernandez,M. Gaborik
Oct 16 '06,,H,L,,DET,2-4-0,1,3,0,8,1,5,0,1,23,27,17417,C. Osgood,
Oct 14 '06,,H,L,,DAL,2-3-0,1,4,1,8,3,8,0,0,25,28,17052,M. Turco,
Oct 12 '06,,H,L,,DAL,2-2-0,1,4,0,8,1,5,0,0,33,29,14167,M. Turco,
Oct 10 '06,,H,W,,NYI,2-1-0,4,2,2,12,0,7,0,0,40,25,14394,D. Cloutier,
Oct 07 '06,,H,W,,STL,1-1-0,4,1,1,10,1,8,0,0,30,36,18118,M. Garon,
Oct 06 '06,,R,L,,ANA,0-1-0,3,4,1,7,1,5,0,0,44,32,17174,J. Giguere,
