Date,Video,H/R,Dec,O/S,Opp,Record,GF,GA,PPG,PP Opp,PPGA,TS,SHGF,SHGA,SF,SA,Att,W Goalie,W Goal
Apr 13 '14,video,R,W,,MIN,38-32-12,7,3,2,4,1,4,0,0,33,29,18658,C. Hutton,R. Josi
Apr 12 '14,video,H,W,,CHI,37-32-12,7,5,0,3,0,2,0,0,33,25,17355,P. Rinne,P. Hornqvist
Apr 10 '14,video,H,W,,PHX,36-32-12,2,0,1,2,0,2,0,0,23,29,17174,P. Rinne,C. Smith
Apr 08 '14,video,R,O,SO,DAL,35-32-12,2,2,0,1,0,2,0,0,29,30,16219,K. Lehtonen,T. Seguin
Apr 05 '14,video,R,W,,SJS,35-32-11,3,0,0,1,0,2,0,0,24,35,17562,C. Hutton,P. Hornqvist
Apr 04 '14,video,R,W,,ANA,34-32-11,5,2,0,4,0,3,0,0,24,29,17174,P. Rinne,M. Fisher
Mar 30 '14,video,H,W,SO,WSH,33-32-11,3,3,0,0,2,4,0,0,29,26,16553,C. Hutton,C. Smith
Mar 28 '14,video,R,L,,DAL,32-32-11,3,7,0,1,1,1,0,0,28,29,18532,K. Lehtonen,A. Chiasson
Mar 27 '14,video,H,W,,BUF,32-31-11,6,1,1,3,0,3,0,0,34,33,16729,C. Hutton,C. Wilson
Mar 25 '14,video,H,O,SO,COL,31-31-11,4,4,0,2,0,0,0,0,33,28,16438,S. Varlamov,G. Landeskog
Mar 23 '14,video,R,W,,CHI,31-31-10,2,0,0,3,0,4,0,0,17,29,21727,P. Rinne,M. Fisher
Mar 21 '14,video,R,W,,CGY,30-31-10,6,5,1,2,1,2,0,0,22,29,19289,C. Hutton,M. Cullen
Mar 19 '14,video,R,L,,VAN,29-31-10,0,2,0,4,1,1,0,0,30,22,18910,E. Lack,N. Jensen
Mar 18 '14,video,R,L,,EDM,29-30-10,1,5,0,5,1,4,0,0,29,30,16839,V. Fasth,R. Nugent-Hopkins
Mar 15 '14,video,H,L,,STL,29-29-10,1,4,0,3,0,1,0,0,31,26,17113,R. Miller,P. Berglund
Mar 14 '14,video,R,W,,CHI,29-28-10,3,2,1,2,0,1,0,0,29,33,22106,P. Rinne,R. Ellis
Mar 11 '14,video,R,W,,BUF,28-28-10,4,1,1,1,1,4,0,0,24,25,18659,C. Hutton,S. Weber
Mar 10 '14,video,R,W,OT,OTT,27-28-10,4,3,0,3,0,1,0,0,42,37,19063,P. Rinne,S. Jones
Mar 08 '14,video,H,L,,CBJ,26-28-10,0,1,0,1,0,5,0,0,28,36,17113,S. Bobrovsky,A. Anisimov
Mar 06 '14,video,H,L,,STL,26-27-10,1,2,0,4,0,2,0,0,21,22,16180,R. Miller,M. Paajarvi
Mar 04 '14,video,H,L,,PIT,26-26-10,1,3,0,4,1,5,0,0,19,19,17113,M. Fleury,M. Niskanen
Mar 01 '14,video,H,L,,WPG,26-25-10,1,3,0,6,0,1,0,0,40,20,17113,O. Pavelec,A. Ladd
Feb 27 '14,video,H,W,,TBL,26-24-10,3,2,3,4,1,3,0,0,29,16,17113,C. Hutton,P. Hornqvist
Feb 08 '14,video,H,L,,ANA,25-24-10,2,5,1,3,1,3,0,0,38,24,17139,J. Hiller,E. Etem
Feb 06 '14,video,R,O,OT,MIN,25-23-10,2,3,0,2,1,5,0,0,18,36,18766,D. Kuemper,N. Niederreiter
Feb 01 '14,video,R,O,SO,STL,25-23-9,3,3,0,1,1,3,0,0,31,34,19358,B. Elliott,V. Tarasenko
Jan 31 '14,video,H,W,OT,NJD,25-23-8,3,2,0,2,0,2,0,0,33,26,17207,C. Hutton,S. Weber
Jan 28 '14,video,R,W,,WPG,24-23-8,4,3,1,3,0,2,0,0,25,27,15004,C. Hutton,M. Fisher
Jan 26 '14,video,R,L,,EDM,23-23-8,1,5,0,3,2,3,0,0,35,27,16839,B. Scrivens,J. Eberle
Jan 24 '14,video,R,O,SO,CGY,23-22-8,4,4,0,2,3,5,0,0,25,31,19289,R. Berra,S. Monahan
Jan 23 '14,video,R,W,,VAN,23-22-7,2,1,1,3,0,5,0,0,26,34,18910,C. Hutton,N. Spaling
Jan 20 '14,video,H,W,,DAL,22-22-7,4,1,0,2,1,2,0,0,23,36,16190,C. Hutton,S. Weber
Jan 18 '14,video,H,L,,COL,21-22-7,4,5,1,4,1,1,0,0,31,29,17113,S. Varlamov,M. Duchene
Jan 16 '14,video,R,W,SO,PHI,21-21-7,3,3,2,5,1,4,0,0,37,30,19917,C. Hutton,R. Josi
Jan 14 '14,video,H,W,,CGY,20-21-7,4,2,2,4,0,2,0,0,34,24,15730,C. Hutton,C. Smith
Jan 12 '14,video,H,L,,MIN,19-21-7,0,4,0,2,0,1,0,0,23,23,16221,D. Kuemper,D. Heatley
Jan 11 '14,video,H,O,SO,OTT,19-20-7,1,1,0,2,0,1,0,0,33,21,17113,C. Anderson,M. Zibanejad
Jan 09 '14,video,H,L,,ANA,19-20-6,3,4,0,3,1,4,0,0,26,28,15892,F. Andersen,T. Selanne
Jan 07 '14,video,H,W,,SJS,19-19-6,3,2,0,1,1,4,0,0,28,28,15016,M. Mazanec,R. Josi
Jan 05 '14,video,R,L,,CAR,18-19-6,1,2,1,2,0,2,0,0,32,25,13994,A. Khudobin,J. Skinner
