Date,Video,H/R,Dec,O/S,Opp,Record,GF,GA,PPG,PP Opp,PPGA,TS,SHGF,SHGA,SF,SA,Att,W Goalie,W Goal
07 Apr '12,video,H,W,,EDM,51-22-9,3,0,2,7,0,2,0,0,42,17,18890,R. Luongo,H. Sedin
05 Apr '12,video,R,L,,CGY,50-22-9,2,3,0,6,0,4,1,0,34,28,19289,M. Kiprusoff,M. Cammalleri
03 Apr '12,video,H,W,SO,ANA,50-21-9,4,4,0,5,1,3,0,0,39,24,18890,C. Schneider,A. Edler
31 Mar '12,video,H,W,OT,CGY,49-21-9,3,2,0,2,1,2,0,0,34,33,18890,R. Luongo,A. Ebbett
30 Mar '12,video,H,W,,DAL,48-21-9,5,2,1,3,0,1,0,0,34,30,18890,C. Schneider,A. Alberts
28 Mar '12,video,H,W,,COL,47-21-9,1,0,0,3,0,5,1,0,22,43,18890,C. Schneider,C. Higgins
26 Mar '12,video,H,W,,LAK,46-21-9,1,0,0,4,0,3,0,0,25,38,18890,R. Luongo,M. Malhotra
24 Mar '12,video,R,W,OT,COL,45-21-9,3,2,1,5,2,6,0,0,32,40,18007,R. Luongo,C. Higgins
22 Mar '12,video,R,W,,DAL,44-21-9,2,1,0,4,0,3,0,0,28,26,16618,C. Schneider,K. Bieksa
21 Mar '12,video,R,O,OT,CHI,43-21-9,1,2,0,3,0,5,0,0,24,37,21715,C. Crawford,A. Shaw
19 Mar '12,video,R,L,,MIN,43-21-8,0,2,0,1,1,3,0,0,33,34,17188,J. Harding,E. Christensen
17 Mar '12,video,H,W,,CBJ,43-20-8,4,3,2,3,0,2,0,0,38,36,18890,C. Schneider,D. Sedin
14 Mar '12,video,H,L,,PHX,42-20-8,4,5,2,3,2,2,0,0,43,33,18890,M. Smith,A. Vermette
10 Mar '12,video,H,L,,MTL,42-19-8,1,4,0,2,1,3,0,0,33,35,18890,C. Price,E. Cole
08 Mar '12,video,H,W,,WPG,42-18-8,3,2,0,1,0,3,1,0,45,32,18890,C. Schneider,S. Pahlsson
06 Mar '12,video,H,L,,DAL,41-18-8,2,5,0,3,1,4,0,0,31,29,18890,R. Bachman,J. Benn
03 Mar '12,video,H,L,,BUF,41-17-8,3,5,0,4,0,2,0,0,35,25,18890,R. Miller,C. Ehrhoff
01 Mar '12,video,H,W,,STL,41-16-8,2,0,0,2,0,2,0,0,24,29,18890,R. Luongo,A. Burrows
28 Feb '12,video,R,O,SO,PHX,40-16-8,1,1,1,3,0,4,0,0,40,35,16691,M. Smith,R. Whitney
26 Feb '12,video,R,O,OT,DAL,40-16-7,2,3,0,2,1,2,0,0,26,28,18010,K. Lehtonen,L. Eriksson
24 Feb '12,video,R,W,,NJD,40-16-6,2,1,0,1,0,2,0,0,16,31,16480,C. Schneider,M. Raymond
23 Feb '12,video,R,W,SO,DET,39-16-6,3,3,0,4,0,5,0,0,43,36,20066,R. Luongo,A. Burrows
21 Feb '12,video,R,L,,NSH,38-16-6,1,3,0,2,1,3,0,1,33,28,16769,P. Rinne,S. Kostitsyn
19 Feb '12,video,R,W,,EDM,38-15-6,5,2,1,5,0,1,0,0,31,28,16839,C. Schneider,K. Bieksa
18 Feb '12,video,H,W,,TOR,37-15-6,6,2,1,2,0,2,0,0,36,26,18890,R. Luongo,A. Burrows
15 Feb '12,video,H,W,,COL,36-15-6,3,1,0,1,0,2,0,0,31,30,18890,R. Luongo,J. Hansen
13 Feb '12,video,H,W,SO,PHX,35-15-6,1,1,0,3,0,2,0,0,22,24,18890,R. Luongo,R. Kesler
11 Feb '12,video,R,O,SO,CGY,34-15-6,2,2,0,3,0,5,0,0,31,18,19289,M. Kiprusoff,J. Iginla
09 Feb '12,video,R,W,,MIN,34-15-5,5,2,1,3,1,4,0,0,20,24,17859,C. Schneider,H. Sedin
07 Feb '12,video,R,W,SO,NSH,33-15-5,3,3,1,1,0,4,0,0,31,40,16232,R. Luongo,A. Edler
04 Feb '12,video,R,W,SO,COL,32-15-5,2,2,0,5,1,4,0,0,29,46,17024,R. Luongo,M. Raymond
02 Feb '12,video,H,O,SO,DET,31-15-5,3,3,0,1,0,4,0,0,25,43,18890,J. Howard,P. Datsyuk
31 Jan '12,video,H,W,OT,CHI,31-15-4,3,2,0,0,0,2,0,0,33,39,18890,C. Schneider,D. Sedin
24 Jan '12,video,H,W,SO,EDM,30-15-4,2,2,0,2,1,1,0,0,35,32,18890,R. Luongo,C. Hodgson
21 Jan '12,video,H,W,,SJS,29-15-4,4,3,0,4,1,1,0,1,30,26,18890,R. Luongo,C. Hodgson
17 Jan '12,video,H,O,SO,LAK,28-15-4,2,2,1,4,1,2,0,0,33,41,18890,J. Quick,M. Richards
15 Jan '12,video,H,L,,ANA,28-15-3,2,4,1,3,1,3,0,0,23,34,18890,J. Hiller,J. Blake
12 Jan '12,video,R,W,OT,STL,28-14-3,3,2,1,3,0,4,0,0,21,33,18231,R. Luongo,D. Sedin
10 Jan '12,video,R,W,SO,TBL,27-14-3,4,4,0,4,0,3,1,0,28,31,17630,C. Schneider,M. Raymond
09 Jan '12,video,R,L,,FLA,26-14-3,1,2,0,3,1,3,0,0,26,22,16712,S. Clemmensen,M. Goc
07 Jan '12,video,R,W,,BOS,26-13-3,4,3,4,11,0,7,0,0,36,39,17565,C. Schneider,C. Hodgson
04 Jan '12,video,H,W,,MIN,25-13-3,3,0,0,2,0,4,0,0,35,28,18890,R. Luongo,D. Sedin
02 Jan '12,video,H,O,SO,SJS,24-13-3,2,2,1,6,0,3,0,0,29,35,18890,A. Niemi,M. Handzus
31 Dec '11,video,R,L,,LAK,24-13-2,1,4,0,4,1,5,0,0,28,33,18118,J. Quick,M. Greene
29 Dec '11,video,R,W,,ANA,24-12-2,5,2,0,1,0,6,0,0,31,32,17544,C. Schneider,M. Raymond
28 Dec '11,video,R,W,OT,SJS,23-12-2,3,2,1,4,1,4,0,0,30,35,17562,R. Luongo,A. Ebbett
26 Dec '11,video,H,W,,EDM,22-12-2,5,3,0,4,2,7,1,0,26,21,18890,R. Luongo,A. Burrows
23 Dec '11,video,H,L,,CGY,21-12-2,1,3,0,2,0,1,0,0,30,31,18890,L. Irving,M. Backlund
21 Dec '11,,H,W,,DET,21-11-2,4,2,0,0,0,4,1,0,25,40,18890,R. Luongo,A. Burrows
19 Dec '11,video,H,W,,MIN,20-11-2,4,0,2,3,0,1,0,0,33,33,18890,R. Luongo,H. Sedin
17 Dec '11,video,R,W,,TOR,19-11-2,5,3,0,1,1,1,0,0,36,29,19633,R. Luongo,A. Burrows
15 Dec '11,video,R,L,,CAR,18-11-2,3,4,0,1,1,6,0,0,36,41,15292,C. Ward,J. Spacek
13 Dec '11,video,R,O,SO,CBJ,18-10-2,1,1,0,4,1,3,0,0,32,30,15808,S. Mason,R. Nash
10 Dec '11,video,R,W,,OTT,18-10-1,4,1,2,5,0,5,0,0,28,25,19171,R. Luongo,R. Kesler
08 Dec '11,video,R,W,SO,MTL,17-10-1,3,3,1,4,0,4,1,0,31,23,21273,R. Luongo,C. Hodgson
06 Dec '11,video,H,W,,COL,16-10-1,6,0,1,5,0,5,0,0,23,33,18890,R. Luongo,D. Sedin
