Date,Video,H/R,Dec,O/S,Opp,Record,GF,GA,PPG,PP Opp,PPGA,TS,SHGF,SHGA,SF,SA,Att,W Goalie,W Goal
Apr 11 '09,,H,W,,BOS,41-32-9,6,1,1,3,1,4,0,0,34,35,18690,M. Tellqvist,C. Butler
Apr 09 '09,,R,W,,CAR,40-32-9,5,1,0,5,1,2,1,0,25,27,18513,R. Miller,M. Ellis
Apr 08 '09,,R,W,,TOR,39-32-9,3,1,1,2,0,6,0,0,29,33,19516,R. Miller,T. Vanek
Apr 06 '09,,H,L,,DET,38-32-9,1,4,0,4,1,2,0,0,33,32,18690,C. Osgood,M. Hossa
Apr 04 '09,,H,L,,NJD,38-31-9,2,3,0,4,1,2,0,0,37,28,18690,M. Brodeur,J. Langenbrunner
Apr 03 '09,,R,W,OT,WSH,38-30-9,5,4,1,5,3,7,0,0,30,37,18277,R. Miller,J. Pominville
Apr 01 '09,,R,O,OT,ATL,37-30-9,2,3,2,6,0,3,0,0,32,30,15038,J. Hedberg,I. Kovalchuk
Mar 28 '09,,R,W,SO,MTL,37-30-8,3,3,1,3,1,4,0,0,37,35,21273,R. Miller,T. Lydman
Mar 27 '09,,H,W,,TOR,36-30-8,5,3,0,2,1,5,0,1,24,36,18620,R. Miller,T. Connolly
Mar 25 '09,,H,W,,FLA,35-30-8,5,3,2,5,0,2,0,0,45,33,18690,M. Tellqvist,T. Connolly
Mar 21 '09,,R,L,,NYR,34-30-8,3,5,0,5,1,2,0,0,40,31,18200,H. Lundqvist,N. Zherdev
Mar 20 '09,,H,L,,PHI,34-29-8,4,6,0,7,2,3,0,0,43,31,18690,M. Biron,M. Knuble
Mar 17 '09,,R,L,,OTT,34-28-8,2,4,0,4,3,9,0,0,13,36,20053,B. Elliott,D. Alfredsson
Mar 14 '09,,H,O,SO,ATL,34-27-8,3,3,0,3,1,6,0,1,37,32,18690,K. Lehtonen,B. Sterling
Mar 12 '09,,H,W,,FLA,34-27-7,3,1,1,4,0,4,0,0,23,31,18690,P. Lalime,D. Paille
Mar 10 '09,,R,L,,PHI,33-27-7,2,5,0,3,2,6,0,0,29,33,19421,M. Biron,M. Richards
Mar 07 '09,,R,L,,OTT,33-26-7,3,6,3,5,1,6,0,0,30,36,18444,B. Elliott,C. Campoli
Mar 06 '09,,H,W,,PHX,33-25-7,5,1,3,6,1,6,0,0,31,30,18690,P. Lalime,A. Sekera
Mar 04 '09,,H,W,,MTL,32-25-7,5,1,2,3,0,5,1,0,27,39,17745,P. Lalime,D. Roy
Feb 28 '09,,R,L,,NYI,31-25-7,0,2,0,4,0,4,0,0,31,34,14198,Y. Danis,S. Bergenheim
Feb 26 '09,,R,O,SO,CAR,31-24-7,1,1,0,1,0,6,0,0,37,32,18219,C. Ward,J. Jokinen
Feb 24 '09,,H,L,,ANA,31-24-6,2,3,1,4,0,3,0,1,36,22,18690,J. Giguere,M. Brown
Feb 21 '09,,H,W,,NYR,31-23-6,4,2,1,4,1,2,0,0,33,33,18690,R. Miller,D. Roy
Feb 19 '09,,R,L,,PHI,30-23-6,3,6,2,4,1,2,0,1,42,36,19642,M. Biron,M. Knuble
Feb 17 '09,,R,W,,TOR,30-22-6,4,1,2,4,1,2,0,0,30,28,19287,R. Miller,D. Paille
Feb 15 '09,,H,L,,CAR,29-22-6,0,3,0,5,1,5,0,0,36,47,18690,C. Ward,E. Staal
Feb 13 '09,,H,W,SO,SJS,29-21-6,5,5,3,6,2,2,0,0,35,35,18690,R. Miller,D. Roy
Feb 11 '09,,H,L,,OTT,28-21-6,1,3,1,12,2,6,0,0,32,23,18690,B. Elliott,S. Donovan
Feb 07 '09,,R,O,SO,OTT,28-20-6,2,2,1,1,1,2,0,0,30,42,18452,B. Elliott,M. Fisher
Feb 06 '09,,H,W,,MTL,28-20-5,3,2,0,4,1,3,0,0,22,37,18161,R. Miller,T. Connolly
Feb 04 '09,,H,W,,TOR,27-20-5,5,0,2,9,0,3,0,0,32,16,17355,R. Miller,T. Connolly
Feb 02 '09,,R,L,,ANA,26-20-5,2,3,0,2,2,3,0,0,23,37,16874,J. Hiller,C. Perry
Jan 31 '09,,R,W,,PHX,26-19-5,2,0,0,4,0,7,0,0,21,28,16253,R. Miller,T. Connolly
Jan 28 '09,,R,L,,CGY,25-19-5,2,5,1,5,2,5,0,0,27,43,19289,M. Kiprusoff,T. Bertuzzi
Jan 27 '09,,R,W,,EDM,25-18-5,10,2,3,6,1,8,1,0,37,38,16839,R. Miller,D. Roy
Jan 21 '09,,R,L,,TBL,24-18-5,3,5,2,5,2,4,0,0,34,26,15611,M. Smith,J. Halpern
Jan 19 '09,,R,W,SO,FLA,24-17-5,2,2,1,5,0,3,0,0,23,29,12480,R. Miller,A. Kotalik
Jan 17 '09,,H,W,,CAR,23-17-5,3,1,0,2,0,5,0,0,26,37,18690,R. Miller,T. Numminen
