Date,Video,H/R,Dec,O/S,Opp,Record,GF,GA,PPG,PP Opp,PPGA,TS,SHGF,SHGA,SF,SA,Att,W Goalie,W Goal
May 27 '00,,R,L,,DAL,11-6,2,3,0,3,2,4,1,0,33,29,17001,E. Belfour,R. Lyashenko
May 25 '00,,H,W,,DAL,11-5,2,1,0,3,1,3,0,0,21,27,18007,P. Roy,C. Drury
May 23 '00,,R,L,OT,DAL,10-5,2,3,0,4,1,6,0,0,31,20,17001,E. Belfour,J. Nieuwendyk
May 21 '00,,H,L,,DAL,10-4,1,4,0,4,1,4,0,0,39,15,18007,E. Belfour,B. Hull
May 19 '00,,H,W,,DAL,10-3,2,0,1,10,0,3,0,0,40,21,18007,P. Roy,S. Podein
May 15 '00,,R,L,,DAL,9-3,2,3,1,5,1,4,0,0,22,34,17001,E. Belfour,B. Hull
May 13 '00,,R,W,,DAL,9-2,2,0,1,4,0,5,0,0,18,24,17001,P. Roy,M. Hejduk
May 05 '00,,H,W,,DET,8-2,4,2,1,6,0,4,0,1,25,22,18007,P. Roy,P. Forsberg
May 03 '00,,R,W,OT,DET,7-2,3,2,0,2,1,4,0,0,21,32,19983,P. Roy,C. Drury
May 01 '00,,R,L,,DET,6-2,1,3,1,5,2,3,0,0,23,36,19983,C. Osgood,S. Fedorov
Apr 29 '00,,H,W,,DET,6-1,3,1,2,8,0,5,0,0,33,30,18007,P. Roy,P. Forsberg
Apr 27 '00,,H,W,,DET,5-1,2,0,1,5,0,4,0,0,26,25,18007,P. Roy,P. Forsberg
Apr 21 '00,,H,W,,PHX,4-1,2,1,0,4,0,4,0,0,31,20,18007,P. Roy,P. Forsberg
Apr 19 '00,,R,L,,PHX,3-1,2,3,1,4,0,5,0,0,38,31,16210,S. Burke,M. Renberg
Apr 17 '00,,R,W,,PHX,3-0,4,2,1,3,2,4,0,0,26,25,16210,P. Roy,A. Deadmarsh
Apr 15 '00,,H,W,,PHX,2-0,3,1,3,10,0,3,0,0,35,26,18007,P. Roy,A. Tanguay
Apr 13 '00,,H,W,,PHX,1-0,6,3,2,6,1,3,0,0,38,15,18007,P. Roy,S. Ozolinsh
