Date,Video,H/R,Dec,O/S,Opp,Record,GF,GA,PPG,PP Opp,PPGA,TS,SHGF,SHGA,SF,SA,Att,W Goalie,W Goal
May 30 '15,video,H,L,,CHI,11-5,3,5,1,2,2,4,0,0,38,26,17375,C. Crawford,M. Hossa
May 27 '15,video,R,L,,CHI,11-4,2,5,1,3,0,3,0,0,32,23,22089,C. Crawford,P. Kane
May 25 '15,video,H,W,OT,CHI,11-3,5,4,0,2,0,2,0,0,28,28,17286,F. Andersen,M. Beleskey
May 23 '15,video,R,L,OT,CHI,10-3,4,5,0,2,1,4,0,1,51,40,22404,C. Crawford,A. Vermette
May 21 '15,video,R,W,,CHI,10-2,2,1,1,1,0,5,0,0,27,28,22160,F. Andersen,S. Despres
May 19 '15,video,H,L,OT,CHI,9-2,2,3,0,5,2,5,0,0,62,56,17234,C. Crawford,M. Kruger
May 17 '15,video,H,W,,CHI,9-1,4,1,0,1,0,3,0,0,27,33,17291,F. Andersen,K. Palmieri
May 10 '15,video,H,W,OT,CGY,8-1,3,2,2,4,1,4,0,0,47,19,17284,F. Andersen,C. Perry
May 08 '15,video,R,W,,CGY,7-1,4,2,2,4,0,2,0,0,29,27,19289,F. Andersen,M. Beleskey
May 05 '15,video,R,L,OT,CGY,6-1,3,4,0,2,1,6,0,1,21,21,19289,K. Ramo,M. Backlund
May 03 '15,video,H,W,,CGY,6-0,3,0,0,4,0,3,0,0,34,30,17299,F. Andersen,M. Beleskey
Apr 30 '15,video,H,W,,CGY,5-0,6,1,2,4,0,3,0,0,35,24,17174,F. Andersen,P. Maroon
Apr 22 '15,video,R,W,,WPG,4-0,5,2,0,1,1,3,0,0,35,27,15016,F. Andersen,R. Kesler
Apr 20 '15,video,R,W,OT,WPG,3-0,5,4,0,3,1,3,0,0,31,35,15016,F. Andersen,R. Rakell
Apr 18 '15,video,H,W,,WPG,2-0,2,1,1,4,0,4,0,0,39,29,17415,F. Andersen,J. Silfverberg
Apr 16 '15,video,H,W,,WPG,1-0,4,2,2,3,0,3,0,0,33,27,17174,F. Andersen,C. Perry
