Date,Video,H/R,Dec,O/S,Opp,Record,GF,GA,PPG,PP Opp,PPGA,TS,SHGF,SHGA,SF,SA,Att,W Goalie,W Goal
May 09 '11,video,H,L,,VAN,6-6,1,2,0,5,1,3,0,0,24,19,17113,R. Luongo,D. Sedin
May 07 '11,video,R,W,,VAN,6-5,4,3,0,1,0,2,1,0,23,34,18860,P. Rinne,J. Ward
May 05 '11,video,H,L,,VAN,5-5,2,4,1,3,1,3,0,0,21,28,17113,R. Luongo,R. Kesler
May 03 '11,video,H,L,OT,VAN,5-4,2,3,0,3,2,4,1,0,30,47,17113,R. Luongo,R. Kesler
Apr 30 '11,video,R,W,OT,VAN,5-3,2,1,0,4,0,1,0,1,46,33,18860,P. Rinne,M. Halischuk
Apr 28 '11,video,R,L,,VAN,4-3,0,1,0,5,0,5,0,0,20,30,18860,R. Luongo,C. Higgins
Apr 24 '11,video,H,W,,ANA,4-2,4,2,1,4,1,2,0,0,30,27,17113,P. Rinne,N. Spaling
Apr 22 '11,video,R,W,OT,ANA,3-2,4,3,0,2,1,2,0,0,37,26,17385,P. Rinne,J. Smithson
Apr 20 '11,video,H,L,,ANA,2-2,3,6,1,5,2,6,0,1,22,38,17113,R. Emery,C. Perry
Apr 17 '11,video,H,W,,ANA,2-1,4,3,1,5,1,2,0,0,37,16,17113,P. Rinne,M. Fisher
Apr 15 '11,video,R,L,,ANA,1-1,3,5,2,6,2,5,0,0,34,28,17174,R. Emery,R. Getzlaf
Apr 13 '11,video,R,W,,ANA,1-0,4,1,1,5,1,5,0,0,30,28,17174,P. Rinne,S. Sullivan
